original,paraphrase
"18.05Karina in Ari, 8. epizoda francoske nanizanke (VPS 18.05)","18.05 Karina in Ari, 8. epizoda francoske televizijske serije (VPS 18.05)"
"19.00Davov svet, ameriška nanizanka, 22/25 (VPS 19.00)","19.00Dave 's World, Ameriška TV, 22 / 25 (VPS 19.00)"
"23.30Placido Domingo, portret (VPS 23.25)","23.30Placido Domingo, portret (VPS 23.25)"
"Režija: Ted Kotcheff, igrata: Tom Selleck, Anne Jackson.","Režiserji: Ted Kotcheff, igrajo: Tom Selleck, Anne Jackson."
"Režija: Simon Wincer, igrata: Jason James Richter, Lory Petty.","Režiserji: Simon Wincer, Jason James Richter, Lory Petty."
"Režija: Peter Hall, igrata: Lara Flynn Boyle, Sean Bean.","Režiserji: Peter Hall, Lara: Flynn Boyle, Sean Bean."
"TVS 2, sreda - 21.55Potepuhov božič",TVS 2 od srede - 21.55
"TVS 2, četrtek - 20.55Povečava: Na (s)videnje",TVS 2 Četrtek - 20.55Soba: Na (s) pogledu
KOPER,kopirni stroj.
"9.30 Pot v Avonlea, ponovitev nadaljevanke - 10.20 EPP/Vabimo k ogledu - 10.25 Božične pesmi citrarke Tanje Zajc - Zupan - 10.40 Pot v Betlehem, ponovitev - 11.00 Video top, ponovitev - 12.00 Videostrani - 18.55 Naj spot dneva - 19.00 Otroški program: Risanke - 19.30 TV izložba - 19.40 Obvestila - 20.00 EPP/Vabimo k ogledu - 20.05 Dober večer, gospod predsednik - 21.05 Ustavite Dutchmanna, film - 22.35 Horoskop - 22.40 TV izložba - 22.45 Naj spot dneva - 22.50 Videostrani do 24.00","9.30 Pot v Avonlea, pregled serije - 10.20 EPP / Vabimo vas, da si ogledate - 10.25 Božične pesmi citrarke Tanje Zajc - Zupan - 10.40 Pot v Betlehem, pregled - 11.00 Video vrh, pregled - 12.00 Video posnetki - 18.55 Naj mesto dneva - 19.00 Otroški program Risanke - 19.30 TV izložba - 19.40 Obvestila - 20.00 EPP / Vabimo vas, da si ogledate - 20.05 Dober večer, gospod predsednik - 21.05: Stop Dutchmann, film - 22.35 Horoskop - 22.40 TV izložba - 22.45"
"7.00 Video strani - 8.00 Božično novoletni program, ponovitev - 15.00 Video strani - 16.30 Božično novoletni program - 16.35 Risanka - 16.45 Narodnozabavni utrip - 17.00 Grad pustolovščin, 7. del otroške nadaljevanke - 17.30 Glasbeni gost - Zoran Predin - 18.15 Risanka - 18.22 Letni horoskop, Tehtnica - 18.40 Pregled dogodkov v letu '96 - julij - 18.55 Risanka - 19.00 Voščila - 19.30 TV Dnevnik, vreme, šport - 20.00 Voščila - 20.15 Anne, dekle iz zelene hiše, 5. del nadaljevanke - 21.15 Avtosvet, oddaja o avtomobilizmu - 22.00 Voščila - 22.15 Pesem domača - 23.15 Video strani","7.00 Video strani - 8.00 Christmas New Year 's program, ponovitev - 15.00 Video strani - 16.30 Christmas New Year 's program - 16.35 Cartoon - 16.45 National entertainment beat - 17.00 Adventure Castle, part 7 of a children 's series - 17.30 Music guest - Zoran Predin - 18.15 Cartoon - 18.22 Horoskopi Annual, Libra - 18.40 Pregled dogodkov v letu '96 - julij - 18.55 Cartoon - 19.00 Voshila - 19.30 TV Dnevnik vreme, sport - 20.00 Voshila - 19.30 TV Dnevnik vreme, sport - 20.00 Voshilija - 20.15 Ana, iz zelene hiše, del"
"9.00 Dobro jutro, informativno-razvedrilna oddaja - 9.45 Dober večer, gospod predsednik - 10.45 EPP/Vabimo k ogledu - 10.50 Ustavite Dutchmanna, ponovitev filma - 12.00 Videostrani - 17.55 Naj spot dneva - 18.00 Otroški miš maš, kontaktna oddaja - 19.00 Regionalne novice - 19.05 Otroški program: Risanke - 19.30 TV izložba - 19.40 Obvestila - 20.00 EPP/Vabimo k ogledu - 20.05 Brez, dokumentarna oddaja - 20.35 29. ulica, ponovitev filma - 22.05 Gost oddaje Dobro jutro - 22.35 Regionalne novice - 22.40 Horoskop - 22.45 TV izložba - 22.50 Videostrani do 24.00","9.00 Dobro jutro, informativna in zabavna predstava - 9.45 Dober večer, gospod predsednik - 10.45 EPP / Vabimo vas, da si ogledate - 10.50 Stop Dutchmann, ponovitev filma - 12.00 Videosites - 17.55 Naj video dneva - 18.00 Otroška miška, kontaktna oddaja - 19.00 Regionalne novice - 19.05 Otroški program Risanke - 19.30 TV izložba - 19.40 EPP / Vabimo vas, da si ogledate - 20.05 Brez, dokumentarna oddaja - 20.35 29. Ulična ponovitev - 22.05 Predstava za goste Dobro jutro - 22.35 Regionalne novice - 22.40 Horoskopi - 22.45 TV izložba - 22.50 Video posnetki do 24.00"
"7.00Dobro jutro, Slovenija, jutranji program na MMTV, Tele 59, TV Robin","7.00Dobro jutro, Slovenija, jutranji program na MMTV, Tele 59, TV Robin"
"11.50'Alo, 'alo, ponovitev 22. dela","11.50 'Alo,' alo, ponovitev dela 22"
"20.00Princ z Bel Aira, 27. del nanizanke","20.00Princ na Bel Airu, 27. del serije"
"11.001918, ponovitev filma","11.001918, predvajanje filma"
"12.45A ab abcčih, otroški in mladinski program, ponovitev","12.45A abcčih, otroški in mladinski program, ponavljanje"
"18.00Pot v Avonleo, 41. del","18.00 Potovanje v Avonleo, 41. del"
"17.30Obalna straža, nanizanka","17.30 Obalna straža, serija"
7.00Video strani,7.00Video strani
"12.20Očka major, ponovitev 27. dela","12.20 Očka major, ponovitev 27. dela"
"16.00Oprah show: Alkoholizem v družini, 28. del","16.00Oprah show: Alkoholizem v družini, 28. del"
1.15Video strani,1.15Video strani
TV3,Uporaba televizorja3
POP TV,Program POP TV
"16.00Mulci!, nanizanka","16.00Mulci, predstava v živo"
18.30POP kviz,18.30POP kviz
"22.00M.A.S.H., nanizanka","22.00M.A.S.H., serijsko"
"13.10Cooperjeva druščina, ponovitev 28. dela","13.10 Cooperjeva stranka, ponovitev 28. dela"
"20.00Princ z Bel Aira, 29. del nanizanke","20.00 Prince of Bel Air, 29. del serije"
"20.30Roka pravice, 5. del nanizanke","20.30 Bivanje pravic, 5. del serije"
"18.00Pot v Avonleo, 43. del","18.00 Pot v Avonleo, 43. del"
"19.05Družinske zadeve, 30. del nanizanke","19.05Družinske zadeve, 30. del serije"
19.15Klicaj dneva,19.15Dan odprtih vrat
"20.00Prijateljici iz otroštva II, film","20.00Prijatelji iz otroštva II, film"
6.40 Nočna kronika - 7.30 Zvezdni pregled - 8.00 Poslovne zanimivosti - 8.15 Minute za rekreacijo - 8.30-13.00 Dopoldne na Valu 202 - 9.35 Popevki tedna - 9.40 Radio most: studio Koper-Ljubljana-Maribor - 11.00 Country glasba - 11.15 Minute za lepši jezik - 11.50 Vreme ob koncu tedna - 13.00-19.00 Val 202 popoldne - 14.00 Kulturne drobtinice - 16.15 Popevki tedna - 16.40 Petkova centrifuga - 19.00-24.00 Večer na II. programu - 19.30 Stop pops in novosti - 22.20 Medigra - 22.30-24.00 EBU koncert: Berwald Hall (satelitski prenos iz Stockholma),6.40 Nočna kronika - 7.30 Stardly pregled - 8.00 Zanimive poslovne točke - 8.15 Minute za rekreacijo - 8.30-13.00 Jutra na Val 202 - 9.35 Pesmi tedna - 9.40 Radio most: studio Koper-Ljubljana-Maribor - 11.00 Country music - 11.15 Minute za lepši jezik - 11.50 Vikend vreme - 13.00-19.00 Val 202 popoldne - 14.00 Kulturne drobtine - 16.15 Pesmi tedna - 16.40 Petkov centrifuga - 19.00-24.00 Večer na programu II. - 19.30 Stop pops in novosti - 22.20 Medigra - 22.30-24.00 koncertna EBU Berwaldova dvorana (sateli
Radio Ognjišče,Radijska gasilska postaja
Radio Glas Ljubljane,Radio Glas Ljubljana
Radio Študent,Študent radijskega programa
Radio Ognjišče,Radijska gasilska postaja
"22.00 The Wizard of Oz, 1939; i. Judy Garland - 0.00 A Christmas Carol, 1938; i. Reginald Owen - 1.15 Wise Guys, 1986; i. Danny DeVito - 2.55 The Wizard of Oz, 1939;i. Judy Garland","22.00 The Wizard of Oz, 1939; i. Judy Garland - 0.00 A Christmas Carol, 1938; i. Reginald Owen - 1.15 Wise Guys, 1986; i. Danny DeVito - 2.55 The Wizard of Oz, 1939; in. Judy Garland"
PRO 7,PRO 7.
3 SAT,"3 sprejemi,"
FILMNET,za filmsko mrežo
8.30 Različni športi - 10.00 Nogomet - 11.00 Različni športi - 12.00 Različni športi - 12.30 Olimpijske igre - 13.00 Nogomet - 14.00 Formula 1 - 18.00 Avtomoto šport - 19.00 Različni športi - 19.30 Olimpijske igre - 20.00 Fitness - 20.30 Sumo - 22.00 Različni športi - 22.30 Olimpijske igre - 23.00 Nogomet - 0.00 Konjeništvo - 1.00 Različni športi - 1.30 Konec,8.30 Različni športi - 10.00 Nogomet - Različni 11.00 športi - 12.00 Različni športi - 12.30 Olimpijske igre - 13.00 Nogomet - 14.00 Formula 1 - 18.00 Avto šport - 19.00 Različni športi - 19.30 Olimpijske igre - 20.30 Fitnes - 20.30 Sumo - 22.30 Različni športi - 22.30 Olimpijske igre - 23.00 Nogomet - 0.00 Jahanje - 1.00 Različni športi - 1.30 Konec
PRO 7,PRO 7.
"8.00 V imenu ljubezni: Teksaška tragedija (In the Name of Love: The Texas Tragedy), drama, 1995, R: Bill D'Ellia, I: Laura Leighton, Michael Hayden - 9.30 Lahko bi bili vi (It Mmight Be You), komedija, 1996, R: Christopher Morahan, I: Amanda Mealing, Douglas Hodge - 11.00 Zgodba Raya Mancinija (Heart of a Champion: The Ray Mancini Story), drama, 1985, R: Richard Michaels, I: Robert Blake, Doug Mckeon - 12.30 Vojaška akademija (Combat Academy), kom., 1987, R: Neal Israel, I: Robert Culp, Keith Gordon - 14.15 Danielle Steel: Ni večje ljubezni (Danielle Steel's No Grater Love), drama, 1995, I: Kelly Rutheford, Chris Sarandon - 15.45 Sprememba (Change of Hearth), družinski, 1993, R: Donald Shebib, I: Jeremy Ratchford, Sarah Campbell - 17.25 Ace Ventura v risanki 26 (Ace Ventura Animated Series 26) - 17.50 Poglejte raj (Come See the Paradise), drama, 1990, R: Alan Parker - 20.00 Super (The Super), komedija, 1991, R: Rod Daniel, I: Joe Pesci, Madolyn Smith Osborne - 21.30 Prekleta reka (Damned River), akcija, 1989, R: Michael Schroeder, I: Stephen Shellen, Lisa Aliff - 23.10 Smrtonosna formula - Izbruh (Deadly Formula - Outbreak), triler, 1995, R: Armand Mastroianni, I: Nicolette Sheridan, William Devone, Stephen Caffrey","8.00 V imenu ljubezni: The Texas Tragedy, drama, 1995, R: Bill D 'Ellia, I: Laura Leighton, Michael Hayden - 9.30 To si lahko ti, komedija, 1996, R: Christopher Morahan, I: Amanda Mealing, Douglas Hodge - 11.00 Zgodba o Rayju Manciniju (Srce prvaka Zgodba Rayja Mancinija), drama, 1985 R Michael Richards, Michael I Robert Blake Mckeon - 12.30 Mc Robert: Combat Academy, kom., 1987, R Neal Israel, Robert I: Culp, Keith Gordon - 14.15 Danielle's Steel No Grater Kelly, drama, 1995, I: Combat Academy Rutheford, Chris Sarandon - 15.45 Change (Change of Hearth, family, 1993, R: Donald Shebib, I: Jeremy Ratchford, Sarah Campbell - 17.25 Ace Ventura Animirana serija 26) - 17.50 See the Paradise (Come the Paradise), 1990 R, A play, Alan Parker - 20.00 The Super), komedija, 1991 R Daniel Rod, Joe Pesci, Madolyn Smithborne - 21.30 Damned River (1989), River, London, 1989, London, London, London, R: Michael Schroeder, I: Stephen Shellen, Lisa Aliff - 23.10 Formula Deadly - Izbruh, triler, Mastroianni, I: Nicolette Sheridan, William Devone, Stephen Caffrey"
TNT,TNT.
"8.15 Tom & Jerry - 8.40 Temen kristal (The Dark Crystal), angl. animirani film, 1982 - 10.20 Georgov otok (George's Island), kan.komedija, 1989, R: Paul Donovan, I: Ian Bennen, Sheila McCarthy, Maury Chaykin - 12.00 U-4000, panika pod morsko gladino (Ido Zero Daisakusen), jap. ZF-film, 1969, R: Inoshiro Honda, I: Joseph Cotten, Cesar Romero - 13.45 Krull, angl./amer. fantazijski film, 1982, R: Peter Yates, I: Ken Marshall, Lysette Anthony - 15.55 Masters of the Universe, amer. film, 1987, R: Gary Goddard, I: Dolph Lundgren, Frank Langella, Meg Foster - 17.40 Kremenčkovi (Yabba Dabba Do!), amer. animirani film, 1993 - 19.30 Poročila - 19.40 Wallace in Gromit - 20.15 Zaigraj mi pesem smrti (C'era una Volta il West), ital./amer. vestern, 1968, R: Sergio Leone, I: Charles Bronson, Henry Fonda, Claudia Cardinale - 23.20 Robocop, amer. film, 1987, R: Paul Verhoeven, I: Peter Weller, Nancy Allen - 1.05 Speči avto (The Sleeping Car), amer. film, 1990, R: Douglas Curtis, I: David Naughton, Judie Aronson - 2.35 Zadnjič v Santa Cruz, avstrij./nem. vestern, 1964, R: Rolf Olsen, I: Mario Adorf, Marianne Koch - 4.10 Wildfire, amer. drama, 1988, R: Zalman King, I: Steven Bauer, Linda Fiorentino, Will Patton","8.15 Tom in Jerry - 8.40 The Dark Crystal animirani film, 1982 - 10.20 George's Island (George's Island), komedija, 1989; R: Paul Donovan, I: Bennen, Sheila McCarthy, Maury Chaykin - 12.00 U-4000, podvodni paniki (Ido Zero Daisakusen), jap. ZF film, 1969 R Inoshiro, Honda I: Cotten, Cesar Romero - 13.45 Krull England. / amer. fantazijski film, 1982, R: Peter Yates, I: Ken Marshall, Lysette - 15.55 Universe, Gary, R R Dobba, R: Frank Langen, Frank D, Frank Dowlloman, Frank Volder am 1987. Animirani film, 1993 - 19.30 Poročila - 19.40 Wallace in Gromit - 20.15 Zaigrajte mi pesem o smrti (C 'era Una Volta il West Fiore, ital. / amer. western, 1968, R: Sergio Leone, I: Charles Bronson, Henry Fonda, Claudia Cardinale - 23.20 Robocop, amer. film, 1987, Ronson Paul Verhoeven, I: Peter Weller, Nancy Allen - 1.05 The Sleeping Car, amer. Zadnji film, 1990, R Douglas Curtis, I: David Naughton, Judie Ar - 2.35 v Santa Cruzu, Avstrija, 1964. drama, King,:, Rman, I, Steven Willintino Patton;"
NBC,Iz NBC-ja:
"8.00 Ljubezenske zveze - 8.20 Pritisni za srečo! - 8.40 Jeopardy! - 9.10 Hotel - 10.00 Drugačen svet - 10.45 Oprah Winfrey Show - 11.40 Resnična TV - 12.10 Sally Jessy Raphael - 13.00 Geraldo - 14.00 1 do 3 - 16.00 Jenny Jones - 17.00 Oprah Winfrey Show - 18.00 Star Trek - 19.00 Dogodivščine Superman - 20.00 Simpsonovi - 20.30 M*A*S*H - 21.00 Moški o tebi - 21.30 Coppers - 22.00 Walker, teksaški ranger - 23.00 Star Trek - 0.00 Dogodivščine Superman - 1.00 Lapd - 2.30 Resnična TV - 3.00 Hit Mix, glasb,oddaja","8.00 Press for happiness 8.20 - 8.40 Jeopardy - 9.10 Hotel - Drug svet - 10.45 Oprah Winfrey Show - 11.40 Real TV - 12.10 Sally Jessy Raphael - 13.00 Geraldo - 14.00 1 do 3 - 16.00 Jenny Jones - 17.00 Oprah Winfrey Show - 18.00 Star Trek - 19.00 Adventures Superman - 20.00 The Simpsons - 20.30 M * A * S * H - 21.00 Moški o tebi - 21.30 Coppers - 22.00, Texas Ranger - 23.00 Star Trek - Adventures - Superman 1.00 Lapd - 2.30 Real TV -"
BBC PRIME,BBC kot primer
EUROSPORT,EUROSPORT.
"8.00 Alpska panorama - 9.00 Poročila, čas v sliki - 9.05 Engelbert Sauter - 9.45 Vzdihi govedi - 10.15 Skoki v čas z Franzem Altom - 11.30 Evropsko mesto - 12.00 Dvanajst plus ena, brit. fr. it. film, 1970; R: Nicolas Gesnerr; I: Sharon Tate, Orson Welles, Vittoro Gassman - 13.30 Novosti v kinu - 13.45 Rocklife Classics - 14.30 Andy Hug: Od Rockyja do samuraja - 15.25 Rizični faktor: zdravnik - 16.10 Pogledi skozi ključavnico - 17.00 Potovanje k umetnosti: Tunizija - 17.45 Na sledi Uweju Johnsonu - 18.15 Potovanje v daljne svetove - 19.00 Danes - 19.20 Vsaka slika je skrivnost zase - 20.00 Dnevnik - 20.15 Zaljubljen v Chopina, brit. fr. film, 1990; R: James Lapine; I: Judy Davis, Hugh Grant, Emma Thompson - 22.00 Poročila iz tujine - 22.05 Poročila, čas v sliki - 22.25 Na primer Kalkuta - 22.55 Prizori nekega zakona, šved. film, 1973; R: Ingmar Bergman; I: Liv Ullman, Erland Josephson","8.00 Alpska panorama - 9.00 Poročila, čas na sliki - 9.05 Engelbert Sauter - 9.45 Goveji vdihi - 10.15 Skoki v času s Franzom Altom - 11.30 Evropsko mesto - 12.00 Plus ena, Britanski fr. it. film, 1970: R Nicolas Gesnerr; I Sharon Tate, Welles, Vittoro Gassman 13.30 Novosti v kinu - 13.45 Rocklife Classics - 14.30 Andy Hug Od britja do samuraja - 15.25 Faktor tveganja zdravnik - 16.10 Pogledi skozi ključavnico - 17.00 Potovanje v umetnost Tunizija 1973 - 17.45: Sledite Uson - John Uwe - Potovanje v Davis - 1920.15, 19.00: Skrivnost zase, 19.00 Razredno življenje - 14.30 Hugics, 20.00 Poročilo o švedski zakonski zvezi: Poročilo"
HRVAŠKA 1,Hrvaška 1.
RAI 1,RAI 1
"6.00 Jutranji spored - 9.30 Poročila - 9.35 Disneyjev svet - 11.30 Poročila - 11.35 Disneyjev svet - 12.30 Poročila - 12.35 Gospa z Zahoda, TV film - 13.30 Poročila - 13.55 Ekonomija - 14.05 40. z Raffaello - 15.00 Quarkov svet - 15.45 Spored za otroke - 16.10 Zorro, TV film - 16.40 Risanke - 17.50 Danes v parlamentu - 18.00 Poročila - 18.10 Italija zvečer - 18.45 Lunapark - 20.00 Dnevnik - 20.30 Športna poročila - 20.50 Alice v čudežni deželi (1951), TV film - 22.10 Adventni koncert zbora Zlati cekinček - 22.50 Neposredni prenos božičnega koncerta - 23.45 Sedmi dan, posebna oddaja - 23.55 Neposredni prenos iz bazilike sv. Petra","6.00 Jutranji razpored - 9.30 Poročila - 9.35 Disney World - 11.30 Poročila - 11.35 Disney World - 12.30 Poročila - 12.35 Lady of the West, TV film - 13.30 Poročila - 40.00 Gospodarstvo - 14.05 13.5 Z Raffaella - 15.00 Quarko World - 15.45 Otroški program - 16.10 Zorro, TV film - 16.40 Risanka - 17.50 Danes v parlamentu - Italija 18.00 v večernih urah - 18.45 Lunapark - 20.00 Dnevnik - 20.30 Športna poročila - 20.50 Alice v čudežni deželi (1951), TV film - 22.10 Advent Koncert Zlati čevelj - 22.50 Prenos v živo božičnega koncerta - 23.45 dan, Stoons, 23.55 - Prenos iz Basilica Peter v živo iz Basilica Basilica."
RAI 2,RAI 2
"10.15 TV koledar - 10.25 Zgodba o kavboju Angelu, ameriški film - 11.55 Mali bobnar, animirani film - 12.25 Moja draga gospa, ameriški film - 15.15 Milano: božični koncert - 16.30 Smogovci - 17.00 Josip, serija - 18.35 Hugo - 19.00 Divje srce, serija - 19.23 Risanka - 19.30 Dnevnik - 20.20 Nazaj v prihodnost, ameriški film - 22.20 Božič v družini cabaille - 23.20 Spomini Sherlocka Holmesa, serija","10.15 TV koledar - 10.25 Zgodba o angelu kavboju, ameriški film - 11.55 Mali bobnar, animirani film - 12.25 Moja draga, ameriški film - 15.15 Milano: Božični koncert - 16.30 Smogovci - 17.00 Josip, serija - 18.35 Hugo - 19.00 Divje srce, serija - 19.23 Risanka - 19.30 Dnevnik - 20.20 Nazaj v prihodnost, ameriški film - 22.20 Božič v družini Cabaille - 23.20 Spomini na Sherlocka Holmesa, serija"
AVSTRIJA 1,Avstralija 1
HRVAŠKA 1,Hrvaška 1.
HRVAŠKA 2,Hrvaška 2.
"14.25 TV koledar - 14.35 Seinfeld, serija - 15.00 Druga možnost, serija - 15.50 Mednarodna nagrada, ameriški film - 17.55 Smogovci - 18.25 Risanka - 18.35 Hugo - 19.05 Divje srce, serija - 19.15 Risanka - 19.30 Dnevnik - 20.25 Zakon v L.A., serija - 21.20 Mala trgovina groze, ameriški film - 22.55 Srca Zahoda, serija - 23.45 Škrlatni dež, ameriški film - 01.35 Miss Marple, serija - 03.35 Jazz - 04.10 Noč košarke","14.25 TV koledar - 14.35 Seinfeld, serija - 15.00 Druga priložnost, serija - 15.50 Mednarodna nagrada, Ameriški film - 17.55 Smogovci - 18.25 Risanka - 18.35 Hugo - 19.05 Divje srce, serija - 19.15 Risanka - 19.30 Dnevnik - 20.25 Zakon v Los Angelesu, serija - 21.20 Mala prodajalna groze, Ameriški film - 22.55 Srca zahoda, serija - 23.45 Škrlatni dež, Ameriški film - 01.35 Miss Marple serija, - 03.35 Jazz - 04.10"
AVSTRIJA 2,Avstralija 2
"8.00 Vremenska panorama - 9.00 Čas v sliki - 9.05 Junak iz Santa Clare - 10.25 Pustolovščine grofa Bobbyja - 12.00 Čas v sliki - 12.10 Praznična dopoldanska TV oddaja - 13.00 Čas v sliki - 13.10 Alpe, Donava, Jadran - 13.40 Kalifornijski klan - 14.25 Moselbrueck - 15.15 Bogati in lepi - 16.00 Schiejok dnevno - 17.00 Čas v sliki - 17.05 Dobrodošla Avstrija - 19.00 Zvezna dežela danes - 19.30 Čas v sliki in kultura - 20.00 Pogledi s strani - 20.15 Primer za dva - 21.15 Umetniki življenja - 22.05 Čas v sliki 2 - 22.30 Moderni časi - 23.10 Cirkus ""Du Soleil"" - 0.25 O psih - 1.10 Nebeški grešnik (Heaven Can Wait, ZDA, 1943) - Igrata Gene Tierney, Don Ameche. Režija Ernst Lubitsch. - 3.05 Videonoč","8.00 Vremenska panorama - 9.00 Čas na sliki - 9.05 Heroj Santa Clare - 10.25 Adventures of Count Bobby - 12.00 Čas na sliki - 12.10 Praznična jutranja TV oddaja - 13.00 Čas na sliki - 13.10 Alpe, Donava, Jadran - 13.40 Kalifornijski klan - 14.25 Moselbrueck - 15.15 Bogata in lepa - 16.00 Schiejok dnevno - 17.00 Čas na sliki - 17.05 Dobrodošli Avstrija - 19.00 Čas na sliki - 19.30 Čas v sliki in kulturi - 20.00 Pogledi s strani - 20.15 Primer za dva - 21.15 Življenje - 22.05 Čas na sliki 2 - 22.05 Cirkus ""Durkus"" - Sipina ""Pojdi na"" - 1.105 Heait, Ernst Levenik, 19.00 Čas v slikah - 19.00"
l Kako je prišlo do te zamisli?,Kako je prišlo do te ideje?
"Bil sem v bolnišnici, kjer so mi ravnali nos, vendar ne ravno srečno. Po tem nosu sem jo velikokrat skupil, še zlasti na Golem otoku, zdaj pa najhuje, ker ni več simetričen. Tudi zdravnikom se včasih kaj ne posreči. Prijatelji med zdravniki so že rekli, naj si pridem nos popravit kot reklamacijo, ampak če sem že živ, bom zdržal tudi s tem nosom.""","bil sem v bolnišnici, kjer je bil moj nos podrgnil, vendar ne zelo srečno. Po tem nosu, sem se poškodoval veliko krat, še posebej na Naked Island, zdaj pa najslabše, ker to ni simetrična več. Včasih zdravniki ne dobijo srečen niti. Moji prijatelji med zdravniki so že rekli, da bi moral priti popraviti svoj nos kot pritožbo, ampak če sem še vedno živ, Lahko ročaj, da je nos preveč. """
IRENA BREJC,Železo iz Brown
"""Vidite, ne verjamem, da bi osebno lahko igral v filmu o Vukovarju, na primer, da bi sploh zmogel iti tja. Ne zamerim pa dobronamernemu režiserju, ki bi z objektivno kamero posnel srhljive mrtve pejsaže tega mesta in to vmontiral v igrani umetniški film. Če bi na ta način pričal o grozotah Vukovarja, potem v tem ne vidim nič slabega. Navsezadnje so tudi o drugih strahotah in katastrofah tega sveta snemali filme, o Hirošimi, o taboriščih, o tisoč pretresljivih stvareh. Le sam ne bi mogel tja snemat, ker vem, da pod zemljo ležijo ubogi pobiti ljudje.""","""Glej, ne verjamem, da bi lahko osebno igral v filmu o Vukovarju, na primer, da bi sploh lahko šel tja. Ne krivim dobronamernega režiserja, ki bi vzel objektivno kamero in jo postavil v živi akcijski umetniški film. Če bi na ta način pričal o grozotah Vukovarja, potem v njem ne vidim nobene škode. Konec koncev, druge grozote in katastrofe sveta so bile narejene tudi v filme o"" Hirošimi "", ""taboriščih"" približno tisoč šokantnih stvari. Samo tam nisem mogel snemati, ker vem, da revni ljudje ležijo pod zemljo. """
"""Veste, zelo sem se sprijaznil s tem, da bo vse, kar izgovorim o Hrvaški, narobe razumljeno. Tisti ljudje, ki so si želeli, da me tam ni ali da od tam za vedno oddidem, bodo seveda vedno znova storili vse, da bom na Hrvaškem osovražena oseba. Po pravici vam povem, da me Hrvaška ne boli več. Zdaj je moj spomin na moje bivše življenje, na nekatere prijatelje, na vse, kar sem imel tam lepega, božansko lep spomin, ki mu nihče nič ne more, sam pa sem se obrnil k novemu življenju. Zdaj grem v tiste kraje, kamor smem iti, kjer lahko živim. Slovenija je prav tako del moje bivše domovine, zdaj je nova država, lepa, prijetna, pridem sem in se dotaknem te moje nekdanje zemlje, kjer sem bil rojen","""Veste, postalo mi je zelo udobno z dejstvom, da bo vse, kar bom povedal o Hrvaški, narobe razumljeno. Tisti ljudje, ki so želeli, da ne bi bil tam ali da bi tam za vedno odšel, bodo seveda naredili vse, da bi me vedno znova naredili za osovraženo osebo na Hrvaškem. Iskreno vam lahko povem, da me Hrvaška ne boli več. Zdaj je moj spomin na moje nekdanje življenje, nekaj mojih prijateljev, vse, kar sem imel tam, je bilo lepo, božansko lep spomin, ki se ga nihče ne more dotakniti in obrnil sem se v novo življenje. Zdaj grem v tiste lepe kraje, kamor lahko grem, kjer lahko živim. Slovenija je tudi del moje nekdanje domovine, zdaj je nova država, lepa država, prihajam sem in se dotaknem te nekdanje dežele, kjer sem bil rojen,"
"""Ni nujno, v Praškem duetu sem dober, pozitiven tujec. Tudi Aleskander iz Dežja je dober tip.""","""ni nujno, da sem dober, pozitiven tujec v praškem duetu, in Aleskander iz Rainyja je tudi dober fant."""
"l Rade, hvala lepa, lepo se imejte pri nas in kmalu nasvidenje!","l Rade, najlepša hvala, zabavajte se z nami in se kmalu vidimo!"
V četrtek zvečer ob 18.30 bo v Ljubljani šesta razglasitev najboljših slovenskih športnikov,V četrtek zvečer ob 18.30 bo na sporedu šesta razglasitev najboljših slovenskih športnikov
"Dušebajev (28 let, srednji zunanji) je po rodu Kirgizijec in je leta 1992 z reprezentanco SND postal olimpijski prvak (po igrah je iz CSKA prestopil v Santander) in nato z Rusijo še svetovni prvak. Špansko državljanstvo je dobil 10. februarja 1994, ko je bil tudi izbran za najboljšega rokometaša na svetu. ""V političnem in socialnem kaosu bivše Sovjetske zveze so mi ubili dva brata in zato sva se z ženo Olgo za vselej odpovedala vzhodu,"" se je preteklosti samo bežno dotaknil najdražji rokometaš na svetu.","Dušebajev (28 let, srednji tuji) je kirgiškega porekla in je leta 1992 postal olimpijski prvak z ekipo SND (po igrah je šel iz CSKA v Santander) in nato tudi svetovni prvak z Rusijo. 10. februarja 1994 je dobil špansko državljanstvo, ko je bil izbran tudi za najboljšega rokometaša na svetu. ""V političnem in socialnem kaosu nekdanje Sovjetske zveze sta bila ubita dva brata, zato sva se z ženo Olgo za vedno odrekla Vzhodu,"" se je le dotaknil najdražjega rokometaša na svetu v preteklosti."
"SUGARLOAF, 24. - Na skupnem tekmovanju zvez ISF in FIS v ZDA je slovenska deskarka na snegu Petra Škrabar nastopila v finalu discipline ""snežna drča"", a si je pri padcu poškodovala koleno. (ad)","SUGARLOAF, 24. - Na skupnem tekmovanju ISF in FIS v ZDA se je slovenska deskarka na snegu Petra Škrabar pomerila v finalu discipline ""snežni tobogan "", a si je pri padcu poškodovala koleno. (ad)"
"Izidi zadnjih tekem v severnoameriški poklicni hokejski ligi NHL: NY Rangers - Florida 7:3, St. Louis - Los Angeles 7:4, Edmonton - Detroit 2:6, Chicago - Philadelphia 2:2 (po podaljšku), Phoenix - Calgary 2:7.","Rezultati zadnjih tekem v severnoameriški ligi NHL: NY Rangers - Florida 7: 3, St. Louis - Los Angeles 7: 4, Edmonton - Detroit 2: 6; Chicago - Philadelphia 2: 2 (s podaljškom), Phoenix - Calgary 2: 7."
