original,paraphrase
"Policija opozarja na ta zdaj že ustaljeni način kraje. Opozarja na previdnost pri stikih z neznanci, vhodna vrata je treba zakleniti tudi ob zelo kratki odsotnosti in ključ hraniti pri sebi. Če sumite, da boste lahko oškodovani, ali so vam neznanci sumljivi, pa obvestite policijo na telefonsko številko 113 in se ne pustite zapeljati. Storilci vedo, da se doma počutite varne, in ravno to jim nudi priložnosti, ki so jih že večkrat izkoristili, opozarjajo na PU Krško. (ks)","Policija opozarja pred to zdaj uveljavljeno metodo kraje. Opozarja na previdnost pri ravnanju s tujci, vhodna vrata morajo biti zaklenjena tudi v zelo kratki odsotnosti in ključ je treba hraniti pri vas. Če sumite, da ste bili poškodovani ali če so tujci sumljivi do vas, obvestite policijo na telefonsko številko 113 in ne dovolite, da vas zapeljejo."
"DAKA Monsunsko deževje v južnem delu Azije je doslej zahtevalo že več kot 1300 smrtnih žrtev, več milijonov ljudi pa je ostalo brez strehe nad glavo. Ljudje pogosto umirajo pod plazovi, v hišah, ki se rušijo, ubijejo jih strele, pa tudi piki strupenih kač, ki jih naplavijo narasle vode.","V JARSKI Aziji je monsunsko deževje DAKA terjalo več kot 1300 smrtnih žrtev, še več milijonov pa jih je ostalo brez domov, pogosto so umirali v plazovih, v propadajočih hišah, pomrli so zaradi strele in strupenih kačjih ugrizov,"
"Lev - Nenadoma boste enostavno obstali in začeli tavati v megli. Na srečo bo tokratna kriza zgolj kratkotrajna. Denar: nasveta bližnjega ne boste želeli poslušati, kaj šele upoštevati. Očitno ste stoodstotno prepričani vase.","LEV - Nenadoma boste preprosto stali tam in začeli tavati v megli. Na srečo bo ta kriza le kratkotrajna. Denar: Ne boste želeli poslušati nasvetov svojih sosedov, kaj šele upoštevati."
Z nogo v mavcu glavna atrakcija,Z nogami v mavcu glavna atrakcija
"LOS ANGELES Catherine Zeta - Jones je na sodišču poslušala branje grozilnih pisem dvaintridesetletne Dawnette Knight, ki ji je med drugim zapisala tudi, da jo bodo razrezali kot kos mesa. Catherine se je med predhodnim zaslišanjem trudila delovati čim bolj umirjeno, vendar je med obravnavo in po vseh smrtnih grožnjah, zapisanih v pismih in izrečenih po telefonu, dobila občutek, da bo doživela srčni napad. Bila sem popolnoma pretresena nad nasilno, strašno in vražjo željo nekoga, da bi mi škodoval. In to popolna neznanka.","LOS ANGELES Catherine Zeta - Jones poslušal na sodišču za branje grozilnih pisem iz dvaintrideset-year-old Dawnette Knight, ki je, med drugim, je zapisal, da bi bila ona razrezana kot kos mesa. Catherine poskušal delovati kot mirno, kot je mogoče med predhodnim zaslišanjem, vendar med zaslišanjem in po vseh smrtnih groženj, posnetih v pismih in govorjenih na telefonu, je imela občutek, da je bil tekoč, da imajo srčni napad.Bil sem popolnoma pretresen zaradi nasilnega, grozno in diabolical željo nekoga, da me boli."
"Tigra twintop bo najprej na voljo z dvema bencinskima motorjema, in sicer 1,4-litrskim twinportom z 90 konji in z 1,8- litrskim, ki zmore 125 konjev. In že prvi motor omogoča malemu vozilu zelo spodobne vozne lastnosti, ki bodo v prihodnje lahko še boljše. Prihodnje leto bodo kupci lahko izbrali tudi prilagojeno športno podvozje, ki v osnovi izhaja iz modela corsa GSI. Besede dolgčas potniki v tem vozilu ne bodo poznali.","Tigra Twintop bo sprva na voljo z dvema bencinskima motorjema, in sicer 1,4-litrski twinport z 90 konji in 1,8-litrski motor lahko 125. In že prvi motor omogoča majhno vozilo, da imajo zelo dostojne vozne lastnosti, ki so lahko še boljši v prihodnosti. Naslednje leto, bodo kupci lahko izbrali tudi po meri športno podvozje, ki je v bistvu izhaja iz modela Corsa GSI."
Opel in Heuliez z roko v roki,Opel in Heuliez z roko v roki
"Potem ko so v Prečni pri Novem mestu oni dan položili temeljni kamen za novo tovarno Adria Mobil, ki naj bi začela delo čez dobro leto (za polovico povečana možna proizvodnja, 300 dodatnih delovnih mest), in pripravili nove prototipne razstavne modele letnika 2005 za bližnje sejme, so delavci te uspešne tovarne odšli na kolektivni dopust. Čeprav marsikaj še skrivajo, pa se ve, da bodo tudi letos v vse hujšem konkurenčnem boju kupce skušali osvojiti s številnimi lepotnimi in uporabnostnimi izboljšavami ter nekaterimi novimi modeli. Tudi slovenske, ki bodo letos pokupili okoli 120 dolenjskih prikolic in 75 avtodomov.","Potem ko so istega dne v Prečni pri Novem mestu položili temeljni kamen za novo tovarno Adria Mobil, ki naj bi v dobrem letu dni začela z delom (možnost povečanja proizvodnje za polovico), in za bližnje sejme pripravili nove prototipne razstavne modele modelskega leta 2005, so se delavci te uspešne tovarne odpravili na kolektivni dopust. Čeprav je še marsikaj skritega, je znano, da bodo letos v vse hujšem konkurenčnem boju poskušali pridobiti kupce s številnimi lepotnimi in uporabnimi izboljšavami ter nekaterimi novimi modeli, med njimi tudi slovenskimi, ki bodo letos kupili okoli 120 dolenjskih prikolic in 75 avtodomov."
"Sledili bomo predvsem glavnim zahtevam uporabnikov: večje udobje in varnost, pravi Slavica Šterk, pomočnica direktorja Adriinega trženja, zadolžena za prikolice. Evropski trendi so lažje prikolice, zmanjšuje se srednja cenovna skupina, na račun cenejše nižje in dražje razkošnejše. Tako se Nemci kot glavni proizvajalci trudijo zmanjšati težo prikolic za okoli sto kilogramov, da bi se približali naši seriji altea. Torej bomo mi morali narediti še kaj več. Sem štejejo med drugim tudi na pet let podaljšano garancijo za vodotesnost prikolic in bivalnikov. In cene za novi letnik? Te se bodo po običaju dvignile za obe skupini izdelkov približno za stopnjo inflacije, ampak, poudarjajo v Adrii, kupci bodo za ta denar dobili tudi izboljšave in bogatejšo opremo.","Sledili bomo predvsem glavnim zahtevam uporabnikov: večje udobje in varnost, pravi Slavica Šterk, pomočnica direktorja Adrievega marketinga, odgovorna za prikolice. Evropski trendi so lažje prikolice, srednja cenovna skupina se zmanjšuje, cenejši nižji in dražji luksuz. Tako glavni nemški proizvajalci poskušajo zmanjšati težo prikolic za približno sto kilogramov, da bi se približali naši seriji altea. Zato bomo morali storiti še več. Med drugim to vključuje petletno podaljšano garancijo za vodotesnost prikolic in bivalnih enot. In cene za novo letino Ti se bodo pri obeh skupinah izdelkov običajno dvignili približno po stopnji inflacije, opozarjajo v Adrii, kupci pa bodo za ta denar dobili tudi izboljšave in bogatejšo opremo."
"Ob prostornini motorja vsega 1,8 litra moramo priznati, da ni šlo brez predsodkov, da je prešvohoten za športneža, kot je SLK. A je bilo razmišljanje zmotno. Tudi po zaslugi kompresorskega polnjenja namreč motor iztisne 163 konjičkov, ki jim iskrivosti pač ni moč očitati. Z dobro osmico pospeška in blizu 230 kilometri na uro končne hitrosti morate biti zadovoljni, veseli pa tudi, da je maksimalnih 240 Nm navora na voljo že pri nizkih vrtljajih (pod 3000). Če želite konjičke maksimalno izkoristiti, potem pač morate biti bolj odločni na stopalki za plin. To v kombinaciji s pestopenjsko avtomatiko (z možnostjo sekvenčnega pretikanja; menjalnik bolj športno naravnanim voznikom ne bo povsem po volji, saj požre kar nekaj moči, a je zato vožnja bolj udobna; doplačilo 650.000 tolarjev) pomeni vožnjo pri visokih vrtljajih, ki pa se začuda ne pokaže pri porabi goriva. Ta se vrti okoli desetice, kar je več kot sprejemljivo in vam ob 70-litrski posodi za gorivo omogoča, da z enim polnjenjem prevozite do 700 kilometrov. Lega na cesti je v primerjavi s predhodnikom pridobila nekaj športnosti, a so pri nastavitvi vzmetenja (pohvalno) tudi našli pravi kompromis med športnostjo in udobnostjo.","S prostornino motorja le 1,8 litra, moramo priznati, da ni šlo brez predsodkov, da je preveč nedostopen za športnika, kot je SLK. Toda razmišljanje je bilo narobe. Tudi po zaslugi polnjenja kompresorja motor stisne 163 hobijev, ki jih ni mogoče kriviti za iskrico. Z dobrim osem pospešek in blizu 230 kilometrov na uro končne hitrosti, morate biti zadovoljni, in tudi zadovoljen, da je največja 240 Nm navora že na voljo pri nizkih vrtljajih (pod 3000). Če želite, da bi večina hobijev, potem morate samo biti bolj odločen na stopalko za plin. To v kombinaciji z avtomatskim pretikanjem osi (z možnostjo zaporednega prestavljanja; menjalnik ne bo pri volji bolj športno naravnanih voznikov, saj porabi kar nekaj moči, zato pa je bolj udobno voziti; dodatno plačilo 650.000 tolarjev) pomeni vožnjo pri visokih hitrostih, kar presenetljivo ne kaže na porabo goriva. Vrti se okoli desetine, kar je več kot sprejemljivo in vam omogoča, da z enim samim rezervoarjem goriva prevozite do 700 kilometrov. V primerjavi s svojim predhodnikom je položaj na cesti pridobil nekaj športnosti, pri nastavitvi vzmetenja (samo) pa so našli tudi pravi kompromis med športnostjo in udobjem"
oblikamotordraga dodatna oprema,designmotor drago opremo
"Andrej JerebKako ravnati, če nam med vožnjo pri višji hitrosti na avtocesti poči pnevmatika?Vprašanje Petra iz Ljubljane","Andrej JerebKako ukrepati, če na avtocesti med vožnjo pri višjih hitrostih poči pnevmatika?"
Lisjak z BMW,Fox za BMW
Drago dodajanje,Drag dodatek
Kaj bomo zdaj? Moramo vendar poklicati policijo.,Vendar pa je treba poklicati policijo.
Res je. Nikogar nisem videl.,"Da, nikogar nisem videl. Res je."
"Ponovimo torej vse, kar vemo. To je hiša Lawrencea Smitha, vi, Janns, Tyller in ubiti David pa ste njegovi gostje. Torej je morilec eden izmed vas.","zato ponovimo, kar vemo, to je hiša od Lawrencea Smitha in vi, Janns, Tyller in ubiti David ste njegovi gostje, zato je morilec eden izmed vas."
Čez nekaj trenutkov je stopil v sobo Janns. Postavil se je pred inšpektorja in ga vprašujoče pogledal.,"Čez nekaj trenutkov je Janns vstopil v sobo, stopil pred inšpektorja in ga vprašujoče pogledal."
"1941 - Nemški okupator je v gozdu Dobrava pri Brežicah ustrelil prvih deset talcev na spodnjem Štajerskem, partizanov iz krške čete, ki so jih zaradi izdaje zajeli dan prej.","1941 - V gozdu Dobrava pri Brežicah je nemški okupator na Spodnjem Štajerskem ustrelil prvih deset talcev, partizanov iz krške družbe, ki so jih dan prej zajeli zaradi izdaje."
"PRIMORJE: Strajnar 6,5, Miloš 6, Mirtič 6,5, Krstič 6,5, Tanjič 6,5, Kalin 6,5, Mlakar 6,5 (Colja -), Vincetić 6,5, Jolič 7 (Gregorič -), Žeželj 6,5, Zatkovič 6 (Lo Duca -), trener: Milanič 6,5.","PRIMORJI: Strajnar 6.5, Miloš 6, Mirtič 6.5, Krstič 6.5, Tanjič 6.5, Kalin 6.5, Mlakar 6.5 (Colja -), Vincentić 6.5, Jolič 7 (Gregorič -), Žeželj 6.5, Zatkovič 6 (Lo Duca -, trener Milanič 6.5)."
Slovenski tekmovalec Vladimir Stankovič s formulo dallaro 398 meri na uvrstitev med najboljšo deseterico. Foto: Nace Bizilj/dokumentacija DnevnikPrihaja Gruzijec,Slovenski tekmovalec Vladimir Stankovič s formulo dallaro 398 meri uvrstitev med prvih deset.
"LJUBLJANA - Da se nekaj le premika tudi v taboru slovenskih košarkarskih prvakov, je novo potrditev dobilo včeraj, ko se je Union Olimpija za eno sezono okrepila z 18-letnim Gruzijcem Manučarjem Markoišvilijem, ki je v Ljubljano prišel kot posojeni igralec Benettona. Z njim je edini slovenski evroligaš zapolnil vrzel na položaju številka dve (branilec) in mrzlično išče še dva organizatorja igre.","Ljubljana - Da se nekaj le premika v taboru slovenskih košarkarskih prvakov, je včeraj dobila novo potrditev, ko se je Union Olimpija za eno sezono okrepila z 18-letnim Gruzijcem Manučarjem Markoišvilijem, ki je v Ljubljano prišel kot posojeni igralec Benettona. Z njim je edini slovenski evroligaš zapolnil vrzel na položaju številka dve () branilec in mrzlično išče še dva organizatorja igre."
"JESENICE - Če se boste na Jesenicah spustili v pogovor o hokeju na ledu, boste od tistih, ki ""vse vedo"", slišali, da gre za največjo krizo v zgodovini tega športnega kolektiva, da je vse v razsulu, da se bodo na Jesenicah težko pobrali. Kriza seveda obstaja. Da gre za krizo, ki pa ni tako huda, povesta naslednja podatka. Peščica reprezentantov trenira po posebnem programu že od maja, kmalu pa so se jim pridružili še ostali in nekaj perspektivnih igralcev Kranjske Gore. V teh dneh jih je kljub dopustom do osemnajst.","Jesenice - Če boste na Jesenicah govorili o hokeju na ledu, boste od tistih, ki ""vse vedo "", slišali, da je največja kriza v zgodovini te športne reprezentance, da je vse v razsulu, da se bodo na Jesenicah težko okrevali. Seveda je kriza. Da je kriza, vendar ni tako slaba, nam pove naslednji podatek. Peščica reprezentanc je od maja trenirala v posebnem programu, kmalu pa so se jim pridružili še drugi in nekateri obetavni igralci Kranjske Gore."
USPEŠNA SEZONA,Uspešna sezona →
Valjavec ima dober občutek,Ptica ima dober občutek
"LJUBLJANA - Med srenjo gorskih kolesarjev na evropskem prvenstvu in tudi po svetu odmeva Belgijec Filip Meirhaeghe. Svetovnega prvaka in zmagovalca zadnje tekme svetovnega pokala v Calgaryju (3. julija), na kateri je prvega zasledovalca prehitel kar za tri minute in 26 sekund, so 25. junija v Mont St. Anne ujeli na prepovedanem EPO. Eden glavnih kandidatov za zlato olimpijsko kolajno v Atenah je včeraj na tiskovni konferenci takoj napovedal konec kariere. (mm)","Ljubljana - Med množico gorskih kolesarjev na evropskem prvenstvu in tudi po svetu odmeva Belgijec Filip Meirhaeghe. Svetovni prvak in zmagovalec zadnje dirke svetovnega pokala v Calgaryju (3. julij), na kateri je prvega zasledovalca premagal za tri minute in 26 sekund, je bil 25. junija v Mont St Anne ujet na prepovedanem EPO. Eden od glavnih kandidatov za olimpijsko zlato medaljo v Atenah je včeraj na novinarski konferenci takoj objavil konec svoje kariere. (mm)"
"Po Hauptmanovem mnenju so favoriti poleg klubskega kolega in svetovnega prvaka Igorja Astarloa seveda znana imena podobnih tras - Belgijec Tom Boonen je zmagovalec dveh etap na Touru, njegov moštveni kolega ""Murnček"" Paolo Bettini (Quick), sicer lanski zmagovalec Hamburga in dobitnik kristalnega globusa v zadnjih dveh sezonah, je tudi pretegoval noge na Touru, ""skrivač"" Španec Oscar Freire (Rabobank) vedno udari na velikih dirkah, domači adut Erik Zabel (ob asistenci Jana Ullricha in Andreasa Klödna, T-Mobile) pa vedno udari na velikih dirkah. Vsi so tako kot Hauptman šprinterji, sposobni vzdržati zadnjo selekcijo 15 kilometrov pred ciljem na klančku Waseberg. ""Astarloa gre na zmago. Upam, da bom zadnje kilometre z njim,"" se Hauptman nadeja najboljšega razpleta, po pričakovanjih pred 500.000 gledalci.","Po Hauptman, favoriti so, poleg svojega klubskega kolega in svetovni prvak Igor Astarlo, seveda, znana imena podobnih poti - Belgijec Tom Boonen je zmagovalec dveh faz na Tour, njegov moštveni kolega ""Murnček"" Paolo Bettini (Quick), lanski zmagovalec Hamburga in zmagovalec kristalnega globusa v zadnjih dveh sezonah, je bil tudi raztegne noge na Tour, ""skrito"" Španec Oscar Freire (Rabobank vedno zadetkov na velikih dirkah, in domači trobenta Erik Zabel (s pomočjo Jan Ullrich in Andreas Klöden, T-Mobile) vedno zadetkov velike dirke."
"Z 200 točkami v beli majici vodilnega v svetovnem pokalu bo imel Italijan Davide Rebbelin, kolesar nemške mineralne vode Gerolsteiner, veliko razlogov za motivacijo. Ne samo, da ubrani majico pred Nizozemcem Boogerdom (146), in ostalimi nevarnimi zasledovalci (Freire 127, Dekker 115, Bettini 98), pač pa hoče zadoščenje, ker ga niso izbrali v olimpijsko reprezentanco. ""Nekaj takega je mogoče samo v Italiji,"" komentira ""Hempi"".","Z 200 točkami v beli srajci vodilnega v svetovnem pokalu bo imel Italijan Davide Rebbelin, kolesar nemške mineralne vode Gerolsteiner, veliko razlogov za motivacijo. Ne le, da brani majico proti Nizozemcu Boogerdu (146) in drugim nevarnim zasledovalcem (Freire 127, Dekker 115, Bettini 98), ampak si želi zadovoljstvo, ker ni bil izbran za olimpijsko ekipo. ""Nekaj takega je mogoče le v Italiji,"" komentira ""Hempi""."
"KRANJ - Na montažnem igrišču pred stavbo občine v Kranju in drugem igrišču v Besnici se bo danes začel četrti turnir odbojke na mivki Siemens Mobile Masters 2004, ki je obenem tudi zadnji pred finalom v Izoli naslednji konec tedna. Po uspešnem gostovanju v Sarajevu se na turnirje DP vračata tudi ekipi, ki sta bili na prvih dveh turnirjih neporaženi - Jasmin Čuturič in Samo Miklavc pri moških ter Nataša Cingerle in Barbara Kristan pri ženskah. Moški bodo s tekmovanjem začeli ob 10. uri, dva polfinalista naj bi dobili že danes, preostala dva pa bi dali prvi jutrišnji tekmi. Ženske bodo s svojimi nastopi začele po 13. uri, jutri pa jih čakajo samo še tekme od polfinala naprej. Sicer pa je tudi za kranjski turnir razpored tekem podoben prejšnim, tako da se bodo v soboto ekipe merile le še na centralnem igrišču v Kranju. Ženski finale je predviden za 19.45, moški pa za 21. uro. (šr)","Kranj - Danes se bo začel četrti turnir v odbojki na mivki Siemens Mobile Masters 2004 na montažnem igrišču pred stavbo mestne občine v Kranju in na drugem igrišču v Besnici, ki je tudi zadnji pred finalom v Izoli prihodnji konec tedna. Po uspešni turneji v Sarajevu bosta ekipi, ki sta bili neporaženi na prvih dveh turnirjih - Jasmin Čuturič in Samo Miklavc pri moških ter Nataša Cingerle in Barbara Kristan na ženskem turnirju, tekmovanje začeli ob 10. uri, polfinalista pa bosta prvi dve tekmi predvidoma zmagali jutri. Ženske bodo tekme začele po 13. uri, jutri pa jih čaka le še polfinale iz finala. Sicer bo urnik za kranjski reprezentanci podoben sobotnemu, moški finale pa bo v Kranju (19.4)."
Andrej Jereb v okolici Čačka,Andrej Jereb v bližini kraja Čačka
Milinovič klonil proti Realu,Milinovič klonil za Real Madrid
"Hajduk le s ""plus ena""","Hajduk samo z ""plus ena"""
Srebrne sence,Srebrne sence
20.00 TVS 1,20.00 TV 1
Saga o Forsytih,Saga o Forsythu
"Angleška literarna nadaljevanka, 4/10","angleška literarna revija, 4 / 10"
21.10 TVS 1,21.10 TV 1
Dick van Dyke,Dick van Dyke
"Mesto Arica na tihomorski obali na robu puščave je bilo nekoč ribiška vasica. Domačini že od nekdaj nabirajo morske sadeže. Prvi naseljenci so sem prišli prav zaradi njih, preživetje pa zagotavljajo še zdaj...","Mesto Arica, na pacifiški obali na robu puščave, je bil nekoč ribiško naselje. Domačini so bili vedno zbiranje morskih sadežev. Prvi naseljenci prišel sem za njih, vendar pa še vedno zagotavljajo njihovo preživetje..."
City folk,Mestni ljudje →
"Patriot, ameriški film, 1998","Patriot, Ameriški film, 1998"
Dekleta iz Jerseyja,Dekleta iz Jerseyja
"8.45 Skip in Skit, risana nanizanka","8.45 Skip in Skit, risanka"
"20.00 Najstarejše mumije na svetu, ang. dok. oddaja #","20.00 Najstarejše mumije na svetu, doc. oddaja #"
22.30 XXL premiere,22.30 XXL premiera
"13.50 Mladi in nemirni, 199. del","13.50 Mladi in nemirni, 199. del"
"9.10 Lisice, 16. del jug. serije","9.10 Lisice, 16. del Južne serije"
15.00 Supernova Multi Talents,15.00 Supernova Multi Talenti
KOPER,kopirni stroj.
15.20 Pogovorimo se o...,15.20 Pogovarjajmo se o...
18.30 Afriške pravljice,18.30 Afriške zgodbe
TVPIKA,televizijska predstava
17.00 Kdor zna pozdraviti kožo,"17.00 Vsakdo, ki zdravi kožo"
22.30 Znani in zanimivi,22.30 Znameniti in zanimivi
"23.30 Dnevnik TV Primorka, vreme","23.30 Dnevnik TV Primorka, vreme"
0.05 Videostrani GTV do 9. ure,"0.05 GTV Videostrani, dokler 9 am"
18.55 Sredi zvezd,18.55 Srednje zvezde
"20.40 Z glavo na zabavo, pon.","20.40 Gremo na zabavo, pon."
21.00 Paprika poletje z Nino Gajič,21.00 Papriško poletje z Nino Gajič
22.00 Paprika poletje z Nino Gajič,22.00 Papriško poletje z Nino Gajič
12.15 TV koledar,12.15 TV koledar
"15.10 Rilec z Velebita, dok. odd.","15.10 Rilec iz Velebita, doc."
"0.10 Surove strasti, am. film","0.10 Surove strasti, AM. film"
HRVAŠKA 2,Hrvaška 2.
"16.55 Zvezdne steze: DS 9, nad.","16.5: Zvezdne steze DS 9, zgoraj."
"10.25 Dr. Stefan Frank, dram. nad.","10.25 Dr. Stefan Frank, drama zgoraj."
"14.20 Oficir z vrtnico, drama","14.20 Policist z vrtnico, drama"
12.00 Mušketirka,12.00 Ladja mušketirjev
17.15 Dr. Quinn,17.15 Dr. Quinn
12.15 Kitou šestoka pošast,"12.15 Kitou, šesta pošast"
14.45 Simpsonovi,14.45 - Simpsonovi
15.10 Simpsonovi,15.10 Skupina Simpsonovih
17.55 Novice,17.55 Novice
22.55 Ekspedicija Avstrija,22.55 Ekspedicija Avstrija
"1.25 Patriot (Tne Patriot, ZDA, 2000)","1.25 Patriot (Tne Patriot, ZDA, 2000)"
12.00 Usodni dan,12.00 Usodni dan
13.40 Življenja kolikor hočeš,13.40 Živite po mili volji
14.50 Hotel Orth,14.50 Hotel Orth
"14.55 Provincialec v New Yorku, , film","14.55 Pokrajina New York, film"
16.35 Dokumentarna oddaja,16.35 Dokumentarna oddaja
"20.35 Čudovito, 50 let skupaj!","20.35 Čudovito, 50 let skupaj!"
"11.20 Dotik angela, TV film","11.20 Dotik angela, televizijski film (v angleščini)"
14.00 Poletje ob dveh,14.00 Poletje v dveh
"15.30 Roswell, TV film","15.30 Roswell, TV film"
22.00 Živalska policija Detroita,22.00 Detroit živali policija
20.00 Capriceina potovanja,20.00 Potovanje Caprice je
"21.00 Demon Seed, film","21.00 Demonsko seme, film"
22.30 Hetty Wainthropp raziskuje,22.30 Hetty Wainthropp raziskuje
1.15 Novice,1.15 Novice
19.30 Nogomet: prijateljska tekma,19.30 Nogometna prijateljska tekma
18.00 Prijatelji,18.00 Za prijatelje
"22.10 Univerzalni vojak, film","22.10 Univerzalni vojak, film"
17.30 Live!,17.30 V živo
1.10 Nočni kviz,1.10 Nočni kviz
VOX,VOX je
18.00 Poročila,18.00 Predstavitev poročil
15.00 Družinsko sodišče,15.00 Družinsko sodišče
18.30 Ekskluzivno - zvezdniški magazin,18.30 Exclusive - revija z zvezdicami
1.55 Kampisti,1.55 Kamperji
Magistralka RazdrtoPodnanos je bila zaradi nesreče dobro uro zaprta za ves promet,"Zaradi nesreče, Podnanos je bil zaprt za ves promet za dobro uro"
"Vokalna skupina Perpetuum Jazzile je pod imenom Gaudeamus nastala leta 1983, ko so se navdušenci za jazz glasbo odločili, da bodo to zvrst gojili samostojno. Umetniški vodja je že tretje leto zapored slovenski glasbenik, producent in član skupine New Swing Quartet Tomaž Kozlevčar. Zbor je med drugim sodeloval tudi z Wardom Swinglom, ustanoviteljem skupine The Swingle Singers.","Vokalna skupina Perpetuum Jazzile je pod imenom Gaudeamus nastala leta 1983, ko so se jazzovski navdušenci odločili, da bodo to zvrst samostojno razvijali, umetniški vodja pa je že tretje leto zapored slovenski glasbenik, producent in član New Swing Quarteta Tomaž Kozlevčar. Zbor sodeluje tudi z Wardelom Swingelom, ustanoviteljem skupine The Swingle"
