original,paraphrase
"Milošević je, s tem je soglašal tudi srbski supernacionalist Šešelj, del srbskega neba oziroma vse kosovsko nebo oddal pod oblast in nadzor Nata. Kakorkoli obrnete, je del srbske suverenosti nad Kosovom, delom države, ki mu v Beogradu tako radi rečejo ""južna srbska pokrajina"", dal v najem in nadzor tujim silam. V mednarodnih odnosih podobne aranžmaje poznamo za sedaj le v Bosni in Hercegovini in nad Irakom. Za soglasje k takemu ukrepu je Milošević moral pogoltniti kar velike količine tako ljubljenega dostojanstva in ponosa. Vprašanje je, ali je to res storil le iz strahu pred raketami in bombardiranjem.","Srbski supernacionalist Šešelj, del srbskega neba, ali bolje celotno kosovsko nebo, je dal pod nadzor in kontrolo Nata. Kakorkoli se obrneš, on je dal v najem in kontroliral del srbske suverenosti nad Kosovom, delom države, ki jo Beograd tako rad imenuje ""južna srbska provinca "", tujim silam. V mednarodnih odnosih so podobne ureditve trenutno znane le v Bosni in Hercegovini in Iraku. Da bi se strinjal s takšnim ukrepom, je Milošević moral pogoltniti velike količine tako ljubljenega dostojanstva in ponosa. Vprašanje je, ali je to res storil iz strahu pred raketnim ognjem in bombardiranjem."
"Dejstvo je, da poslovni svet počasi prihaja na internet. Podjetja bodo sicer postopoma prešla na elektronsko poslovanje, obseg zasebnega nakupovanja, ki poteka prek interneta, pa je še vedno zelo skromen.","Dejstvo je, da poslovni svet počasi prihaja na internet, vendar medtem ko se bodo podjetja postopoma preusmerila na e-trgovino, je obseg zasebnega nakupovanja, ki se izvaja prek interneta, še vedno zelo omejen."
"l Omenili ste, da poslovni svet počasi prehaja na uporabo interneta. Zakaj je tako? Ali je posredi nezaupanje do novotarije, konservativnost ali kaj tretjega?","Omenili ste, da se poslovni svet počasi premika k uporabi interneta, pa naj gre za nezaupanje do novosti, konservativizem ali kaj drugega."
"Moje mnenje je, da če govorimo na primer o uporabi GSM, uporabnike interneta to zanima, kakor jih zanima tudi to, katere računalniške revije berejo uporabniki interneta v Sloveniji ali katero banko uporabljajo. To so zanimiva in relevantna vprašanja, ki jih zastavljajo povsod po svetu, na primer GVU.","Moje mnenje je, da če govorimo, na primer, o uporabi GSM, so uporabniki interneta zainteresirani za to, pa tudi, katere računalniške revije berejo uporabniki interneta v Sloveniji ali katero banko uporabljajo. To so zanimiva in relevantna vprašanja, ki se zastavljajo povsod po svetu, na primer, GVU."
"Popolnoma običajno je, da se ljudje na kulturne prireditve precej redno vozijo npr. iz Gradca na Dunaj, iz Trsta v Ljubljano oziroma iz Ljubljane v Trst, Gradec ali Videm. Večina pa očitno še vedno pričakuje vsakršno kulturno ponudbo prav v vsakem (manjšem) kraju. Vendar je to lahko le eno od številnih, res mnogih mogočih razmišljanj, ki se jim predamo ob rezultatih javnomnenjskih raziskav, opravljenih v mestnih občinah Ljubljana, Koper, Kranj, Novo mesto, Maribor, Celje in Nova Gorica, ki smo jih v minulih dneh objavljali v Dnevniku. Ti so med drugim pokazali tudi, da v večini anketiranih mest vprašani med težave relativno pogosto uvrščajo tudi pestrost in kakovost kulturne ponudbe.","Povsem normalno je, da se ljudje dokaj redno vozijo na kulturne dogodke, npr. iz Gradca na Dunaj, iz Trsta v Ljubljano ali iz Ljubljane v Trst, Gradec ali Videm. Večina ljudi še vedno pričakuje kakršnokoli kulturno ponudbo v vsakem (majhnem) mestu. To pa je lahko le eden od številnih, pravzaprav številnih, možnih razmišljanj, ki si jih glede na rezultate javnomnenjskih raziskav, opravljenih v občinah Ljubljana, Koper, Kranj, Novo mesto, Maribor, Celje in Nova Gorica, ki smo jih v preteklih dneh objavili v Dnevniku, dajemo sami. Ti so tudi pokazali, da sta v večini anketiranih mest raznolikost in kakovost kulturne ponudbe pogosto relativno velik problem."
za govorico sile,za govor moči
"Toda Slovenija še dolgo ne bo civilizirana država: ne le zato, ker iz vsake pore političnega in družbenega življenja, na vseh ravneh, diha agresivni, mačistično-patriarhalni koncept urejanja odnosov, še bolj zato, ker ga kritična, ""civilna"" javnost tako medlo in tako neprepričljivo zavrača. Ali pa ga celo sploh ne vidi. Skratka, prav zaradi odzivov na najnovejšo slovensko različico ""časopisnega obračunavanja"" mu je vredno nameniti vso pozornost.","Toda Slovenija še dolgo ne bo civilizirana država: ne samo zato, ker iz vsake pore političnega in družbenega življenja na vseh ravneh diha agresiven, mačistično-patriarhalni koncept urejanja odnosov, še toliko bolj, ker ga kritična, ""civilna"" javnost zavrača tako slabotno in tako neprepričljivo. Ali pa ga sploh ne vidi. Skratka, prav zaradi odzivov na najnovejšo slovensko različico ""časopisnega zaračunavanja"" je vredno plačati"
"Poznavalci dela odbora so nemudoma izračunali, da je odsotnost opozicije čas seje skrajšala za 262,3 odstotka. Tisti nekoliko bolj ekonomsko pragmatično naravnani pa so ugotovili, da je bilo postreženih osem kavic manj, kar pomeni pomemben prihranek v državnem proračunu v višini 834 tolarjev, ki jih je treba takoj nameniti ministrstvu za zunanje zadeve, da v naših veleposlaništvih ob dnevu državnosti lahko pripravi sprejeme na najvišji možni ravni.","Strokovnjaki pri delu odbora so takoj izračunali, da je odsotnost opozicije skrajšala čas seje za 262,3 odstotka. Tisti, ki so bili nekoliko bolj ekonomsko pragmatični, so ugotovili, da so postregli osem kav manj, kar pomeni znaten prihranek v državnem proračunu v višini 834 tolarjev, ki ga je treba takoj nameniti ministrstvu za zunanje zadeve, da lahko ob dnevu državnosti pripravi sprejeme na najvišji možni ravni v naših veleposlaništvih."
REPORTAŽA: Črne perspektive rdečih revirjev,O črnih perspektivah rdečih okrožij
"Videti je torej, da imajo v vsaki zasavski občini svoje prijeme, kako zagotoviti predvsem lasten gospodarski razvoj, ki ga poskušajo tudi v vsaki občini usmerjati in spodbuditi drugi dejavniki. V Zagorju je to mlada podjetniška ekipa, ki jo je zbral župan in jo podpira Pharov program, v Trbovljah sta to uprava rudnika in termoelektrarne, ki jima gre za goli nadaljnji obstoj, v Hrastniku pa prekaljeni gospodarstveniki, ki so lastna podjetja uspeli toliko utrditi, da so zdaj svoje izkušnje in znanja pripravljeni dati na razpolago tudi za potrebe zunaj lastnih tovarniških plotov. O kakšni močni pripadnosti zasavski regiji in dejanskem skupnem načrtovanju razvojnih projektov pa ni videti niti pravih zametkov.","Zdi se, da ima vsaka občina v Zasavju svoj pristop k zagotavljanju lastnega gospodarskega razvoja, ki ga vsaka občina skuša tudi usmerjati in spodbujati druge dejavnike. V Zagorju je to mlada podjetniška ekipa, ki jo je zbral župan in jo podpira program Pharo, v Trbovljah pa vodenje rudnika in termoelektrarne, ki skrbita za sam nadaljnji obstoj, in v Hrastniku prekaljeni poslovneži, ki so uspeli tako konsolidirati lastna podjetja, da so sedaj pripravljeni dati svoje izkušnje in znanje na razpolago za potrebe izven lastnih tovarniških parcel."
"Za začetek bodo na ledeniku Rettenbach v veleslalomu nastopila dekleta, jutri pa še fantje","Za začetek bodo dekleta nastopila na ledeniku Rettenbach v veleslalomu, jutri pa bodo fantje"
Feldkirch 13 11 0 2 71:27 22,Feldkirch 13 11 0 2 71: 27 22
Brunico 13 3 0 10 29:61 6,Brunico 13 3 0 10 29: 61 6
"LJUBLJANA, 24. - Jutri bodo vsa tri slovenska moštva, ki nastopajo v alpski ligi v hokeju na ledu, igrala na domačem ledu. Jeseničani bodo dobro formo poskušali vnovčiti proti Bolzanu, vendar pot do zmage ne bo lahka, saj so gostje najvišje uvrščeno moštvo iz Italije. Še težje delo čaka MARC Interiere Bled, ki je proti Dunajčanom praktično brez realnih možnosti za uspeh. Novi točki bi morala osvojiti Olimpija, ki bo igrala z Brunicom. To italijansko moštvo je bilo v minulih dneh dvakrat ""stranka"" obeh gorenjskih klubov, zato bi bilo vse razen zmage za naše državne prvake neuspeh. (c)","LJUBLJANA, 24. - Jutri bodo na domačem ledu igrali vsi trije slovenski reprezentanti, ki igrajo v alpski ligi v hokeju na ledu. Jeseničani bodo proti Bolzanu poskušali denar unovčiti v dobri formi, pot do zmage pa ne bo lahka, saj so gostje najvišje uvrščena ekipa iz Italije. MARC Interiere Bled, ki je proti Dunajčanom praktično brez pravih možnosti za uspeh, bi moral nove točke osvojiti Olimpija, ki bo igrala z Brunicom. Ta italijanska reprezentanca je bila v zadnjih dneh dvakrat ""stranka"" obeh gorenjskih klubov, tako da bi bilo vse razen zmage za naše državne prvake polomija polomija. (c)"
"Prihodnji teden bo dogajanje v evropski ligi mirovalo, naslednja tekma Uniona Olimpije pa bo gostovanje pri Teamsystemu 5. novembra. (bi, df)","Naslednji teden bo dogajanje v evropski ligi v mirovanju, naslednjo tekmo Uniona Olimpije pa bo 5. novembra gostil TeamSystem. (bi, df)"
BOŠTJAN ISTENIČ,Iz istega razloga
V Atenah 15.000 gledalcev,15.000 gledalcev v Atenah
"PUBLIKUM - RUDAR: Sinočnja otvoritev igrišča za mali nogomet na ogrado v Celju je nekoliko popravila razpoloženje po najhujšem porazu v gosteh, odkar je na klopi Edin Osmanović. Za uvrstitev v zgornji del lestvice bo v lokalnem derbiju potrebno zmagati, a takšno nalogo ima tudi novi velenjski trener Brane Oblak. Teniški uspehi svežega zgornjesavinjskega zeta (v Mozirju je za zmagi osvojil BMW in audi) in nedeljski televizijski kometarji ne bodo šteli, kajti ""knapi"" prisegajo samo na nogomet. Zato pri njih še nihče ni do konca oddelal pogodbe, ki jo je Oblak sklenil za dve leti. Naš tip: 1, 2.","PUBLIKUM - RUDAR: Včerajšnje odprtje igrišča za mali nogomet na ograji v Celju je nekoliko izboljšalo razpoloženje po najhujšem porazu v gosteh od klopi Edinburgha Osmanovića. Za uvrstitev v zgornji del lestvice bo potrebna zmaga v lokalnem derbiju, a takšno nalogo ima tudi novi trener Velenje Brane Oblak. Teniški uspehi svežega gornjega savinjskega zeta (v Mozirju je zmagal BMW in Audi:) in nedeljski televizijski komiki ne bodo šteli, saj ""knapi"" prisegajo le na Naše. Zato tudi nihče ni dokončal pogodbe, ki jo je že dve leti sklenil Oblak. Tip 1, 2."
"ZAGORJE (Savinjski Hopsi, Pošta Branik, Slovan, Zagorje): Najbolj neprijetna novica je prišla za Polzeljane. Dušan Stević si je huje poškodoval roko in kaže, da bo moral počivati vsaj mesec dni. ""Neigranje Stevića je za naše mošto velik udarec, zato bomo morali ostali igralci dati še večji prispevek na igrišču. Po preboleli virozi se počutim bolje, vendar še nisem v pravi formi,"" pravi kapetan Hopsov Matjaž Cizej. Trener Boris Zrinski se boji današnje tekme proti Braniku: ""Čaka nas težka tekma. Zaustaviti bo treba Verginella, onemogočiti met s polrazdalje Primorcu in seveda ustaviti Tovornika."" V Slovanovem taboru upajo, da bodo prišli do jutrišnjega finala. Naš tip: Savinjski Hopsi. (bi, vd, ts, mg, rm, fat)","ZAGORJE (Savinjski Hopsi, Pošta Branik, Slovan, Zagorje) Najbolj neprijetna novica je prišla za Polzeljane. Dušan Stević si je slabo poškodoval roko in zdi se, da bo moral počivati vsaj mesec dni. ""Neigranje Stevića je velik udarec za našo ekipo, zato bomo morali drugim igralcem dati še večji prispevek na igrišču. Po prebolevanju viroze se počutim bolje, a še nisem v formi "", pravi kapetan Matjaž Cizej. Trener Boris Zrinski se boji današnje tekme proti Braniku"": težka tekma nas čaka. Ustaviti bomo morali Verginella, metati z polovice igrišča in seveda Slovornika. ""V Slovorniku upajo, da bodo prišli do finala."
"Ponedeljkov množični tek po ulicah Celovca v podporo kandidaturi, ""olimpijski sprejem"" za evropski vrh akreditiranih novinarjev drevi v koncertni dvorani ter laserska predstava v torek zvečer ob deželni hiši naj bi komisiji posredovali sporočilo mednarodnega značaja kandidature in velike podpore prebivalstva. Tega bržkone tudi športni funkcionarji ne bodo mogli spregledati. Daril le-ti ne smejo sprejemati, ""majhne pozornosti"" v višini do 50 dolarjev pa so vseeno dovoljene. V Celovcu jim bodo podarili usnjeno mapo z grbom mesta, v Trbižu jih bo čakalo povečevalno steklo, v Sloveniji pa jim bomo podarili daljnoglede s sporočilom, da je mogoče vsa športna prizorišča z nekaj višje točke z lahkoto videti s pomočjo tega instrumenta.","Ponedeljkov množični tek po ulicah Celovca v podporo kandidaturi, ""Olimpijski sprejem"" za evropske najbolj akreditirane novinarje bo potekal v koncertni dvorani, laserska predstava v torek zvečer v deželni dvorani pa naj bi komisiji posredovala sporočilo mednarodnega značaja kandidature in velike podpore prebivalstva. Tega športni funkcionarji verjetno ne bodo mogli spregledati. Darila športnih funkcionarjev ne bi smeli sprejemati, še vedno pa je dovoljena ""majhna pozornost"" v višini do 50 dolarjev. V Celovcu jih bodo predstavili z usnjeno mapo z grbom, medtem ko jih bodo mesta v Trbižu čakala, v Sloveniji pa jim bomo dali dolg pogled s sporočilom, da so lahko vsa športna prizorišča"
"NAPOVED - Danes bo delno jasno z zmerno oblačnostjo, ponekod v severni Sloveniji so možne kratkotrajne padavine. Zjutraj in del dopoldneva bo po nižinah megla. Najnižje jutranje temperature bodo od 0 do 6, najvišje dnevne od 13 do 18 stopinj Celzija.","Napoved - Danes bo delno jasno z zmerno oblačnostjo, ponekod v severni Sloveniji so možne kratkotrajne padavine, ki bodo v dopoldanskem času in deloma v dopoldanskem času padale nad nižinami."
Spet stari zimski čas,Spet je zimski čas
Parkiriščni mojster,Glavni parkirni mojster
"Če upoštevamo podatke o podnebnih razmerah zadnjih dvajsetih let, ko so meteorologi zabeležili povprečno dviganje temperature za 1,2 stopinje, bo naslednja zima, kot vse kaže, razmeroma mila, s podpovprečno hladnimi temperaturami, z malo snega in malo megle. Snega bo zaradi milejših temperatur torej manj kot običajno.","Ob upoštevanju podnebnih podatkov v zadnjih dvajsetih letih, ko so meteorologi zabeležili povprečni dvig temperature za 1,2 stopinj, naslednjo zimo se zdi, da je relativno blag, s podpovprečno hladne temperature, malo snega in malo megle, in manj snega kot običajno zaradi milejših temperaturah."
"1. nagrado (15.000 tolarjev) bo dobila METKA JELINČIČ, Zupančičeva 4, 6250 Ilirska Bistrica;","Prvo nagrado (15000 tolarjev) prejme METKA JELINČIČ, Zupančičeva 4, 6250 Ilirska Bistrica;"
"ERIK SKOČIR, Pri malnih 2, 5222 Kobarid,","ERIC SKOČIR, Mladina 2, 5222 Kobarid,"
Široki rezanci po milansko,Široki rezanci z Milanese
Goveja juha s cmočki,Goveja juha s cmoki
BARBARA KRAMŽAR,- Barbarski kralj
Novi poveljnik mednarodnih enot,- poveljnik mednarodnih enot
"nSARAJEVO - Novi poveljnik mednarodnih mirovnih enot v Bosni in Hercegovini je ameriški general Montgomery Meigs. Zamenjal je prav tako ameriškega generala Erica Shinsekija. Ob prevzemu dolžnosti je posebej poudaril, da si bo prizadeval za popolno uresničevanje daytonskega mirovnega sporazuma.","NSARAJEVO - Novi poveljnik mednarodnih mirovnih enot v Bosni in Hercegovini je ameriški general Montgomery Meigs, ki je zamenjal ameriškega generala Erica Shinsekija, je ob prevzemu dolžnosti izrecno izjavil, da si bo prizadeval za polno uveljavitev Daytonskega mirovnega sporazuma."
