original,paraphrase
"Po opravljeni študiji, analizi ekonomičnosti projekta, pridobitvi vseh potrebnih soglasij s strani lastnikov kmetijskih zemljišč ter zadovoljitvi zahtev na državni ravni so se zadeve v zadnjih letih na Ivancih vendarle premaknile z mrtve točke. ","Po izvedbi študije, ki je analizirala ekonomiko projekta, pridobila vsa potrebna soglasja lastnikov kmetijskih zemljišč in izpolnila zahteve na nacionalni ravni, so se zadeve v zadnjih letih kljub temu premaknile iz mrtve točke."
Geza Grabar,Splošno Grabar
"ILIRSKA BISTRICA KSS Ilirska Bistrica prireja 24. 2. v Hotelu Turist v Ilirski Bistrici (ura še ni znana) predavanje dr. Franca Štamparja in Jurana, d. o. o., Kako dosegati višje, kakovostne in redne pridelke pri jablanah. ","ILIRSKA BISTRICA KSS Ilirska Bistrica pripravlja 24. 2. predavanje dr. Franca Štamparja in podjetja Juran, d. o. o., v hotelu Turist v Ilirski Bistrici (ura še ni znana) o tem, kako doseči kakovostnejšo in redno proizvodnjo jabolk."
"Tik pred odhodom v Avstralijo je založba Zlati zvoki izdala kaseto in zgoščenko, na kateri je štirinajst priljubljenih ljudskih skladb in takih, ki so že ponarodele. Naj naštejemo le nekaj naslovov: Mamica moja, Mrzel veter tebe žene, Angelček, varuh moj, Marija bi rada na ohcet šla, Naš maček, Pobič sem star šele osemnajst let, Oj, božime in tako naprej. Vse priredbe sta naredila Cita in Jože Galič, glasbeno pa so spremljane s Citinimi citrami oziroma z Jožetovimi orglicami. Še posebno zanimiv je Venček z orglicami, ki je izveden le s tem inštrumentom. ","Pri založbi Zlati zvoli so pred odhodom v Avstralijo izdali kaseto in zgoščenko s štirinajstimi popularnimi ljudskimi pesmimi, med katerimi so nekatere že priljubljene. Naj naštejemo le nekaj naslovov: mamica: moja, Cold tega žeena, Angelček, moj skrbnik, Marija bi rada šla, Naš maček, Pobič sem star komaj osemnajst let, Oj, bojome in tako naprej. Vse aranžmaje sta naredila Cita in Jože Galič, spremlja pa jih glasba Citi citrami ali Jožetova harmonika. Posebej zanimiva je Venček s harmoniko, ki jo izvajamo samo s tem inštrumentom."
"Da pa naši izseljenci ne bi bili prikrajšani za najbolj uspešne narodnozabavne viže, so člani družine Galič in harmonikar Denis Novato zaigrali in zapeli tudi veliko priljubljenih skladb ansamblov Slovenija, bratov Avsenik in Lojzeta Slaka. Ob tem je treba povedati, da ansambel Slovenija, ki ga je vodil Jože Galič, ne obstaja več, Jože pa ima še veliko glasbenih idej in jih bo gotovo uresničil v še kakšni sestavi, ne le v družinskem ansamblu. ","Da ne bi bili naši izseljenci prikrajšani za najuspešnejše ljudske koncerte, so člani Galičeve družine in harmonikar Denis Novato zaigrali in zapeli tudi številne popularne pesmi ansamblov Slovenije, bratov Avsenik in Lojzeta Slaka. Treba je povedati, da ansambel Slovenija pod vodstvom Jožeta Galiča ne obstaja več, Jože pa ima veliko glasbenih idej in jih bo zagotovo uresničil v drugem ansamblu, ne le v družinskem."
11.00 Videokolaž - 13.00 TV shop - 15.30 Sosedje - 16.00 Risanka - 17.00 Sosedje - 17.30 Zgodovina avtomobilizma - 18.00 Živali - 19.30 Risanke - 20.10 Koncert - 22.00 Na robu mogočega - 22.45 TV prodaja - 23.00 TV shop predstavlja. ,11.00 Videocolaž - 13.00 TV trgovina - 15.30 Sosedje - 16.00 Cartoon - 17.00 Sosedje - 17.30 Zgodovina avtomobilizma - 18.00 Živali - 19.30 Risanke - 20.10 Koncert - 22.00 Na robu mogoče - 22.45 TV prodaja - 23.00 TV trgovina predstavlja.
I. program,i. program
"10.45 Alpsko smučanje - 11.40 Nordijske discipline - 14.15 Šport v sliki - 14.50 Kokon II - vrnitev, amer. film - 16.40 Zaklada v srebrnem jezeru, nem. film - 18.30 Šport ob nedeljah - 19.30 Čas v sliki in kultura - 20.15 Kaisermuehlenski blues - 21.50 MA 2412 - 21.30 Na smrt vas ljubijo, av. film. ","10.45 Alpsko smučanje - 11.40 Nordijske discipline - 14.15 Športi na sliki - 14.50 Kokon II - povratek, amer. film - 16.40 Zaklad v Srebrnem jezeru, Nemški film - 18.30 Športi ob nedeljah - 19.30 Čas v sliki in kulturi - 20.15 Kaisermuehlenski blues - 21.50 MA 2412 - 21.30 Ljubezen do smrti, av. film."
STE BILI TUDI VI TAM?,Si bil tudi ti tam?
USLUŽNOSTNA PAŠA,Storitev Pashé storitev
Ogrizek,Prigrizki za hrano
Popevke:,Moje pesmi:
3. Sončni žarek Čuki,3. sončni žarek Chuki
TV SLOVENIJA ,TV Slovenija
POP TV,Program POP TV
I. program,i. program
ZATON,Zaton je lahko
kar se še kje poigrava,Kje lahko igram igre
Ivan Škofljanec ,Ivan - škof
na limanice neizrečenih obljub,V besedah neizrečenih obljub
Ivana Dješnič ,Ivana Kješnik
"10.00 Sobot. noč - 12.00 Žebljico na glavico, nani. - 12.25 Davis, ravnatelj - 12.50 Osnove znanstv. Fantastike - 13.50 Nordijske discipline - 15.25 Smučanje - 16.30 Sestre, nad. - 17.20 Šport. odd. - 17.30 Po Sloveniji - 18.25 Smučanje - 19.15 Jasno in glsno - 20.00 Gosp. panorama - 21.00 Studio City - 22.30 Zvezde Hollywooda - 23.00 B. Rončel. ","10.00 Sobotni večer - 12.00 Golob na glavi, ni. - 12.25 Davis, Ravnatelj - 12.50 Osnove znanosti. Fantastika - 13.50 Nordijske discipline - 15.25 Smučanje - 16.30 Sestre, zgoraj. - 17.20 Šport. Od. - 17.30 Po Sloveniji - 18.25 Smučanje - 19.15 Jasno in Glosno - 20.00 Panorama - 21.00 Studio City - 22.30 Zvezde Hollywooda - 23.00 B. Rončel."
I. program,i. program
I. program,i. program
13.15 Policijska inšpekcija 1 - 13.40 Dr. Quinnova - 14.25 Umor je napisala - 15.10 Bogati in lepi - 16.00 Srečanje v zvezni deželi - 17.05 Dobrodošla Avstrija - 19.00 Zvezna dežela danes - 19.30 Čas v sliki in kultura - 20.15 Julija - nenavadna ženska - 21.05 Tema - 22.30 Kulturni večer. ,13.15 Policijska inšpekcija 1 - 13.40 Dr. Quinn - 14.25 Napisan umor - 15.10 Bogat in lep - 16.00 Srečanje v Zvezni deželi - 17.05 Dobrodošli Avstrija - 19.00 Zvezna dežela danes - 19.30 Čas v sliki in kulturi - 20.15 Julij - nenavadna ženska - 21.05 Tema - 22.30 Kulturni večer.
"Spoštovani,","Spoštovani gospod,"
"Lepo pozdravljeni,",Dobrodošli v mestu
"Naravne danosti kmetijskih zemljišč so ustrezna podlaga za opredelitev predvsem najboljših kmetijskih zemljišč (1. območje), saj so le-ta naravni resurs v omejenem obsegu in so nacionalnega pomena. Omenjena delitev tako pripomore k primernemu varstvu zemljišč pred spreminjanjem namembnosti. Najboljša kmetijska zemljišča se praviloma ne smejo nameniti za nekmetijsko rabo in na zemljiščih, ki so namenjena za nekmetijske namene, se ne sme napraviti trajnih nasadov ali kako drugače ovirati predvideno namembnost. Premoženjskopravnih posledic delitev nima. V prejšni ureditvi občani, ki po takrat veljavnem zakonu niso bili kmetje ter društva in druge civilnopravne osebe niso mogle pridobivati s pravnimi posli med živimi zemljišč, ki so bila najbolj primerna za kmetijsko proizvodnjo. ","Naravne danosti kmetijskih zemljišč so ustrezna osnova za določitev najboljšega kmetijskega zemljišča (območje 1), saj gre za omejeno naravno dobrino in so državnega pomena. Ta delitev tako prispeva k ustreznemu varstvu zemljišč pred spremembo namembnosti. Praviloma najboljša kmetijska zemljišča ne smejo biti namenjena nekmetijski rabi, zemljišča za nekmetijske namene pa ne smejo postati trajni nasadi ali kako drugače ovirati nameravane rabe. Delitev nima premoženjskopravnih posledic. V prejšnji uredbi državljani, ki po takrat veljavni zakonodaji niso bili kmetje, ter društva in druge civilne osebe niso mogli pridobiti s pravnimi posli med živimi zemljišči, ki so bila najprimernejša za kmetijsko pridelavo."
"S planskimi akti države, ki so podlaga prostorskim izvedbenim aktom, se določa namembnost kmetijskih zemljišč. Praviloma se najboljša kmetijska zemljišča namenijo za kmetijsko rabo, saj je državi v interesu, da zaradi majhnega obsega kmetijskih zemljišč na prebivalca (Slovenija ima 0,125 ha njiv na prebivalca) zagotovi dovolj veliko kmetijsko pridelavo. Tako zakon zemljišča varuje pred morebitno spremembo namembnosti. Varstvo kmetijskih zemljišč zajema varstvo v fizičnem in ekonomskem smislu.","Kot pravilo, najboljša kmetijska zemljišča so namenjena za kmetijsko rabo, saj je v interesu države, da se zagotovi zadostno kmetijsko proizvodnjo zaradi majhne količine kmetijskih zemljišč na prebivalca (Slovenija ima 0,125 ha obdelovalnih zemljišč na prebivalca). Tako zakon varuje zemljišča pred morebitnimi spremembami namembnosti. Varstvo kmetijskih zemljišč zajema varstvo tako v fizičnem kot v ekonomskem smislu."
"Višina plačila odškodnine je različna. Odvisna je od površine in lege ter kakovosti zemljišč. V relevantno površino pa se ne šteje le zazidalna površina, tj. površina, ki je po predpisanem dovoljenju namenjena za gradnjo objekta, ampak tudi zemljišče, ki je namenjeno redni rabi objekta, tj.zemljišče, ki po prostorsko izvedbenem načrtu pripada objektu (gradbena parcela). Odškodnina se odmeri drugače, če gre za črno gradnjo (odmeri in plača se od površine zemljišča pod objektom in površine zemljišča, ki služi redni rabi objekta).","To je odvisno od območja in lokacije ter kakovosti zemljišča. Obravnavano območje ni samo zazidljivo območje, tj. območje, ki je v skladu s predpisanim dovoljenjem namenjeno za gradnjo objekta, temveč tudi zemljišče, ki je namenjeno za redno uporabo objekta, tj. zemljišče, ki pripada objektu, po prostorskem izvedbenem načrtu (gradbeno zemljišče). Nadomestilo se oceni drugače, če gre za črno gradnjo (ocenjuje in plačuje se iz območja zemljišč, ki so predmet gradnje, in območja zemljišč, ki so namenjena za redno uporabo objekta)."
"Kot splošen zakon se pri prenosu lastninske pravice s pravnim poslom med živimi uporabi zakon o obligacijskih razmerjih. Pravni posli med živimi so pogodbe o odsvojitvi, mad katere štejemo kupno, menjalno, darilno in posojilno pogodbo. Splošna značilnost le-teh je prehod lastninske pravice na stvari od enega k drugemu pogodbeniku. ","Kot splošni zakon se obligacijsko pravo uporablja pri prenosu lastninske pravice v pravnem prometu med živimi osebami. Pravni posli med živimi osebami so pogodbe o odtujitvi, ki se štejejo za nakupno, menjalno, darilno in posojilno pogodbo. Splošna značilnost teh je prehod lastninske pravice na stvari iz ene na drugo pogodbeno stranko."
"Pogoji za izdajo odobritve pravnega posla so taksativno našteti v dvanajstih alineah 3. odstavka 19. člena zakona. Upravna enota preveri prednostni vrstni red predkupnih upravičencev, usposobljenost kupca za kmetijsko proizvodnjo, nevarnost morebitne negospodarne razdrobitve zemljišč, ustreznost prodajne cene, morebitno nevarnost prekomernega obsega veleposesti, upoštevanje namembnosti zemljišča in podobno. ","Upravna enota preveri prednostni vrstni red upravičencev predkupne pravice, pristojnost kupca za kmetijsko proizvodnjo, tveganje za morebitno neekonomsko razdrobljenost zemljišča, ustreznost prodajne cene, morebitno tveganje za preveliko količino lastnine, pri čemer se upoštevajo možnosti za uporabo zemljišča, in podobno."
"Prav tako pa zakon določa tudi primere, ko odobritev upravne enote ni potrebna. Upravna enota tako ne preverja dopustnosti pravnega posla v okviru kmetijskih prostorsko ureditvenih operacij, če gre za pridobitev kmetijskega zemljišča ali gozda med zakoncema, pri zakonitem dedovanju, v primeru gradnje infrastrukturnih objektov in naprav. Zakonodajalec je verjetno ocenil, da v teh situacijah državna kontrola ni potrebna.","Upravna enota tako ne preverja dopustnosti pravnega posla v okviru operacij kmetijskega prostorskega načrtovanja, če se ta nanaša na pridobitev kmetijskega zemljišča ali gozda med zakoncema, v primeru zakonitega dedovanja pa tudi na gradnjo infrastrukturnih objektov."
12,12 od njih
"Pri tem je relevanten obseg kmetijskih površin, ki jih ima v lasti zakupnik skupaj s površino zakupljenih zemljišč ali pa se izpolnjevanje pogojev preveri glede na površino zakupljenih zemljišč. Zakonodajalec s tem poudari načelo nedeljivosti kmetij, tj.da zaščiteno kmetijo praviloma deduje le en dedič. Morda je določba nekoliko nejasna, saj gre v tem primeru za dedovanje lastninske in zakupne pravice skupaj oziroma le zakupne pravice. Zaradi gospodarskega pomena je narava pravice na zemljiščih irelevantna za uvrstitev zemljišča med zaščitene kmetije. Zopet naj poudarim, da zakon s tem širi uporabo načela nedeljivosti kmetij.","Pri tem je pomemben obseg kmetijskega zemljišča, ki je v lasti najemnika, in površine zemljišča, danega v zakup, ali pa se izpolnjevanje pogojev preverja glede na površino zemljišča, danega v zakup. Zakonodajalec tako poudarja načelo nedeljivosti kmetij, tj. da zaščiteno kmetijo praviloma podeduje samo en dedič. Morda je določba nekoliko nejasna, saj gre v tem primeru za dedovanje lastnine in zakupne pravice skupaj ali le zakupne pravice. Zaradi gospodarskega pomena pravice na zemljišču je narava pravice za uvrstitev zemljišča med zaščitene kmetije nepomembna."
"Prav tako Zakon o lastninskem preoblikovanju podjetij podjetjem kot upravljalcem kmetijskih zemljišč in gozdov omogoča nadaljevanje uporabe in upravljanja vse do pravnomočnosti odločbe o denacionalizaciji. Vzpostavi se zakupno razmerje in če preneha po krivdi podjetja kot zakupnika ali na njegovo zahtevo, podjetje ravno tako kot zakupnik v prejšnjem odstavku nima pravice zahtevati od zakupodajalca plačila neamortizirane vrednosti trajnih nasadov. ","Zakon o lastninskem preoblikovanju podjetij omogoča podjetjem kot upravljavcem kmetijskih zemljišč in gozdov, da nadaljujejo z uporabo in upravljanjem, dokler odločba o denacionalizaciji ne postane pravnomočna. Vzpostavi se najemno razmerje in če se prekine po krivdi podjetja kot najemnika ali na njegovo zahtevo, podjetje, tako kot najemnik iz prejšnjega odstavka, nima pravice zahtevati od najemodajalca plačilo za neamortizirano vrednost"
"Zakon pozna štiri vrste agrarnih operacij: medsebojna menjava kmetijskih zemljišč, arondacija, komasacija in melioracija. Zaradi prej omenjenega namena teh operacij se lahko izvajajo celo proti volji lastnikov kmetijskih zemljišč, kar pomeni prisilno poseganje v lastninska upravičenja posameznika s strani države. Posameznikov interes je tu manj varovan, zato se mora podrediti interesom širše družbene skupnosti kljub lastninskim upravičenjem na svojem zemljišču. Podlaga za to je ustava, ki v 67. členu omejuje lastninsko pravico, saj omogoča zakonu, da le-ta določi način pridobivanja in uživanja lastnine tako, da je zagotovljena njena gospodarska, socialna in ekološka funkcija. Prav tako pa je v 71. členu dovoljeno zakonu, da določi posebne pogoje za uporabo zemljišč zaradi smotrnega izkoriščanja. ","Zakon pozna štiri vrste agrarnih poslov: medsebojna izmenjava kmetijskih zemljišč, arondacija, komasacija in agrarne dejavnosti. Zaradi zgoraj navedenega namena se te dejavnosti lahko izvajajo tudi proti volji lastnikov kmetijskih zemljišč, kar pomeni, da država vsiljuje poseg v lastninsko pravico posameznika. Posameznikov interes je tu manj zaščiten, zato se mora kljub lastninskim pravicam na svoji zemlji podrediti interesom širše družbene skupnosti. Podlaga za to je Ustava, ki v 67. členu omejuje lastninsko pravico, saj omogoča, da zakon določi način pridobitve in uživanja nepremičnine na način, ki zagotavlja njeno ekonomsko in socialno funkcijo."
2.1.6.1 medsebojna menjava,2.1.6.1 Vzajemna izmenjava
"Od medsebojne menjave pa se arondacija ne razlikuje le po svoji neprostovoljni naravi, pač pa v celotnem postopku. Gre namreč za prisilen ukrep, zato so pogoji zanj in postopek izvedbe natančno določeni v zakonu.","Kar se razlikuje od vzajemne zamenjave, pa ni le njena neprostovoljna narava, ampak tudi postopek kot celota; to je prisilni ukrep, zato so pogoji in postopek za njegovo izvajanje natančno določeni v zakonu."
20,20 od njih
"V skladu z namenom komasacije dobijo komasacijski udeleženci čim bolj zaokroženo zemljišče približno enake skupne vrednosti. Razlika med vloženimi zemljišči in dobljenim je lahko največ 5% vrednosti ali 15% površine zemljišča. Zakonodajalec je opustil dosedanje stanje, da bi udeleženci dobili zemljišča enake katastrske kulture in približno enake lege kot pred vložitvijo zemljišč v komasacijski sklad. Ohranitev takšnega stanja ne bi prinesla željenih sprememb, zaradi katerih je predlagana ta agrarna operacija. ","V skladu z namenom komasacije zemljišč dobijo udeleženci komasacije čim več zaokroženih zemljišč približno enake skupne vrednosti. Razlika med vloženimi in pridobljenimi zemljišči ne sme biti večja od 5% vrednosti ali 15% površine zemljišč. Zakonodajalec je sedanje stanje opustil, da bi pridobil zemljišče z enako katastrsko kulturo in približno enako lokacijo, kot je bila pred vnosom zemljišča v komasacijski sklad."
"Zakonodajalec se je v zakonu odločil za delitev melioracij na osuševanje, namakanje in agromelioracije. Kriteriji za delitev so ustrezno različni posegi v prostor in različno zahtevni sistemi glede programiranja, projektiranja, izvajanja, delovanja in vzdrževanja. Klub dokajšnji raznolikosti vrst melioracij pa so si postopki za uvedbo in izvajanje zelo podobni.","Zakonodajalec se je v zakonu odločil, da melioracije razdeli na odvodnjavanje, namakanje in agromelioracijo. Kriteriji za delitev so ustrezno različni posegi v prostor in sistemi različne zahtevnosti glede programiranja, načrtovanja, izvajanja, delovanja in vzdrževanja. Kljub veliki raznolikosti vrst melioracije so postopki za uvedbo in izvedbo zelo podobni."
22,22 iz:
"Lastniki sorazmerno krijejo tudi stroške za redno delovanje in vzdrževanje osuševalnih in velikih namakalnih sistemov. Zakon zahteva, da lastniki po končani melioraciji skrbijo za redno delovanje, rabo in vzdrževanje melioracijskih sistemov ter ohranjajo dosežene lastnosti tal z agromelioracijo. Sankcija za nespoštovanje te zapovedi je določena v 7. členu zakona, saj se v tem primeru lastniki ne štejejo za dobre gospodarje. Poleg tega pa pomeni neizvrševanje predvidenih melioracijskih del ali vzdrževalnih del na melioracijskih sistemih prekršek, ki se kaznuje z denarno kaznijo.","Lastniki pokrivajo tudi stroške za redno delovanje in vzdrževanje drenažnih in obsežnih namakalnih sistemov na sorazmeren način. Zakon zahteva, da lastniki skrbijo za redno delovanje, uporabo in vzdrževanje sistemov za melioracijo po dokončanju melioracije zemljišč in za vzdrževanje lastnosti tal z agromelioracijo. Sankcija za neupoštevanje te zapovedi je določena v 7. členu zakona, saj v tem primeru lastniki ne veljajo za dobre gospodarje. Poleg tega je neizpolnjevanje predvidenih del za pridobivanje zemljišč ali vzdrževalnih del na sistemih za melioracijo zemljišč"
"Pohvalno pa je dejstvo, da je v zakon vnešena bolj jasna določba o preprečevanju onesnaževanja kmetijskih zemljišč. Tudi na ta način se zemljišča varujejo in v zakonu bi moral biti dan še večji poudarek temu. O ekološkem kmetijstvu v Sloveniji še ni govora, zato pa je potrebno ohranjevati rast in razvoj rastlin vsaj na sedanji stopnji. V sosednji Avstriji se pohvalijo z že preko 20.000 ekološko usmerjenimi kmetijami. Pravila za ekološko kmetijstvo so stroga. Prepovedana je uporaba kemičnih sistetičnih gnojil in pesticidov. Krma mora biti ekološkega porekla. Vse živali je treba iz hleva izpustiti najmanj 180 dni na leto. Njiva naj bi bila vedno zelena (podsevki, vmesni posevki). Tako bi se pridelovala in redila bioživila, ki se odlikujejo po svoji kvaliteti in neškodljivosti. Zaradi omenjenih razlogov in na podlagi zastrašujočega dejstva, da večina slovenskih kmetov na splošno ne upošteva nevarnosti prevelike uporabe pesticidov in gnojil, bi bilo nujno začeti usmerjati kmetijstvo v to smer. Tudi pogoj glede kmetijske usposobljenosti pri prometu s kmetijskimi zemljišči v sedanjem zakonu bi bil precej bolj opravičljiv. ""Biokmet"" bi bil tako cenjen in na trgu bi prišlo do zdrave konkurence. Strogi pogoji prodaje zemljišč bi postali bolj sorazmerni ukrepom, ki so potrebni za varovanje kmetijskih zemljišč po 2. odstavku 71. člena Ustave.","To je tudi način za zaščito zemlje in zakon bi moral temu dati še večji poudarek. Ekološko kmetovanje v Sloveniji še ni obravnavano, vendar je treba ohraniti rast in razvoj rastlin vsaj na sedanji ravni. V sosednji Avstriji se pohvali več kot 20.000 ekoloških kmetij. Pravila za ekološko kmetovanje so stroga. Uporaba kemičnih sistemskih gnojil in pesticidov je prepovedana. Vse živali morajo biti izpuščene iz hleva vsaj 180 dni v letu. Terenski pridelki morajo biti vedno zeleni (podzemni, vmesni posevki). Na ta način bi bilo treba izvesti pridelavo in žlahtnjenje bioloških zdravil, ki se odlikujejo po kakovosti in neškodljivosti. Zaradi teh razlogov in na podlagi zastrašujočega dejstva, da večina slovenskih kmetov na splošno ne upošteva tveganja prekomerne uporabe pesticidov in gnojil, bi bilo treba začeti kmetijstvo usmerjati v to smer .Pogoj glede kmetijske pristojnosti pri trgovanju s kmetijskimi zemljišči v sedanji zakonodaji bi bil tudi veliko bolj upravičen. Biokmet bi bil tako cenjen in na trgu bi potekala zdrava konkurenca, strogi pogoji za prodajo zemljišč pa bi postali bolj sorazmerni z ukrepi, potrebnimi za zaščito kmetijskih zemljišč na podlagi člena 71 (2) Ustave."
M. B. J. ,Gospod B. J.
Slovenci smo lahko ponosni na tradicijo pustnih mask. Le redkokje so tako zanimive in raznovrstne kot pri nas. Morda se te bogate dediščine vse premalo zavedamo in jo po nepotrebnem zanemarjamo. Po drugi strani pa sodobna maškarada in plesi v maskah polnijo ulice in dvorane.,Slovenci smo lahko ponosni na tradicijo pustnih mask. Le redko so tako zanimive in raznolike kot v Sloveniji. Morda se te bogate dediščine premalo zavedamo in jo po nepotrebnem zanemarjamo. Po drugi strani pa ulice in dvorane polnijo sodobni maškaradni in maškaradni plesi.
"Tudi sodobno oblečeni otroci opravljajo vlogo kolednikov. Res je, da za darove navadno niso prosili s pesmijo, marveč so hodili od vrat do vrat in spraševali: »Mate kej za maškorade?« Ob tako prisrčnem vprašanju jim je vsakdo namenil nekaj krofov ali flancatov. In tako ostaja pust mastnih in veselih ust.","Vlogo pevcev igrajo tudi moderno oblečeni otroci. Res je, da v pesmi običajno ne prosijo za darila, ampak hodijo od vrat do vrat in sprašujejo: ""Mate kaj za maškorade?"" Pri tako toplem vprašanju so jim vsi dali nekaj krofov ali flankatov."
"Sreda, 17. februar","sreda, 17. februar"
"Nedelja, 21. februar ","nedelja, 21. februar"
Ormož 24.,Orman 24.
Gornja Radgona 19.,Gornja Radgona 19.
Idrija 22. in 23.,Idrija 22. in 23.
"Tel.: (061) 861 944, 861 945, 869 180",": Tel (061) 861 944, 861 945, 869 180"
blitva 170200,blišč 170200
hren 300400,hren 300400
koleraba 70100,kolerabice 70100
krompir 4570,krompir 4570
šampinjoni 450,šampinjoni 450
"LJUBEZEN DO ŽIVALI - Pri Lohnežu v Kranjski Gori imajo kar nekaj vrst živali, in sicer krave, koze, ovce, konje, ponija in psa. Stari oče je s konji fural les s Pokljuke, oče je uporabljal volovsko vprego, sin, sedanji gospodar Brane Rožič pa s konji vozi turiste v Planico in proti Jasni. V skromni delavnici tudi obnavlja zapravljivčke. Tudi Branetov sin Uroš ima zelo rad živali. Na posnetku je skupaj s ponijem Lejo, bernardincem Orkom in pudlico Laro.","LJUBEZEN DO ŽIVALI - V Lohnežu v Kranjski Gori imamo več vrst živali, in sicer krav, koz, ovac, konj, ponijev in psov. Stari oče je s konji vozil pokljuko, oče je s konji vozil voz, sin, sedanji mojster Brane Rožič pa vozi turiste v Planico in proti Jasni. V skromni delavnici ima tudi sin Uroš rad živali."
"Glede na dogajanje na sejmišču je s slovensko prašičerejo nekaj precej narobe. Na sejmišče je 21 lastnikov pripeljalo 128 pujskov in po podatkih veterinarske postaje uradno niso prodali niti enega. Sicer je res, da je bil plačilni dan v največji sevniški tovarni Lisca šele v ponedeljek, vendar kaže, da pujskov ne bi oddali, tudi če bi bili zastonj. Na sejmu pred enim mesecem so na koncu ponujali odojke že za 5.000 tolarjev, a so jih vseeno prodali zelo malo.","Glede na dogajanje na sejmišču je s slovensko prašičerejo nekaj hudo narobe. 21 lastnikov je na sejmišče pripeljalo 128 pujskov in po podatkih veterinarske postaje uradno niso prodali niti enega. Res je, da je bil plačilni dan v največji sevniški tovarni Lisca šele v ponedeljek, vendar kaže, da se pujskov tudi, če bi bili prosti, ne bi odrekli. Na sejmu pred mesecem dni so pujske na koncu ponudili za 5.000 tolarjev, a so jih kljub temu prodali zelo malo."
"tel.: (061) 13 13 145, 13 14 086",": tel (061) 13 13 145, 13 14 086"
Najbolj duhoviti bodo objavljeni in honorirani vsak s po 1000 tolarji.,Najbolj duhoviti bodo objavljeni in proslavljeni s 1000 tolarji.
Slika Marjana Podobnika in Lojzeta Peterleta iz 3. št.,Slika Marjana Podobnika in Lojzeta Peterleta iz 3.
"Kaj naj, prijatelj, narediva,","Kaj lahko počnete v Prijatelj,"
"»Janez tukaj, Lojze tam,","""John tukaj, Lojze tam,"
"in ščepec opozicije,","in v opoziciji,"
na svojo ročno uro zre,Pojdi na svojo uro
in potihoma zastoka:,in tiho stokanje.
"Če z njo se odlaša, se rado zgodi,","Če zamuja, se bo to zgodilo."
"Marija Bajt, Murnice 14, 8297 Šentjanž","Marija Bajt, Murnice 14, 8297 Šentjanž"
»Kdaj se bova kaj zmenila?«,"""Kdaj bomo kaj uredili?"""
napake drugih bi odkrila ,Odkrivanje napak drugih ljudi
da se združimo s teboj. ,da se ti pridružim.
a še čiste roke imaš.,toda tvoje roke so še vedno čiste.
"Dolžino kosov lesa merimo na najkrajšem mestu zaokroženo navzdol na cele decimetre, pri hlodi iglavcev celo na 0,25 metra. Tudi dolžinske nadmere, ki jo predpisujejo standardi okroglega lesa za najbolj masovne sortimente hlode ne štejemo za izračun tržnega volumna lesa. Torej je tudi zaradi skrajševanja dolžine volumen manjši. Volumen okroglih sortimentov izračunamo po Huberjevem obracu: ","Dolžina kosov lesa se meri na najkrajšem mestu, zaokroženo navzdol na cele decimetre, in v hlodih iglavcev, celo do 0,25 metra. Tudi linearne meritve, ki jih predpisujejo standardi okroglega lesa za najbolj masivne sorte lesa, se ne štejejo za izračun tržnega obsega lesa. Zato je zaradi krajšanja dolžine tudi obseg manjši."
Jankoviči ,Jankovichi ljudje
"8.00 Za otroke - 10.15 Petka - 11.30 Seinfeld - 12.00 Tednik - 13.00 Poročila - 13.30Teden. iz. - 14.10Polnoč. klub - 15.25 Vhod, nem. film - 17.00 Pomp - 18.00 Obzornik - 18.10 Na vrtu - 18.35 Ozare - 18.40 Vel. romance 20. stol. - 19.15 Risanka - 19.30 Dnevnik - 20.15 Orion - 21.50 Živali na film. platnu - 22.30 Poročila - 23.00 In življ. teče dalje - 23.50 Mladi američani, angl. film. ","8.00 Za otroke - 10.15 Petek - 11.30 Seinfeld - 12.00 Tednik - 13.00 Poročila - 13.30Tedensko od. - 14.10Polnočni klub - 15.25 Vhod, Nemški film - 17.00 Pomp - 18.00 Obzornik - 18.10 Na vrtu - 18.35 Ozare - 18.40 Vel. romanca 20. stoletje. - 19.15 Risanka - 19.30 Dnevnik - 20.15 Orion - 21.50 Živali na filmu. platno - 22.30 Poročila - 23.00 In življenje. teče naprej - 23.50 Američanov Mladi angleški film."
"12.30 Bravo, maestro - 13.00 Lepotica in zver - 14.00 Stotnik Newman, film - 16.00 Jezdeci škraltne kadulje, film - 18.00 Odklop - 19.00 Profesionalci - 20.00 Zmenkarije - 20.30 Sanjska prihodnost - 21.00 Psi faktor - 22.00 Vratolomna pot, film.","12.30 Bravo, maestro - 13.00 Lepotica in zver - 14.00 Kapitan Newman, film - 16.00 Pritlikavi jahači, film - 18.00 Odklop - 19.00 Profesionalci - 20.00 Zmenki - 20.30 Sanjska prihodnost - 21.00 Psi faktor - 22.00 Poti, film."
TV HRVAŠKA ,TV iz Hrvaške
II. program ,Program II
MADŽARSKA,Madžarska republika
