original,paraphrase
"S pridevnikom raziskovalna želi vlada (oziroma kmetijsko ministrstvo) verjetno opozoriti, da preganjanje toče z letali za ekonomsko varnost kmetov ni dolgoročna rešitev. Zato je v začetku tega leta v parlamentarno obravnavo vložila predlog zakona o zavarovalništvu, ki med drugim določa tudi status in pogoje za delovanje družb za vzajemno zavarovanje. To naj bi odprlo pot znižanju za zdaj astronomskih stroškov zavarovanja kmetijskih posevkov in plodov, a je vprašanje, če bo vlada zavarovalnicam uspela skrajšati razbohotene lovke.","S pridevnikom vlada (ali Ministrstvo za kmetijstvo) verjetno želi poudariti, da lovljenje toče z letali za ekonomsko varnost kmetov ni dolgoročna rešitev. Zato je v začetku tega leta v parlamentarno razpravo predložila predlog zakona o zavarovanju, ki med drugim določa status in pogoje za delovanje vzajemnih zavarovalnic. S tem naj bi se za zdaj odprla pot za zmanjšanje astronomskih stroškov zavarovanja kmetijskih pridelkov in sadja, vprašanje pa je, ali je"
Hillary na,Hillary gre.
Zanimivi preobrati v zvezi z nameravano gradnjo parkirne hiše ob KC,Zanimivi preobrati v zvezi s predvideno gradnjo parkirne hiše pri KC
"Delček, a res le delček podobne zadrege veje celo iz sobotne Kovačeve kolumne v Dnevniku. Sam je logično in prepričljivo, kot vedno, prikazal in dokazal, kako in zakaj so ustavni sodniki ""zavestno in za nazaj spremenili pravila glasovanja"" in to označil celo kot ""sramoto"". Torej je jasno povedal tudi on, da je cesar nag - enako kot tisti (npr. poslanci), ki so po Kovačevih besedah ""nekoliko robustno"" rekli, da je šlo za ponaredbo izida glasovanja. Le na začetku kolumne se je Kovač kljub temu čutil dolžnega zapisati, da se je vsaj na načelni ravni mogoče samo strinjati s pomladniki, da imajo sodbe ustavnega sodišča ""za vse državljane enako težo, pa naj gre za poslance ali pa za čisto navadne ljudi"". To pa skoraj vsi (napačno) razumejo tako, kot da odločbe ustavnega sodišča parlament zavezujejo enako kot državljane.","Del, a le delček podobne zadrege, tudi iz sobotnega Kovačevega stolpca v Dnevniku. Logično in prepričljivo je, kot vedno, pokazal in dokazal, kako in zakaj je ustavno sodišče ""zavestno in za nazaj spremenilo pravila glasovanja"" in ga celo opisalo kot ""sramotno"". Tako je tudi jasno izjavil, da je cesar gol - enako kot tisti (npr. poslanci), ki so po Kovačevem mnenju ""nekoliko grobo"" trdili, da je šlo za ponarejanje rezultatov glasovanja. Šele na začetku stolpca se je Kovač čutil dolžnega strinjati s pomladmi, vsaj na načelni ravni, da imajo sodbe ustavnega sodišča ""enako težo za vse državljane, za poslance ali samo za ljudi"". To je skoraj tako napačno kot razumevanje ustavnih odločitev kot odločitev ustavnega sodišča."
"Če se je bivši cesar razgalil, da bi koga šokiral, to še ne pomeni, da je podanikom prepovedano obsojati táko nespodobno obnašanje. Ugled institucije cesarja se varuje drugače, ne z nespodobnim obnašanjem - in tudi ne z naknadnim prikrivanjem tega, kaj je prejšnji cesar počel. Morda včasih, še pred Andersenom - danes gotovo ne več.","Če se je nekdanji cesar izpostavil šoku, to še ne pomeni, da podložniki ne smejo obsojati takšnega nespodobnega vedenja, pač pa je ugled cesarjeve ustanove zaščiten z drugimi sredstvi, ne s nespodobnim vedenjem, in tudi s poznejšim prikrivanjem tega, kar je storil nekdanji cesar."
"Prav tako bi poudaril, da smo vsi uporabniki, ki kličemo spremenjene številke, po daljšem brezuspešnem telefoniranju bili prisiljeni na klic informacij, kjer so nam, če smo imeli srečo, hitro, v večini primerov pa po več klicih in daljšem času prijazno sporočili novo telefonsko številko klicujočega.","prav tako bi rad poudaril, da so bili vsi uporabniki, ki kličejo spremenjene številke, prisiljeni klicati informacije po dolgem času brez uspeha, kjer so, če smo imeli srečo, hitro, vendar v večini primerov, po več klicih in dolgo časa, prijazno poslali novo telefonsko številko klicatelju."
"Domače košarkarsko dogajanje v Sloveniji je v zadnjih tednih okupiral primer selitve trenutno največjih talentov slovenske košarke. Sani Bečirovič se je iz Pivovarne Laško preselil v Union Olimpijo, Matjaž Smodiš pa iz Krke najprej za hipec v Tivoli, potem pa se je odločil, da vseeno ostane v Krki.","Sani Bečirovič se je iz Pivovarne Laško preselil v Union Olimpijo, Matjaž Smodiš se je iz Krke najprej za trenutek preselil v Tivoli, potem pa se je odločil, da vseeno ostane v Krki."
"Kupone pošljite do sobote, 7. avgusta, na naslov: Dnevnik, Kopitarjeva 2, p. p. 30, 1001 Ljubljana, s pripisom ""za športnika meseca""Nagci proti dopingu","Kupone pošljite do sobote, 7. avgusta, na naslednji naslov: Dnevnik, Kopitarjeva 2, p. 30, 1001 Ljubljana, z oznako ""za športnike meseca"" Nagci protidopinška dejavnost"
Za Dinersovo gostoljubje,Diners Hospitality (Dnevna gostoljubnost)
Svetislav Pešić bo s svojo Albo spet obiskal Tivoli. (Foto: Jaka Adamič),Svetislav Pešić in njegova Alba bosta ponovno obiskala Tivoli. (Foto: Jaka Adamič)
"Žreb skupin evropskih košarkarskih pokalov v Münchnu je določil tekmece naših dveh predstavnikov v evropski ligi prvakov. Klube, s katerimi bo igrala Union Olimpija, predstavljamo danes, nasprotnike Pivovarne Laško pa si bomo ogledali v prihodnji številki priloge Time out.","Žreb ekip evropskega košarkarskega pokala v Münchnu je določil tekmovalce naših dveh predstavnikov v evropski ligi prvakov. Danes so predstavljeni klubi, s katerimi bo igrala Union Olimpija, nasprotniki Pivovarne Laško pa bodo na voljo v naslednji številki vložka ""Time out""."
"Schumacher domov, Salo v F1","Schumacherjev dom, Salo v F1"
"Tekmovanje izziv le mladini, ostali dodobra izkoristili obalno gostinsko ponudbo","Tekmovalni izziv le mladi, drugi v celoti izkoristijo obalno gostinsko ponudbo"
"PALERMO, 14. - Izidi prvega kroga turnirja za ženske z nagradnim skladom 142.500 ameriških dolarjev: Serra-Zanetti (Ita) - Boogert (Niz) 6:2, 6:4, Dementijeva (Rus) - Wartusch (Avs) 6:1, 6:2, Baceva (Bol) - Li (Kit) 6:3, 6:1, Courtois (Bel/7) - Zavagli (Ita) 7:6, 7:5, Montolio (Špa) - Perfetti (Ita) 6:4, 6:1.","PALERMO, 14. - Rezultati prvega kroga ženskega turnirja z nagradnim skladom v višini 142.500 ameriških dolarjev: Serra-Zanetti (; Serija 6: 2, 6: 4; Dementi (Ruski) - Wartusch (Avs) 6; 6 + 2) Baceva (Bol - Li (Kit) 3, 6 × 1; Courtois (Bel / 7: Zavagli (Ita) 7: 7 6, 7:, Montolio (Španija) - Perfetti () Ita 6 4, 6 1."
"SOPOT, 14. - Izidi prvega kroga mednarodnega turnirja za ženske v Sopotu na Poljskem z nagradnim skladom 180.000 ameriških dolarjev: Weingartner (Nem) - Olsza (Pol) 4:6, 6:4, 6:4, Zvereva (Blr/4) - Chladkova (Češ) 6:4, 6:3, Torens-Valero (Špa) - Bes (Špa) 6:4, 6:3, Appelmans (Bel) - Loit (Fra) 6:1, 6:4, Leon-Garcia (Špa/8) - Zarska (Pol) 6:1, 6:4, Rittner (Nem) - Barabansikova (Blr) 6:1, 6:0, Grzybowska (Pol) - Shaughnessy (ZDA) 2:6, 6:4, 6:1, Martinez (Špa/3) - Schwartz (Avt) 6:2, 6:7, 6:4, Farina (Ita/5) - Dechaume-Ballert (Fra) 6:0, 6:3, Cervanova (Slk) - Cocheteux (Fra) 7:5, 6:0, Nacuk (ZRJ) - Kostani (Pol) 6:3, 6:4.","SOPOT, 14. - Rezultati prvega kroga mednarodnega ženskega turnirja v Sopotu, Poljska, z nagradnim skladom 180.000 ameriških dolarjev: Weingartner (Nemčija) - Olsza (Pol) 4: 6,; 4: 6,; 4; Zvereva (Blr / 4) - Chladkova (Češka 6) 4; 6 Torens-Valero (Španija) - Bes (Španija: 6; 6) Frapelmans (Bel) - Loit (moški 6 1: 6) 6) 6) - Leon Cercia (Polska) 6 1: 6), 6), 6), 6), 6) - Leon Cercia (Tolska) 6 1: 6, 6 1: 6), 6), 6) Nemščina (; Barabankova - Barabankova, B, 1, 12, 8: Polva, 6, 6 (; Polz, 6, 6) Polva, 6, 6, 6"
"MOSKVA, 14. - V ruskem glavnem mestu se bo danes začelo evropsko mladinsko prvenstvo v plavanju. Za kolajne se bo borilo 392 plavalcev iz 40 držav, tudi iz Slovenije. Ob vročem vremenu predstavnikom moštev ""kravžlja"" živce še izredno slaba organizacija, ki je zadela tudi našo odpravo.","MOSKVA, 14. - V ruski prestolnici se bo danes začelo evropsko mladinsko plavalno prvenstvo. Za kolajne se bo bo borilo 392 plavalcev iz 40 držav, med njimi tudi Slovenija. V vročem vremenu so člani ekipe nervozni zaradi zelo slabe organizacije, ki je zadela tudi našo odpravo."
"Tudi letos je bilo doseženih nekaj rekordov. V prvi vrsti velja omeniti ekipo Radia Dur, ki je štela neverjetnih 107 kolesarjev (!), z nekoliko manj, 70., pa se je lahko pohvalila idrijsko-cerkniška naveza. Najstarejši udeleženec je bil znova kleni Milan Žirovnik, ki je s progo kljub 83. letom opravil kot za šalo, podobno kot njegov tri leta mlajši kolega Lojze Fajdiga, Mariborčan in začetnik kolesarskih maratonov v Sloveniji (maraton okoli Pohorja je bil letos že 21. po vrsti), za kar so ga organizatorji tudi ustrezno nagradili. Med svojevrstne junakinje pa gotovo lahko prištejemo tudi 24-letno Nives Kovač iz Notranjih Goric, ki je šele dan pred Franjo prvič v življenju kupila kolo, se nanj usedla in maraton tudi prevozila - ciljno črto je prečkala ob 16.30.","Tudi letos so bili doseženi nekateri rekordi. Prvič, ekipa Radia Dur, ki je naštela neverjetnih 107 kolesarjev (vsaj nekaj manj, 70.), je bila ponosna na zvezo Idrija-Chrnik. Najstarejši udeleženec je bil znova Milan Žirovnik, ki je kljub 83 letom tečaj zaključil za šalo, podobno kot njegov triletni kolega Lojze Fajdiga iz Maribora in pionir kolesarskih maratonov v Sloveniji (maraton okoli Pohorja je bil letos že 21. po vrsti), za kar so mu prireditelji tudi ustrezno nagradili. Med posebne junakinje zagotovo štejemo tudi 24-letnega Nivesča iz Notranjih Goric, ki si je kolo kupil šele prvič v življenju, ciljno črto pa tudi ob 16.30."
Že v zgodnjih nedeljskih urah je bila gneča na prostoru za prijavo na maraton Franja velika.,Že v zgodnjih nedeljskih urah je bila na prijavnem prostoru za Maraton Franja gneča.
"Če se lovec vrne na e7, izgubi črni nov tempo. Ker je za črnega neprijetno nadaljevanje 12... g6 13. Df3 Lg7 14. e5, se bo Steinitz rešil vezave po diagonali h4-d8 z napredovanjem kmeta g. Da bo s tem oslabil svoj rokadni položaj, je seveda vedel. V tolažbo mu je bil morda angleški pregovor: No joy without annoy. (Ni radosti brez muke.)","Če se lovec vrne na e7, izgubi črno novo hitrost. Ker je nadaljevanje 12... g6 za črno neprijetno. Df3 Lg7 14. e5, se bo Steinitz z napredovanjem kmeta g znebil vezave na diagonali h4-d8. Da bi oslabil svoj položaj roke, seveda, je vedel. Morda ga je potolažil angleški pregovor: Ni veselja brez bolečin."
"Svetovno prvenstvo v nogometu za ženske, ki se je končalo minulo soboto z zmagoslavjem Američank, je pomenilo popoln ""boom"" ženskega nogometa. In to v državi, kjer nogometa pravzaprav ne poznajo, oziroma ga niso nikoli sprejeli za svoj šport. Razprodane tekme, na finalu je bilo kar 90.000 gledalcev, številni ugledni gostje, med njimi tudi sam ameriški predsednik Clinton, neverjetna medijska odmevnost in priljubljenost najboljših igralk, vse to je dalo prvenstvu poseben pečat in dokončno uveljavilo šport, za katerega so še ne tako davno govorili, da se za ženske ""ne spodobi"".","The Women 's World Cup, ki se je končalo prejšnjo soboto z zmago ameriških žensk, pomenilo popolno razcvet za ženski nogomet v državi, kjer je nogomet skoraj neznan ali nikoli sprejet za svoj šport. Razprodano tekme, je bilo toliko, kot 90.000 gledalcev na finalu, številni ugledni gostje, vključno z ameriškim predsednikom Clintonom sam, neverjetno medijsko prepoznavnost in priljubljenost najboljših igralcev, vsi, ki je dal prvenstvo poseben značaj in končno ustanovljena šport, za katerega, ne tako dolgo nazaj, je dejal, da je ""ni primerno"" za ženske."
7.45-00.20Teletekst TV Slovenija,7.45-00.20Teletekst TV Slovenija
8.00Vremenska panorama,8.00Vremenska panorama
"15.15Kolesarska dirka po Franciji, prenos (VPS 15.15)","15.15Kolesarska dirka v Franciji, prenos (VPS 15.15)"
"17.30Po Sloveniji, oddaja TV Maribor (VPS 17.30)","Slovenija, oddaja TV Maribor (VPS 17.30)"
"19.00Kolo sreče,TV igrica #","19.00Kolo sreče, TV igra #"
20.00 - Pop TVBrez zaščite,20.00 - Pop TVBrez zaščite
"Jessica Rayner je poročena ženska srednjih let, ki ji psihopatski morilec temeljito zagreni življenje. Najprej umori dekle, ki ji vsak dan prinaša časopis, potem pa napade še njo in jo skoraj ubije. Jessicin mož Dan iz njunega doma naredi pravo trdnjavo, se oboroži in nenehno preži na ženinega napadalca. Jessica kljub Danovim naporom živi v nenehnem strahu in se v svojem domu počuti kot ujetnica. Edina rešitev je, da morilcu nastavi past...","Jessica Rayner, poročena ženska srednjih let, ki jo v življenju muči psihopatski morilec, najprej umori dekle, ki ji prinese dnevni časopis, nato pa jo napade in skoraj ubije. Jessicin mož Dan svoj dom spremeni v trdnjavo, se oboroži in nenehno preži na svojega napadalca. Kljub Danovemu trudu Jessica živi v nenehnem strahu in se v lastnem domu počuti kot zapornica. Edina rešitev je, da morilcu nastavi past..."
"13.30Glasbeni motorček, ponovitev mladinske oddaje - 15.00V sedmih dneh, ponovitev - 16.00Živali, ponovitev - 17.00Bonanca, ponovitev - 18.00Regionalni program (LTV) - 19.05Glasbeni motorček, mladinska oddaja - 19.30Risanke - 20.00Bonanca, serija - 20.30Politična panorama, kontaktna oddaja - 21.30Ponovno zaljubljena, celovečerni film - 23.00Regionalni program (LTV), ponovitev","13.30Glasbeni motor, ponovitev mladinske predstave - 15.00V sedmih dneh, ponovitev - 16.00Živali, ponovitev - 17.00Bonanca, ponovitev - 18.00Regionalni program (LTV - 19.05Glasbeni motocikel, mladinska predstava - 19.30Kartuni - 20.00Bonanca, serija - 20.30Politična panorama, kontaktna predstava - 21.30Regionalna ljubezen, igrani film - 23.00Regionalni program (LTV)"
"16.00 Videospot dneva - 16.05 Pop rock svet, glasbena oddaja - 17.05 Za piko več, 11. oddaja TV Pika - 17.40 Celovečerni film: Mamine maze, kriminalka - 19.25 Videostrani - 20.00 Dnevnik TV Primorka, vreme - 20.25 Iz tiska - 21.00 Zdravje iz narave - 21.30 Postaja Go, glasbena oddaja - 22.20 Celovečerni film: Gospa Parker in njeni, drama - 00.00 Dnevnik TV Primorka, vreme, ponovitev","16.00 Videospot dneva - 16.05 Pop rock svet, glasbena oddaja - 17.05 Za piko more, 11. oddaja TV Pika - 17.40 Celovečerni film: Mamin labirint, krimilka - 19.25 Videostrani - 20.00 Dnevnik TV Primorka, vreme - 20.25 Iz tisk - 21.00 Zdravje iz narave - 21.30 Postaja Go, glasbena oddaja - 22.20 Celovečerni film Gospa Parker v njej, drama - 00.00 Dnevnik TV Primorka, vreme, pregled"
"25. julija bo na izolskem mestnem stadionu gostovala ena največjih glasbenih atrakcij - ameriška glasbena skupina R.E.M. Čeprav so pred objavo zadnjega albuma Up in tudi po njej napovedovali, da se bodo odpravili na svetovno turnejo, je zasedba R.E.M. z odločitvijo, da bo to tudi res storila, svoje privržence več kot prijetno presenetila. Koncert v Izoli bo za oboževalce iz Slovenije vsekakor enkratna priložnost, da jih vidijo in slišijo v živo tudi na domačih tleh. Nagradno vprašanje: Katerega od izvirne četverice ni več v skupini R.E.M.? Med tiste, ki bodo pravilno odgovorili na postavljeno vprašanje (eno smo postavili pretekli teden), bomo z žrebom razdelili deset vstopnic za koncert R.E.M. v Izoli. Odgovore pošljite do petka na naslov: Dnevnik, Kopitarjeva 2, 1510, Ljubljana - za R.E.M","25. julija bo na izolskem mestnem stadionu ena največjih glasbenih atrakcij - ameriška glasbena skupina R.E.M. Čeprav je bilo pred in po izidu zadnje plošče Up najavljeno, da bodo odšli na svetovno turnejo, se je skupina R.E.M. odločila, da bodo njihovi oboževalci več kot prijetni. Koncert v Izoli bo edinstvena priložnost, da jih bodo slovenski oboževalci lahko videli in slišali v živo na svojih domačih tleh. Nagradno vprašanje Kdo od izvirnih štirih ni več v skupini R.E.M. Med tistimi, ki bodo pravilno odgovorili na zastavljeno vprašanje (eden je bil postavljen prejšnji teden), bomo izžrebali deset vstopnic za koncert R.M.E. v Izoli. Odgovore pošljite do petka na naslov Kopitar, Ljubljana 2, 2 - R.E.M."
"17.25 Zvezdne steže, Voyager, serijski film - 18.30 Veronikine skrivnosti, serija - 18.10 Nujna pomoč, serija - 19.30 Glasba - 20.15 Čas je za jazz - 21.10 Ves ta jazz, ameriški film - 23.10 TV razpored","17.25 Stardust, Voyager, serijski film - 18.30 Veronikine skrivnosti, serija - 18.10 Nujna pomoč, serija - 19.30 Glasba - 20.15 Čas za jazz - 21.10 Vse to jazz, ameriški film - 23.10 TV spored"
"8.30 Kolesarstvo - 10.30 Kolesarstvo: Tour de France, prenos 10. etape - 18.30 Avtomoto šport - 19.30 Traktorji - 20.30 Nogomet: Kvalifikacije za Ligo prvakov, prenos - 22.45 Kolesarstvo: Tour de France - 0.30 Avtomoto šport - 1.30 Konec","8.30 Kolesarjenje - 10.30 Kolesarjenje: Tour de France, prenos 10. etapa - 18.30 Avtomobilski športi - 19.30 Traktorji - 20.30: Kvalifikacije za nogometno ligo prvakov, prenos - 22.45: Kolesarski Tour de France - 0.30 Avtomobilski športi - 1.30 Konec"
KABEL 1,Tabela 1
8.00 CNBC's evropski squawk box - 10.00 Poslovni trg - 14.00 CNBC's ameriški squawk box - 16.00 Ameriški poslovni trg - 18.00 Evropski poslovni trg - 18.30 Evropa danes - 19.00 Ameriško poslovno kosilo - 20.00 Ameriški cestni znaki - 22.00 Ameriški poslovni trg - 0.00 Evropa danes - 0.30 CNBC nočna poročila - 1.00 Hitri zajtrk,8.00 CNBC 's European Squawk Box - 10.00 Business Market - 14.00 CNBC 's American Squawk Box - 16.00 American Business Market - 18.00 European Business Market - 18.30 Europe Today - 19.00 American Business Lunch - 20.00 American Road Signs - 22.00 American Business Market - 0.00 Europe Today - 0.30 CNBC Night Report - 1.
Ljubitelji Boba Dylana bodo tokrat resnično prišli na svoj račun. Gost oddaje Stane Sušnik in urednik Jane Weber bosta predstavila izvirnike nekaterih najbolj značilnih priredb iz bogatega Dylanovega repertoarja.,Gost oddaje Stane Sušnik in urednica Jane Weber bosta na razstavi predstavila izvirnike nekaterih najbolj značilnih priredb iz Dylanovega bogatega repertoarja.
14. julij,14. julija
"Mogočni, petnajst ton težki bronasti kip konja je mogoče občudovati v mestecu Beacon, kakšnih 100 kilometrov severno od New Yorka, septembra pa kip prihaja v Milano.","Mogočni petnajsttonski bronasti kip konja se lahko občuduje v Beaconu, majhnem mestu, ki leži kakih 100 kilometrov severno od New Yorka, septembra pa prispe v Milano."
"Plavalni bazen, varen tudi za otroke",Bazen je varen tudi za otroke
"Posledica: do šole, ki jo obiskujeta njeni hčerki, vozi trideset minut namesto petih, v nakupovalni center pa se raje odpravi kar z avtobusom, ker se na poti do tja ne bi mogla izogniti zavijanju na desno.",": Zaradi šole, v katero hodita njeni hčerki, se je vozila trideset minut namesto petih in se je do nakupovalnega centra raje peljala z avtobusom, saj se na poti tja ni mogla izogniti zavijanju v desno."
"Troti v čebelnjaku nimajo žel, troti v politiki pa ostra in strupena.","Medtem ko brezpilotna letala v čebelnjaku nimajo želv, pa so v politiki ognjevita in strupena."
"Odkar so na hannoverski univerzi ugotovili, da viagra deluje tudi na srčno mišico in da je zato lahko hudo nevarna za ljudi, ki imajo bolezni srca in ožilja, so kritike na račun proizvajalca viagre, koncerna Pfizer, vse glasnejše. Pa tudi na račun ameriških zdravstvenih oblasti, ki so viagro marca 1998 dovolile po rekordnem času slabih dvanajst mesecev od vložitve prošnje za dovoljenje. Za zdaj morebitnih poškodb srca zaradi tabletk za spodbujanje potence še niso raziskali.","Ker je Univerza v Hannovru ugotovila, da Viagra deluje tudi na srčno mišico in da je zato lahko zelo nevarna za ljudi, ki trpijo zaradi bolezni srca in ožilja, so se kritike povečale na račun proizvajalca Viagre, Pfizer skupine, pa tudi na račun ameriških zdravstvenih organov, ki so marca 1998 dovolili Viagro po rekordnem času manj kot dvanajst mesecev od vloge za dovoljenje."
