original,paraphrase
"Veliko je odvisno od tega, koliko cenijo tvoje ime, od kod prihajaš in koliko se sam potrudiš. V Ljudski operi bi po dveh letih lahko še ostala, vendar nisem hotela januarja sem odpovedala pogodbo. Dirigirala sem več kot sto predstav, med njimi 15 oper, in čas je bil, da odidem. Običajna pot dirigenta je, da iz Ljudske opere napreduje v avstrijsko Državno opero. Vendar me ta ne mika več, kajti razmerja med direktorji gledališč niso povsem jasna. Zato sem vesela, da sem ravno v teh dneh dobila novo službo: podpisala sem štiriletno pogodbo kot vodilna dirigentka v operni hiši v nemškem Freiburgu. Z delom bom začela septembra prihodnje leto, leto dni pa bom svobodna umetnica. Veliko sodelujem s frankfurtsko opero in koncertiram po vsej Evropi.","Veliko je odvisno od tega, koliko ceniš svoje ime, od kod prihajaš in kako se trudiš. V operi sem lahko ostal po dveh letih, vendar januarja nisem hotel oditi. Vodil sem več kot sto predstav, vključno s 15 operami, in bil je čas, da odidem. Običajna pot za dirigenta je napredovanje iz Ljudske opere v Narodno opero v Avstriji. Vendar pa me to ne zanima več, ker odnosi med direktorji gledališč niso povsem jasni. Zato sem vesel, da sem te dni dobil novo službo: podpisal sem štiriletno pogodbo kot vodilni dirigent v operni hiši v Freiburgu v Nemčiji. Septembra bom začel z delom, naslednje leto pa bom prosti umetnik s svojim delom v Frankfurtu in Operi."
"Avtorica se osredotoča na politične in družbene implikacije neumnosti, pa tudi na prostor, ki ga zavzema v književnosti, filozofiji in politiki, sledi ji v teoriji in praksi, da bi našla pravi odgovor na notranji paradoks neumnosti: kako je, glede na to, da neumnost v strogem pomenu ni niti pomanjkanje morale niti kakšno patološko stanje, in glede na to, da ni zavezana resnici, mogoče, da ima tako hude etične posledice? Kako je mogoče, da človeška neumnost navidez neškodljiva in nenevarna proizvaja to, čemur je Hannah Arendt rekla vsakdanjost, pravzaprav pa neumnost zla?","Avtor se osredotoča na politične in družbene implikacije neumnosti, pa tudi na prostor, ki ga zaseda v literaturi, filozofiji in politiki, in mu sledi v teoriji in praksi, da bi našli pravi odgovor na notranji paradoks neumnosti: kako je to, glede na to, da neumnost v strogem pomenu ni niti pomanjkanje morale niti patološko stanje, in glede na to, da ni zavezana resnici, je mogoče, da ima tako hude etične posledice? Kako je mogoče, da je človeška neumnost navidezno neškodljiva in neškodljiva proizvaja tisto, kar je Hannah Arendt imenovala vsakdanje, v resnici, zlo?"
Navpično: E(di) Š(elhaus).,: Navpični E (dio) Š (elhaus).
"Smučarski as Jure Košir (na sliki Jake Adamiča z ženo Alenko), ki se je lansko poletje na blejskem gradu poročil z manekenko Alenko, bo januarja postal očka. Sicer pa sta oba zelo dejavna: Jure se že pripravlja na novo smučarsko sezono, kjer bo spet poskušal pridobiti svojo vrhunsko formo, Alenka pa je naredila že vse izpite na fakulteti za šport, tako da jo čaka le še diploma. Morda so se že takrat, ko je izbrala naslov seminarske naloge Nosečnost in šport, nekateri prikrito smehljali, zdaj pa so namigovanja padla na plodna tla.","Smučarski as Jure Košir (na sliki: Jake Adamič in njegova žena Alenka), ki se je lani poleti na blejskem gradu poročil z manekenko Alenko, bo januarja postal oče. Sicer pa sta oba zelo aktivna: Jure se že pripravlja na novo smučarsko sezono, kjer bo ponovno poskušal dobiti svojo vrhunsko formo, Alenka pa je že opravila vse izpite na Fakulteti za šport, zato jo čaka le še diploma."
"Ljubljansko kulturno dogajanje se je ta teden preselilo v Železniški muzej, kjer poteka 5. mednarodni festival gledališča in plesa Mladi levi. Direktorica Bunkerja, ki festival pripravlja, Nevenka Koprivšek (foto: Matej Povše), je bila nad otvoritvenim večerom prav gotovo navdušena, saj je bila predstava The show must go on razprodana, kar nekaj radovednežev pa je ostalo tudi na zunanji strani vrat muzeja. Direktorica za prihodnje leto obljublja že novo lokacijo. Prvo leto je namreč festival gostoval na obnavljajočem gradu, potem dve leti v stari elektrarni na Kotnikovi, letos pa že drugič na Parmovi. Zdaj že iščejo novo, zanimivo zgradbo, ki bo umetnike z vsega sveta sprejela pod svoje okrilje.","Kulturni dogodki v Ljubljani so se ta teden preselili v Železniški muzej, kjer poteka 5. mednarodni festival gledališča in plesa Mladi levi. Direktorica Bunkerja, ki festival pripravlja, Nevenka Koprivšek (foto: Matej Povše), se je vsekakor veselila otvoritvenega večera, saj se predstava mora nadaljevati, razprodana je bila, na zunanji strani muzejskih vrat pa je ostalo kar nekaj radovednežev. Direktorica si za naslednje leto obeta novo lokacijo. Festival je prvo leto gostoval na obnovljenem gradu, nato dve leti v stari Kotnikovi elektrarni, drugo leto pa v Parmovi. Zdaj iščejo novo, zanimivo stavbo, ki bo umetnike z vsega sveta popeljala pod okrilje"
"LJUBLJANA, 22. Potem ko so slovenski modni ustvarjalci dva dni pod pokroviteljstvom Gospodarske zveze Slovenije razpravljali o prihodnosti te panoge, so si za konec kot se pač spodobi privoščili še modno revijo (z delovnim naslovom Nagajiva moda), kjer je svoje kolekcije za prihodnjo pomlad in poletje predstavila večina slovenskih modnih podjetij. Nagrado za najbolj izvirno idejo je dobila kreatorka Dada Volk, ki se je predstavila s kolekcijo usnja podjetja IUV z Vrhnike.","LJUBLJANA, 22. Po dveh dneh pogovorov o prihodnosti industrije pod okriljem Slovenskega poslovnega združenja so slovenski modni oblikovalci končno dočakali modno revijo (z delovnim naslovom ""Funny Fashion""), kjer je večina slovenskih modnih podjetij predstavila svoje kolekcije za prihajajočo pomlad in poletje.Nagrada za najbolj izvirno idejo je šla oblikovalki Dadi Volk, ki se je predstavila z usnjeno kolekcijo IUV iz Vrhnike."
"Če so bile predstavljene kolekcije večine večjih slovenskih modnih hiš bolj ali manj brezhibne, so nekatere manekenke in manekeni na trenutke delovali, kot da še niso osvojili osnovnih motoričnih sposobnosti hoje. Z leti bo bolje.","Če so bile zbirke, ki jih predstavlja večina pomembnejših slovenskih modnih hiš, bolj ali manj brezhibne, so nekateri modeli in modeli včasih izgledali, kot da še ne obvladajo osnovnih motoričnih sposobnosti hoje."
Vse za svojega ljubljenčka,Vse za vašo kožo
Fffffffffiiiiii...,Pozdravljeni vsi...
"Razumela si me? je vprašal Herman in se nasmehnil. Dobro, samo nikar se ne jezi.","Razumeli ste me? je vprašal Herman in se nasmehnil. No, samo ne jezite."
Iz kuhinje je prinesel dva kozarca in steklenico.,Iz kuhinje je prinesel dva kozarca in steklenico.
Bitje je zaprlo oči.,stvor je zaprl oči.
Se želiš odpočiti?,Bi se radi spočili?
"Vem, da je tukaj, in zadnjič te prosim, da mi ga vrneš. Moški je vstal in začel preiskovati sobo. Herman je iz žepa potegnil laserski revolver in ga naperil v prijatelja:","vem, da je tukaj in to je zadnjič, ko te prosim, da mi ga vrneš. - Moški je vstal in začel preiskovati sobo."
"Številni princi, pop zvezdniki ali študenti se želijo preseliti v London. Ni čudno, da se milijonska angleška prestolnica kar duši v navalu priseljencev in da ji grozijo vse hujši prometni zamaški.","Mnogi princi, pop zvezde ali študentje se želijo preseliti v London in nič čudnega ni, da se milijon let stara prestolnica Anglije duši v valu priseljencev in ji grozijo vse hujši prometni zastoji."
"Londonski župan si prizadeva, da bi krizo prenaseljenosti v svojem mestu kar se da omilil. Prometno omrežje naj bi razbremenile nove železniške proge, nove proge cestne železnice in dodatni mostovi čez Temzo, poleg tega naj bi mestna uprava močno pospešila gradnjo stanovanj in pisarn. Avtomobilisti bodo za vožnje po središču Londona od prihodnjega leta dalje morali plačevati posebno cestnino osem evrov na dan, stroški celotnega svežnja razbremenitve londonskega prometa pa naj bi dosegli kar 150 milijard evrov. Po besedah župana Livingstonea se vlada Tonyja Blaira dobro zaveda nujnosti teh vlaganj, saj bo prispevala levji delež.","Londonski župan se trudi, da bi krizo prebivalstva v mestu čim bolj omilil. Nove železniške proge, nove železnice in dodatni mostovi čez Temzo naj bi razbremenili prometno omrežje, mestna vlada pa naj bi pospešila gradnjo stanovanj in pisarn. Motoristi bodo morali od prihodnjega leta plačevati posebno cestnino v višini osem evrov na dan za vožnjo skozi središče Londona, stroški celotnega londonskega paketa za razbremenitev prometa pa naj bi dosegli kar 150 milijard evrov. Po mnenju župana Livingstona se vlada Tonyja Blaira dobro zaveda nujnosti te naložbe, saj bo prispevala levji delež."
"Ena od mestnih znamenitosti towrski most. V letošnjem letu londonski turistični urad pričakuje obisk nič manj kot 29,7 milijona turistov z vsega sveta.","Londonska turistična skupnost, ki je ena od obveznih mestnih atrakcij, pričakuje, da jo bo letos obiskalo nič manj kot 29,7 milijona turistov z vsega sveta."
"Utrujeno je sedla na stol v blagajni, ko sta Matt in Mark zapirala železnico.","Utrujena je sedela na pisarniškem stolu, ko sta Matt in Mark zapirala železnico."
"Vedno znova se je spraševala, kaj bo sedaj.","Vedno znova se je spraševala, kaj se bo zgodilo."
"Ni si mogla predstavljati, da bo brez pomoči strica Toma sploh lahko zadržala železnico.","Ni si mogla predstavljati, da bi lahko držala železnico brez pomoči strica Toma."
"Ko je Matt sedel za volan, sta Mark in Trish splezala na zadnje sedeže.","Ko je Matt sedel za volan, sta Mark in Trish splezala na zadnji sedež."
"Endivija s fižolom, krompirjem in orehi","Endivija s fižolom, krompirjem in orehi"
"""Čeprav sem bil vključen že v več projektov za izdajo knjige, bo to vseeno moja prva avtobiografija. Mislim, da sem imel zanimivo kariero in se veselim, da bom to lahko javnosti povedal s svojimi besedami,"" je dejal 27-letni Anglež. Predstavnica založbe je potrdila, da so se dogovorili za pogodbo, ni pa povedala natančnega zneska.","""Čeprav sem sodelovala pri več knjižnih projektih, bo to še vedno moja prva avtobiografija. Mislim, da sem imela zanimivo kariero in se veselim, da bom z lastnimi besedami povedala javnosti,"" je dejal 27-letni Anglež. Založnik je potrdil, da je bila pogodba dogovorjena, ni pa povedal točnega zneska."
Mladi slovenski nogometaši so bili za zmago proti Hrvatom nagrajeni z dresi,Mlade slovenske nogometaše nagradili z dresi za zmago proti Hrvatom
JOŽE OKORN,Jezni konj je
"Pričakujejo močno konkurenco, saj bo veljala tudi za pozivno dirko AMZS","Pričakujejo močno konkurenco, saj bo to veljalo tudi za AMZS klicno dirko"
"MARIBOR, 22. - Vse tri slovenske igralke, ki so včeraj zaigrale v prvem krogu ženskega teniškega turnirja Stavbar IGM Open z nagradnim skladom 25.000 dolarjev, so se morale posloviti od tekmovanja. Medtem ko je bilo jasno, da mladi Ajda Brumen in Meta Sevšek ne bosta kos kakovostnejšima tekmicama, je bilo pričakovati, da bo čast našega tenisa reševala Tina Hergold. A tudi Mariborčanko je doletela enaka usoda, saj je njena nasprotnica, Argentinka Natalia Gussoni, pokazala izvrstno igro. Izidi slovenskih igralk: Meusburger (Avs) - Brumen (Slo) 6:2, 6:1, Santangelo (Ita) - Sevšek (Slo) 6:1, 6:0, Gossoni (Arg) - Hergold (Slo) 6:0, 6:4. (zgZnane slovenske tekmice v New Yorku","MARIBOR, 22. - Vsi trije slovenski igralci, ki so včeraj nastopili v prvem krogu ženskega teniškega turnirja IGM Open z nagradnim skladom 25.000 dolarjev, so se morali od tekmovanja posloviti. Čeprav je bilo jasno, da mlada Ajda Brumen in Meta Sevšek ne bosta kos boljšim tekmovalcem, je bilo pričakovati, da bo čast našega tenisa prihranila Tina Hergold. Toda enako usodo je doživela tudi Mariborčanka, saj je njena nasprotnica, Argentinka Natalija Gussoni, prikazala odlično igro: Dosežki Slovenke Meusburger (Avs) - Brumen (Slo 6, 6), Santangelo (Ita: Slošek), 6, 6, 6, 6 Gossoni, 0 (gone: New York: 0)."
Zadnje medsebojne tekme,Še zadnja tekma
"Izidi, 2. etapa: 1. De Jaung (Niz, Rabobank) 3,46:40, 2. Dean (Nzl, Coast), 3. Boonen (Bel, US Postal), 4. Zabel (Nem, Telekom), 5. Teutenberg (Nem, Phonak),... 7. Klemenčič (Slo, Tacconi), 23. Derganc (Slo, Acqua Sapone), 33. Hauptman (Slo, Tacconi) vsi isti čas. Skupno: 1. Zabel, 15. Klemenčič + 10, 22. Hauptman, 31. Derganc isti čas. (mmS kvalifikacijami se je začelo svetovno prvenstvo v slalomu na divjih vodah","De Jaung (The String, Rabobank 3,46: 40, 2. Dean (Nzl, Coast), 3. Boonen (Bel, US Postal, 4. Zabel (Nem, Telekom), 5. Teutenberg (Nem, Phonak),... 7. Klemenčič (Slo, Tacconi), 23. Derganc (Slo, Acqua Sapone), 33. Hauptman (Slo, Tacconi) vse hkrati. 1. Zabel, 15. Klemenčič + 10, 22. Hauptman, 31. Derganc hkrati. (Muzeji so začeli s svetovnim prvenstvom v slalomu"
"Uspešni so bili Miha Terdič, Dejan Kralj in Aleš Kuder, neuspešen Andrej Nolimal","Uspešni so bili Miha Terdič, Dejan Kralj in Aleš Kuder, Andrej Nolimal"
"BOURG ST. MAURICE, 22. - Reka Isere je v vsej svoji lepoti in moči včeraj dodobra namučila najboljše svetovne kajakaše slalomiste na divjih vodah. Ker v mednarodni zvezi niso našli pravih oseb za postavitev proge, so bile nekatere kombinacije vrat nerešljiva uganka tudi za najboljše, zato so imeli tekmovalci nemalo težav. Za Slovenijo so bile seveda najbolj zanimive kvalifikacije kajakašev, ker je to pač slovenska paradna disciplina (čeprav ne smemo pozabiti uspehov kanuistov).","BURG ST. MAURICE, 22. - Reka Isere, v vsej svoji lepoti in moči, je včeraj zvečer mučila najboljše kajakaše na belih vodah na svetu. Ker niso mogli najti prave osebe za postavitev proge v mednarodnem združenju, so bile nekatere kombinacije vrat nerešljiva uganka za najboljše, zato so imeli tekmovalci veliko težav. Za Slovenijo so bile seveda najbolj zanimive kvalifikacije kajakašev, ker je to slovenska paradna disciplina (čeprav ne smemo pozabiti na"
"Danes sta na sporedu še kvalifikacijska nastopa kajakašic in kanuistov. Slovenija bo imela na štartu pet predstavnikov. Kajakašica Nina Mozetič bo v konkurenci 50 tekmovalk iskala uvrstitev med najhitrejših 40. Med 40 najboljših med 53 tekmovalci pa bodo skušali priti tudi štirje slovenski kanuisti Primož Gabrijelčič, Jurij Korenjak, Dejan Stevanovič in Simon Hočevar. Želja slovenskega tabora je, da bi se vsi štirje prebili v polfinale.","Slovenija bo imela na štartu pet predstavnikov. Kajakašica Nina Mozetič se bo v top 40 pomerila s 50 ženskami. Med najboljših 40 od 53 tekmovalcev se bodo v polfinale skušali prebiti štirje slovenski kanuisti Primož Gabrijelčič, Jurij Korenjak, Dejan Stevanovič in Simon Hočevar."
Slovenski kajakaš Miha Terdič je včerajšnje kvalifikacije na svetovnem prvenstvu v Franciji končal na odličnem četrtem mestu. (Foto: dokumentacija DnevnikaŽbogar še vedno na devetem mestu,Slovenski kajakaš Miha Terdič je včerajšnje kvalifikacije na svetovnem prvenstvu v Franciji končal na odličnem četrtem mestu. (foto:: Dokumentacija Dnevnika Žbogarja še vedno na devetem mestu
"Ne, nihče izmed nas še ni bil tam. Waikiki je otok, poln surfarjev, visokih valov... Do naslova za pesem smo prišli zaradi treskanja, ki je v komadu tam, tam (krili z rokami). Sprva se pripravlja na nevihto, potem začne treskati in na koncu pesmi se vse skupaj umiri zato zaključimo pesem s črički, kar lahko doživiš tudi ob našem morju. Bolj malo glasbenikov, ki je igralo surf glasbo, je dejansko tudi surfalo na valovih. V originalni zasedbi Beach Boysov je surfal le bobnar, pa še ta je na koncu utonil. Dick Dale je te občutke v surf glasbi opisal kot val in mi si to lahko le predstavljamo v naših glavah. Ob pesmi Stalking Mermaid si predstavljaš, kako se podiš za morsko deklico, ob pesmi Wet Bikini si predstavljaš mokre kopalke na plaži...","Ne, nihče od nas še nikoli ni bil tam. Waikiki je otok poln deskarjev, visokih valov... Naslov za pesem smo dobili zaradi razpoke v pesmi, ki je tam (krilo z našimi rokami). Sprva se pripravlja na nevihto, nato se začne treskati in na koncu pesmi se vse umiri, zato pesem zaključimo s črički, ki jih lahko doživite tudi ob našem morju. Malo glasbenikov, ki so igrali surf glasbo, dejansko surfajo na vodi. V originalni zasedbi Beach Boys se je utopil le bobnar, na koncu pa se je utopil. Dick Dale je te občutke v surf glasbi opisal kot val, ki si ga lahko predstavljamo le v naših glavah."
"V Sloveniji vas na radijskih postajah skoraj ni slišati, v tujini pa imate poslušalce že v...","V Sloveniji vas na radijskih postajah skoraj ne slišijo, v tujini pa imate poslušalce v..."
Surfarji slovijo tudi kot zloglasni šarmerji kako polne so vaše garderobe po nastopih?,Surfers so znani tudi kot zloglasni šarmerji - kako polne so vaše garderobe po razstavah?
"Glasbena pot narodnozabavne skupine, katere ime je današnja uganka, se je začela pred desetimi leti. Vse plošče ansambla, ki je skušal biti že od samega začetka drugačen, so postale zlate, kaseta Ne reci nikdar pa celo diamantna. Fantje so letos izdali zgoščenko in kaseto z naslovom Pravljica življenja Največje uspešnice 1. Na fotografiji, ki doslej še nikoli ni bila objavljena, sta brata in člana zasedbe. Nihče od članov ansambla ni kasneje nikoli več oblekel narodne noše. Enega od Dnevnikovih bralcev, ki bodo pravilno odgovorili na vprašanje, kako se dolenjski ansambel imenuje, bomo nagradili z zgoščenko. Odgovore pošljite do torka na naslov: Dnevnik, Kopitarjeva 2, 1510 Ljubljana, za stran Med domačimi notami. Prejeli smo veliko dopisnic, na katere ste pravilno zapisali odgovor na vprašanje, ki smo vam ga zastavili minuli teden: na fotografiji je Mojmir Sepe. Žreb je določil, da bo zgoščenko, ki jo bomo poslali pošti, poslušal Klemen Zorzenone iz Nove Gorice. Čestitamo","Vsi zapisi ansambla, ki so se od samega začetka trudili biti drugačni, so postali zlati, trak Ne reci nikoli, pa tudi diamantni. Letos so fantje izdali zgoščenko in kaseto z naslovom Zgodba o največjih uspehih v življenju 1. Na fotografiji, ki še nikoli ni bila objavljena, si bratje in člani ansambla še nikoli niso nadeli narodnih noš. Noben član ansambla si še ni nadel narodnih noš. Čestitke Dnevniku, ki bo pravilno odgovoril na vprašanje, kako se dolenjski ansambel imenuje Klemen Žpemir, bomo nagrajeni s CD-jem. Odgovore pošljite do torka na naslov:, Kopitarjeva 2, 1510, Ljubljana, za stran Dnevnik Med domačimi knjigami smo prejeli cel kup opomb. Med domačimi knjigami smo prejeli odgovor na vprašanje, na katerega od Klemen Zorzemir vas bomo v zadnjem tednu pravilno vprašali, katero fotografijo boste poslušali."
Harmonikarji pri Urški,Harmonika z Urško
"Jurij Kebe, vodja sektorja za računalniško kriminaliteto in kriminalistično analitiko na generalni policijski upravi, pravi, da nekakšnega centralnega nadzora nad internetom ni. Spletno stran lahko napravi vsak in nanjo napiše, kar hoče. Na internetu pravzaprav lahko dobiš vse, od navodil, kako sestaviti bombo, do tega, kako na primer vdreti v računalniški sistem, je povedal Kebe, ki se po službeni dolžnosti sicer ukvarja predvsem z novimi oblikami kriminala, ki jih omogoča hitri razvoj računalnikov. Internet je sicer čudovit, a treba se je zavedati, da vsi nimajo dobrih namenov, poslužujejo se ga tudi kriminalci, teroristi itd. Kar zadeva kriminal je njegova prednost v tem, da s pritiskom na nekaj gumbov v domači pisarni lahko narediš kaznivo dejanje in oškoduješ nekoga na čisto drugem koncu sveta. In predvsem v tem, da te je pri tem početju zelo težko izslediti, je dejal naš sogovornik. Kot pravi, ima slovenska policija precej dela s prodajo piratskih računalniških programov, filmov in nosilcev zvoka na internetu, pisali so ovadbe tudi v zvezi s pornografijo, obravnavali precej primerov nabave z ukradenimi kreditnimi karticami v tako imenovani elektronski trgovini. Pred leti so obravnavali moškega iz Slovenj Gradca, ki je na internetu igral interlotto Liechtenstein. Zneske je vplačeval s kreditno kartico, ki je bila v Sloveniji sicer na stop listi, a očitno v Liechtensteinu tega podatka niso imeli. Mislim, da je celo nekaj zadel, je rekel Kebe. Spletne strani so lahko tudi pripraven prostor za žalitve, obrekovanja in rasno nestrpnost. Precej je vdorov v banke podatkov, veliko je virusov. Na spletnih straneh je opaziti tudi delovanje teroristov. V času srečanja Bush-Putin, na primer, je bilo prek elektronske pošte moč zaslediti grožnje, da se bo nekaj zgodilo, je izjavil Jurij Kebe. S podpisom konvencije o računalniški kriminaliteti (nastala je na pobudo Sveta Evrope) bo treba prilagoditi slovensko materialno in procesno zakonodajo, torej tudi policijska pooblastila. Internetne policije še nimamo, zanjo tudi še nimamo zakonske podlage. Prej ali slej bo treba organizirati tudi to. Potrebovali bomo drago programsko opremo, predvsem pa veliko znanja.","Jurij Kebe, vodja oddelka za računalniško kriminaliteto in kriminalistično analitiko na Generalni policijski upravi, pravi, da ni centralnega nadzora nad internetom. Vsakdo lahko naredi spletno stran in napiše, kar hoče. Pravzaprav lahko na internetu dobite vse, od navodil, kako izdelati bombo, do tega, kako vdreti v računalniški sistem, je dejal Kebe, ki se po dolžnosti ukvarja predvsem z novimi oblikami kriminala, ki jih omogoča hiter razvoj računalnikov. Internet je čudovit, vendar je treba upoštevati, da nimajo vsi dobrih namenov, uporabljajo ga tudi kriminalci, teroristi itd.. Kar zadeva kriminal, je njegova prednost v tem, da lahko s pritiskom na nekaj gumbov v domači pisarni zagrešite kaznivo dejanje in škodujete nekomu na drugi strani sveta. Predvsem pa v tem, da vas je zelo težko izslediti, je dejal naš sogovornik. Kot pravi, ima slovenska policija veliko dela s prodajo piratskih računalniških programov, filmov in zvočnih posnetkov na internetu, napisali so tudi obtožbe, povezane s pornografijo, obravnavali so številne primere nakupov z ukradenimi kreditnimi karticami v tako imenovani elektronski trgovini. Pred nekaj leti so obravnavali človeka iz Slovenj Gradca, ki je na internetu igral interlotto Liechtenstein. Zneske je plačeval s kreditno kartico, ki je bila na seznamu v Sloveniji, vendar te informacije v Lihtenštajnu očitno sploh ni imel. Mislim, da je celo nekaj dosegel, je dejal Kebe. Spletne strani so lahko tudi priročno mesto za žalitve, obrekovanje in rasno nestrpnost. Veliko je vdorov v podatkovne banke, veliko je virusov. Na spletnih straneh je tudi teroristična dejavnost. Med srečanjem Bush-Putin, na primer, so se pojavile grožnje, da se bo nekaj zgodilo "", je dejal Jurij Kebe. S podpisom Konvencije o računalniškem kriminalu (ki je nastala na pobudo Sveta Evrope), bo treba prilagoditi slovensko materialno in procesno zakonodajo, vključno s policijskimi pooblastili. Internetne policije še nimamo, niti nimamo pravne podlage za to. Prej ali slej bo tudi to treba organizirati. Potrebovali bomo drago programsko opremo, predvsem pa veliko znanja."
"LJUBLJANA, 22. Jani Potočnik iz Dvorij pri Cerkljah je sosedovo prošnjo, naj mu med dopustom popazi na hišo, vzel resno. Tako resno, da se je njegov večer končal s prestreljeno levo golenico.","LJUBLJANA, 22. Jani Potočnik iz Dvorij pri Cerkljah je prošnjo soseda, da bi med dopustom skrbel za njegovo hišo, vzel resno, tako resno, da se je njegov večer končal s strelom v levo golenico."
"DVORJE, 22. Zlatarski kovač, restavrator in ljubitelj ter zbiralec starin Cristoph Steidl-Porenta se je iz Nemčije zaradi ljubezni in poroke z ženo Evo pred štirimi leti preselil v Slovenijo. Kupila sta kmečko hišo v Dvorjah pri Cerkljah in jo lično preuredila ter opremila, da je zdaj pravi kmečki biser, notranjost pa muzej neprecenljive vrednosti. V torek zvečer, ko sta bila zakonca Steidl-Porenta na tridnevnem dopustovanju na morju, pa je neznani vlomilec, ki je natanko vedel, kam mora po dragoceno blago, skušal vlomiti v hišo. Pri poskusu ga je najprej ustavil hišni alarm, vse dogajanje je opazovala tudi najbližja soseda, na pomoč pa je priskočil drugi sosed, Jani Potočnik, s kijem v roki.","DVORJE, 22. Zlatarski kovač, restavrator, ljubitelj in zbiralec starin Cristoph Steidl-Porenta se je pred štirimi leti iz Nemčije preselil v Slovenijo, da bi vzljubil in poročil svojo ženo Evo. V Dvorju pri Cerkljah sta kupila kmečko hišo in jo preuredila ter opremila v pravi kmečki biser, notranjost pa v muzej neprecenljive vrednosti. V torek zvečer, ko sta bila zakonca Steidl-Porenta na tridnevnem dopustu na morju, je v hišo poskušal vlomiti neznani vlomilec, ki je točno vedel, kam naj gre po dragocene dobrine. Sprva ga je ustavil hišni alarm, na pomoč je priskočil najbližji sosed Jani Potočnik."
MIČA VIPOTNIK,Moje VIP mesto
"Uspešni slovenski podjetniki so bili že večkrat tarče kriminalcev in žrtve ljubosumnežev. Izginotje tržiškega podjetnika Milana Tilija in ljubljanskega podjetnika Dušana Mavriča je kriminaliste begalo dolgo časa. Mavrič je izginil 8. decembra 1997, naslednji dan je na šišenski policijski postaji žena prijavila, da od minulega večera pogreša 59-letnega moža. Še isti dan je nekdo v bližini reke Save pri tacenskem mostu našel dokumente Dušana Mavriča, nekaj dni pozneje pa je Mavričev brat na parkirišču za kinom Šiška našel očala, za katera je sumil, da pripadajo bratu. Potem je reka Sava 25. decembra naplavila truplo in izkazalo se je, da gre za Mavriča.","Izginotje podjetnika Milana Tilija in podjetnika Dušana Mavriča je kriminaliste dolgo časa begalo. 8. decembra 1997 je Mavrič izginil, naslednji dan pa je njegova žena prijavila, da na policijski postaji v Šiški pogrešajo njenega 59-letnega moža. Na isti dan je nekdo ob reki Savi pri Tacenskem mostu našel dokumente Dušana Mavriča, nekaj dni kasneje pa je Mavričev brat na parkirišču za kino Šiška našel očala, za katera je sumil, da pripadajo njegovemu bratu."
"Po Mavričevem in pred Tilijevim umorom pa so obsojenci 20. julija 1999 v bližini ljubljanskega WTC ugrabili Dušana Gačnika, ki se je peš odpravil v službo. Člani združbe so za njim pripeljali s kombijem, ga udarili po glavi in ga strpali v vozilo. Odpeljali so ga v hladilnico gostišča Jelen v Šentvidu, katerega najemnik je bil takrat Jožef Kovač krvoločni kolovodja brezkompromisne združbe, ki se je na zločinsko pot podal, ker ni uspel odplačati prevelikega dolga.","Dušana Gačnika, ki je šel na delo peš, so kaznjenci 20. julija 1999 ugrabili pri WTC v Ljubljani. Člani skupine so mu sledili s kombijem, ga udarili po glavi in naložili v vozilo. Odpeljali so ga v hladilnik gostišča Jelen v Šentvidu, katerega najemnik je bil takrat Jožef Kovač, krvoločni sovodja brezkompromisne družbe, ki se je podala na kriminalno pot, ker mu ni uspelo odplačati dolga."
Joško Joras za rešetkami,Joško Joras za zapahi
Neznanec oskrunil Aljažev spomenik,Neznanec uničil Aljažev spomenik
"ILIRSKA BISTRICA, POSTOJNA, 22. Ilirskobistriški policisti so v torek zalotili tri tujce pri nezakonitem prehodu državne meje.","ILIRSKA BISTRICA, POSTOJNA, 22. ilirski policisti so v torek pri nezakonitem prehodu državne meje ujeli tri tujce."
"Režija Jason Alexander, igrajo Ryan Merriman, Joey Franquinha, Peter Onorati, Gretchen Mol, Amy Braverman, Llana Levine.","Režiserji Jason Alexander, igrajo Ryan Merriman, Joey Franquinha, Peter Onorati, Gretchen Mol, Amy Braverman, Llana Levine."
