original,paraphrase
"Zveza NRA ne dela rada reklame za revijo InSights. Nečlane zavrnejo, če prosijo za izvod. Malce nenavadno. Orel Eddie namreč še vedno prhuta v ozadju in varnost je spremljevalni napev: tako kot pri naušnikih, modnih očalih in opozorilu, da svoje puške ne smemo nameriti v ljudi. V reviji piše tudi, da posredujejo »poučne informacije o strelnem orožju«. Ni dvoma, da so s tem namenom na objavljenih fotografijah otroci, ki so vsi iz sebe, ker so v roke dobili puško. Smejijo se na vsa usta, ko si na ramo zadenejo puško, večjo kot so sami, in skozi muho bolščijo v tarčo. V člankih otroke vabijo, naj preskusijo remington etronX model 700, ki sodi »v novi val pušk« in naj se odpravijo na letno rastavo NRA v mestu Charlotte v Severni Karolini, kjer jim bodo kot iz topa odgovorili na vsa vprašanja.","NRA ne mara, da bi oglas za revijo InSights. Nečlani zavrne, če zaprosijo za kopijo. To je malo nenavadno. Eagle Eddie je še vedno plapola v ozadju, in varnost je spremljevalec pesem: kot z ušesnimi čepki, modnih očal in opozorilo, da ne bi smeli ciljati naše pištole na ljudi. Revija tudi pravi, da zagotavljajo ""poučevanje informacij o strelnem orožju"" Ni dvoma, da je za ta namen, objavljene fotografije otrok so iz svojih glavah, ker imajo pištolo v svojih rokah. Smejejo se na vseh svojih ustih, ko imajo pištolo na rami, so večji od njih, in strmijo skozi letenje v tarčo. V člankih, otroci so vabljeni, da preizkusite North Rent, ki spada v model e-tron, ki jim bo odgovoril na vsa vprašanja, ki jih je ciljno e-tron 700 ""."
Višji zakon,Za višji zakon
Tone Perčič,Tone Perčič
"Tretja manipulacija: čeprav sem v prvem odgovoru pojasnil, da pri koprodukcijskih projektih pri prodaji vstopnic nikomur, tudi zasebnim kulturnim zavodom, ne zaračunavamo provizije pri prodaji vstopnic pri blagajni CD, Ozmec ponovno odpira isto vprašanje. Tu ni več kaj dodati.",": tretja manipulacija, čeprav sem v svojem prvem odgovoru pojasnil, da pri koprodukcijskih projektih pri prodaji vstopnic komur koli, tudi zasebnim kulturnim ustanovam, ne zaračunavamo provizije pri prodaji vstopnic na blagajni za CD-je, Ozmec ponovno postavlja isto vprašanje."
"Sklepam, da na Pošti Slovenije niso razumeli vzrokov pisanja to ni bila višina zneska, namenjena aktualni miss za izvršitev pogodbenih obveznosti, ampak sam smoter promocije monopola in morebiten nepotizem v državnem podjetju.","predvidevam, da Pošta Slovenije razlogov za pisanje ni razumela, saj to ni bil znesek, namenjen za trenutno mis za izvrševanje pogodbenih obveznosti, ampak namen spodbujanja monopola in potencialnega nepotizma v podjetju v državni lasti."
"Mladina, št. 5","Mladost, št. 5"
"Tunizijski veščak na arabski lutnji, al ud, se je na prejšnjem albumu postavil z jazzovskim triom, z Davom Hollandom in Johnom Surmanom. Se z Astrakan cafe vrača v naročje ""domače"" kulture? Nič ne bi bila bolj napačna trditev, če z ""domačnostjo"" razumemo rodno Tunizijo. Potopljen je v prostrani svet makama, tonskih modusov, ki raznoliki domujejo v arabski, turški, perzijski glasbeni kulturi, se razlikujejo od šole do šole. Šole so zaznamovane s slogi, načini oblikovanja geometrijsko ornamentiranih melodij, ki so jih v političnih, kulturnih in glasbenih središčih - v Kairu, Istanbulu, mavrski Španiji, Damasku, Bagdadu, Teheranu - v stoletjih uvajali veliki mojstri teorije in prakse. Nikdar niso bile izolirane, vedno tekmovalne, pozitivno diskriminacijske, učeno svetovljanske. A s podmeno ""vračanja k domačnosti"" bi Anouarja Brahema s soigravcema ""evropsko"" zadovoljno poslali nazaj v umišljeni Orient, tjakaj, ""kamor spada"" in použili ""mistično zavito in fino stkano godbo"". Zarisali bi mu mejo, četudi bi se fizično morda odpravil v stanovanje na pariški sever. Astrakan cafe je neizmerno široka, subtilna plošča ustvarjalca, ki bi ga ortodoksi lahko obtožili, da krši ""stoletne"" izvajalske konvencije. Brahem najraje muzicira v malih taht zasedbah, ki improvizirajo. Trio z istanbulskim ciganskim mojstrom klarineta Barbarosom Erkosejem (članom slovite polimuzikalne skupine bratov Erkose, nadvse cenjene tudi v Tuniziji) in dolgoletnim sodelavcem, žlahtnim udarjavcem po opnah darbuke in bendirja Lasadom Hosnijem, namreč konkretno glasbeno potuje od kraja do kraja. Od azarbejdžanskega Astrakana, Osetije, turkmenskega Aškabada, v medinsko četrt Halfauin skoz popularno temo filma Ferida Bugedirja, do Kotana v turkestanski Kitajski, v puščavo Karakum do Dar es Salama v Tanzaniji; preigrava in se /nas/ spoznava z vižami, najrazličnejšimi modusi in jih preoblikuje v razpoznavni mehki, natančni improvizacijski igri. Ko v Parfum de gitane zastrga po zgodovinskih vezeh magrebške in andaluzijske kulture in se z Erkosejem zadržano spoprimeta s klasiko istanbulske klarinetske legende Džamilom Bejem iz dvajsetih let prejšnjega stoletja Nihavend Lunga (spomnimo se imenitne eruptivne verzije velikega Mustafa iz Kandire), je popotovanje zaključeno. To je povratek na začetek, k preludiju, ki je posvečen rdeči zarji v Groznem. Na obrobjih, stran od klasičnih šol, zunaj središč, Brahem lahko izstopa iz konvencij in krajem, ki so oddaljeni viri kratkotrajnih alarmantnih world news vrača digniteto. Magrebški lutnjisti, Said Šraibi je bil zadnji hvaljen na teh straneh, danes odpirajo svetove, kakor jih je bil poprej pokojni veliki iraški mojster Munir Bašir. Brahemov učitelj je bil Ali Sriti, zaljubljenec v ""vzhodno arabsko godbo"", v sirske in egiptovske šole.","Tunizijski učenjak na arabski lutnji, al ud, se je pojavil na prejšnjem albumu z jazz trio, z Dave Holland in John Surman. Je Astrakan kavarna vračajo v ""lokalno"" kulturo? Nič ne bi bilo bolj nepravilno, če smo razumeli, materni Tunizija, ki jih je ""Domač "". On je potopljen v širokem svetu makakij, tonski modus, ki so raznolike v arabščini, turški, perzijska glasbena kultura, se razlikujejo od šole do šole. Šole so značilne stilov, načini ustvarjanja geometrijsko okrašene melodije, ki so bile uvedene v Teheranu, politični in glasbeni centri - v Kairu, mavrska Španija, Damask, Bagdad - skozi stoletja z mojstri prakse in teorije. Nikoli niso bili izolirani, vedno tekmovalni, pozitivno diskriminatorni, naučeni svetovljanski, toda s predpostavko o ""vrnitvi v domačnost "", bi Anouar Brahem in njegovi souredniki z veseljem poslali"" evropski ""nazaj v imaginarni Orient,"" kamor spada ""in jedli"" mistično zvito in fino tkano glasbo "". Potegnili bi črto, tudi če bi se fizično preselil v stanovanje na pariškem severu. Kavarna Astrakan je neizmerno široka, subtilna plošča ustvarjalca, ki bi jo lahko ortodoksni obtožili, da krši ""stoletja stare"" konvencije o izvršitvi. Brahem najraje igra v majhnih taht bandih, ki improvizirajo. Trio z istanbulskim mojstrom klarineta Barbarosom Erkosejem (članom znane poliglasbene skupine bratov Erkosa, zelo cenjenim tudi v Tuniziji) in dolgoletnim sodelavcem, plemenitim odbijačem na pasu darbeke in banderja Lasada Hosnija, posebej iz kraja v kraj. Od azarbejanskega Astrakana, Osetije, Turkmenskega Ashkabada, do medinske četrti Halfaua, in priljubljeno temo filma Ferid Bugedir, do Kotana v Turkestanu na Kitajskem, do Karakuma v es Darmo v deželi Salagraniji, in nas spoznava skozi mehke načine, improvizacije in skozi različne igre. Ko je v Parfum de Gitane je struts nad zgodovinskih vezi Magreba in andaluzijske kulture in nerad vstopi v srečanje z Erkose s klasiko Istanbul klarinet legenda Jamil Be iz 1920s, Nihavend Lung (se spomnite odlično eruptivno različico velikega Mustafa iz Kandira), Potovanje je konec. To je vrnitev na začetek, na preludij, posvečena rdeči zori v Grozni. Na obrobju, stran od klasičnih šol, zunaj centrov, Brahem lahko izstopajo iz konvencij in krajev, ki so viri kratkotrajnih svetovnih novic, ki dajejo dostojanstvo nazaj. Magrebski luteisti, Said Šraibi, ki so jih na teh straneh nazadnje hvalili, danes odpirajo svetove, podobne tistim pokojnega velikega iraškega mojstra Munirja Baširja, katerega učitelj je bil Ali Sriti, ljubitelj ""vzhodnoarabske glasbe "", v sirskih in egiptovskih šolah."
DJ MORPHEUS:,Seznam DJ-jev:
"Ukvarjamo se predvsem s tem, kateri zavojček dietne prehrane bomo kupili. Ne ukvarjamo pa se s tem, da bi mogoče sami poskrbeli za sestavo zdravega jedilnika, pa čeprav dietnega.","Naša glavna skrb je, kakšen paket dietne hrane kupujemo, ne pa, ali želimo, da bi zdravo prehrano sami, celo prehrana."
"VPR Že, tudi druge kulture imajo pri prehranjevanju občutek krivde - toda mi ga prej nismo imeli, ne. Vsaj ne v tako patološki obliki.","VPR Da, tudi druge kulture imajo občutek krivde, ko gre za prehranjevanje - vendar tega nismo imeli prej, ne, vsaj ne v tej patološki obliki."
"Claude Levi-Strauss je ugotovil, da v totemskih družbah hrana ni le dobra za jesti, ampak da mora biti tudi dobra za misliti. Šele ko je dobra za misliti, je tudi dobra za jesti. Ali nismo njegov aforizem prignali do pojma?","Claude Levi-Strauss je ugotovil, da v totemskih družbah hrana ni samo dobra za jesti, ampak mora biti tudi dobra za razmišljati; le, če je dobro razmišljati, ali je dobro jesti. Ali ni njegov aforizem imel smisla?"
"S Kolumbom so v Evropo prišle mnoge do tedaj neznane kulture, recimo krompir in paradižnik, ki so povzročile velike spremembe v prehrani. Toda postopoma, saj so jih imeli spočetka le za lepe rožice, ki so jih občudovali v botaničnih vrtovih. Kolumb kot dober katoličan je prva semena in prve rastline podaril papeškim botaničnim vrtovom in stoletja je trajalo, da so te rastline, botanične posebnosti, v zavesti evropskega človeka postale hrana. Evropejci sprva sploh niso znali uživati krompirja - jedli so namreč zelene plodove, ki nastanejo po cvetenju na vrhu rastline. Delno lahko to pojasnjujemo tudi z razmišljanjem tedanjega človeka, ki je imel podzemno sfero za nekaj temačnega, in plodove, ki so rasli pod zemljo, za nekaj nezdravega. Še Marko Pohlin je kmete učil, da naj krompirja ne uživajo v prevelikih količinah, ker da povzroča vodenoglavost in druge bolezni. Podobno je bilo s paradižnikom. V večini srednjeevropskih dežel so imeli še v 19. stoletju njegove plodove za strupene. Kot živilo so ga začeli ceniti šele po I. svetovni vojni, pa še takrat so ga na Slovenskem uživali le kuhanega, recimo v juhah in omakah, medtem ko surov, recimo v solatah, tedanjemu okusu ni ustrezal.","Kolumb prinesel veliko kultur, ki niso znani v tistem času v Evropo, kot so krompir in paradižnik, ki je prinesla velike spremembe v prehrani. Ampak postopoma, saj so bili zasnovani le kot lepe rože občudovali v botaničnih vrtovih. Columbus, pri čemer je dober katolik, podaril prva semena in rastline papeških botaničnih vrtov, in je trajalo stoletja za te rastline, botanične posebnosti, da postane hrana v glavah evropskega človeka. Sprva, Evropejci niso vedeli, kako uživati krompir - so jedli zelene plodove, ki se pojavljajo po cvetenju na vrhu rastline. Deloma je to mogoče razložiti tudi z mišljenjem takratnega človeka, ki je podzemno sfero obravnaval kot nekaj temnega in plodove, ki so v podzemlju rasli kot nekaj nezdravega. Celo Marko Pohlin je kmete učil, naj ne uživajo krompirja v prekomernih količinah, saj je povzročal solzne glave in druge bolezni. Podobno je bilo s paradižnikom. V večini srednjeevropskih držav so njegovi plodovi veljali za strupene šele v 19. stoletju. Ker so ga cenili šele po prvi svetovni vojni, so ga tudi takrat v Sloveniji uživali samo kuhanega, na primer v juhah in omakah, medtem ko surova hrana, na primer v solatah, ni ustrezala okusu časa."
"VPR … čeprav ni vedel, da je odkril pasterizacijo...","VPR... čeprav ni vedel, da je odkril pasterizacijo..."
Prehranjevalna paradigma se od industrijske revolucije do konca II. svetovne vojne ni kaj dosti spremenila.,Prehranski vzorec se od industrijske revolucije do konca druge svetovne vojne ni veliko spremenil.
Učne delavnice arhitekta Savina Severja pred barbarskim posegom in po njem ,Učne delavnice arhitekta Savina Severja pred in po barbarski intervenciji
IGOR ŠKAFAR,Igra za košarko
"Kdo še šmirgla slovenski kulturni praznik, dan umrlega Poeta? Hja. Dela (in, če gledamo tehno populacijo, predvsem šole) prost dan je, kakor je to bilo pred zamenjavo garniture v navadi v K4, lepo izkoristil Valentino Kanzyani ali po domače Tine, prvi slovenski didžej, ki bo nekje marca v domovini izdal zamiksani plošček, katerega predstavitev je na predvečer usodnega dne zapolnila tivolski klub subsub. Lepo so se, kakor trdijo dobro obveščeni viri, imeli tudi v Cankarjevem domu, kjer je potekal še eden izmed notranjelikovnih in za usodo domovine odločilnih spopadov za prevlado na državno subvencioniranih vzvodih moči. Bo o hudo aktualnem sporu med »modernisti in postmodernisti«, med malarji in kunstlerji, kedaj poročala tudi umetnostnozgodovinska čitanka? O Slovenski kulturni svinji, že tradicionalnem praznovanju, ki ga pod modrim Brecljevim vodstvom prireja koprski MKC in tekom katerega tako fine košte večidel nevajeni udeleženci finalizirajo pravega in vegetarijanskega odojka ter uživajo v priložnostnem kulturnoumetniškem sporedu, bo verjetno šel le glas ustnega izročila. Ker pa v prestolnici nikdo ni obračal svinj in tista v Kopru ni mogla tekmovati s pristnim umetniškim doživetjem, se je konjeništvo Rodea odločilo verjeti upraviteljem metelkovske Menze pri koritu, ki so v kulturno praznični spleen pogreznjenemu mestu dva večera zapored nudili Prešernov dvojček. Obeležitev pomembnega datuma je potekala v primernem duhu in vzdušju, za katerega je že prvi večer poskrbel puljski džezovski agregat Stabatmater. Džezovski? Uh, ponekod ozloglašena beseda se v ustih vrhovništva Menze na srečo ne prekriva z novoklasičnim pojmovanjem džeza kot muzike za kontemplacijo, utrjevanje že utrjenih poti, spoznavanje že spoznanega, uživanja v večno lepih, okamenelih umetninah. In je puljska številčna in obrti različno vešča zasedba, katere najbolj džezovska poteza je dostikrat odvečni trobentač, z vso forco ritem sekcije temperamentno žgala čez etnične neparne, čez funk, hipijado in mimo rokersko ošiljenih vrhuncev do trenutkov, ko je preživele iz sedemdesetih nalašč spomnila na italijansko Areo. Morda še primerneje, v sozvočju s prešernoslovsko morbido, se je v četrtek odrezal drugi dvojček, katerega uvodni del je označil nastop edinega člana Radikalnega drkarkolizma, »podjetja za slovensko malomeščansko umetnost«, vživetega kantavtorja, ki lahko spomni tako na pankovske pesniške akterje kot na sopotnike (na J. Kovačiča) in je dvorano Menze, če smo že mrli zaradi zagatne forme nastopa, okrasil s svojimi zdravo suicidalnimi stripi. Ne nazadnje pa je, v obratnem sorazmerju s številom iz Menze bežečih, tolikšnega milozvočja nevajenih strank, znova očaral slovenizirani Holandec Harry den Hartog, verjetno eden najbolj smotanih prebivalcev planeta, ki morda ne zna metati konfetov, a se bolje odreže za klaviaturo in mikrofonom, odkoder izvablja tako drastične, popačene, navidez anarhične in mimobežne, da se približuje idealnemu opisu nekonformističnega umetniškega izraza: your mama won't like it. Liberace v gumijastih škornjih. ","Tisti, ki je še slavil slovenski kulturni praznik, dan umrlega pesnika Jhe. Dela (in, če pogledamo tehno populacijo, predvsem šolski prosti dan), kot je bilo to pred zamenjavo seta v K4, je dobro izkoristil Valentino Kanzyani ali pa po Tinetu, prvem slovenskem DJ-ju, ki bo nekje v marcu izdal mešan plošček v svoji domovini, katerega predstavitev je na predvečer usodnega dne zapolnil tivolski klubski podpod. Ali bo prišlo do zelo aktualnega spora med ""modernisti in postmodernisti "", med malarji in kunstlerji, verjetno pa tudi do umetnostnozgodovinskega branja na Slovenski kulturni, že tradicionalnega praznovanja koprskega pod vodstvom MKC Breceljskega vodstva, ki bo v času, koprskega vodstva, večinoma nevsakdanjega in nevsakdanjega, ki se bo zaključil s predstavo o vegetarijanski kulturi, se bo verjetno zaključil le priložnostno. Ker se v prestolnici nihče ni spremenil v prašiča, koprski pa se ni mogel kosati s pristnim umetniškim počitniškim doživetjem, so se Rodeški konjeniki odločili verjeti upravitelju Metelkove Menze ob koritu, ki se je v kulturno prepletenem mestu dveh večerov. Praznovanje pomembnega dne je potekalo v primernem duhu in vzdušju, za kar je prvi večer poskrbel puljski jazzovski ansambel Stabatmater.Jezovski, razvpita beseda v ustih vrhovne Menze, se na srečo ne prekriva z novoklasičnim pojmovanjem jazza kot glasbe za kontemplacijo, utrjevanjem že ustaljenih poti, spoznavanjem že znanih, uživanjem v vedno lepih, okamnelih umetniških delih. In to je puljski tevilni in na nekaterih mestih razliènih spretnosti tisti, katerega najbolj jazzovska poteza je pogosto odveèen trobentaè, z vsem forco ritmom sekcije temperamentno nabito liho, nad funkom, hipiadom in mimo rockerjev do sedemdeset trenutkov, ko je italijanskega preživelega spomnil na popoln trenutek. Morda še bolj primerno, v sozvoèju s ernoslovskim morbido se je v èetrtek pojavil drugi dvojnik, katerega otvoritveni del je zaznamoval nastop edinega èlana Radika Drkarkolizma, ""dru¹tva za me¹èansko slovensko umetnost "", ponosnega kantavtorja, ki nas lahko spomni tako na punk igralce kot sopotnike (J. Kovaèièa, in èe smo ¾e mrtvi zaradi zdrave forme umetni¹ke predstave, okra¹èenega s poetiènim domom Hallza. In ne nazadnje, v obratnem sorazmerju s številom beguncev iz menz, toliko nepriznanih strank, ga je fasciniral Sloveniziran Holandec den Harto, eden izmed najbolj nepriznanih prebivalcev planeta, ki je lahko eden izmed najbolj nezainteresiranih moških likov, ki je bolje sposoben, da izhajajo iz idealne podobe ideala, in s tem neformalističnega izražanja planeta. Osvoboditev v gumijastih čevljih."
"Ciljna publika je kibergeneracija, ki predstavo komentira s kratkim »Čist kul!« in katere udeležba je konec koncev obvezna. Pa lahko »pedagoški šov« res pripomore k razumevanju oziroma doživljanju domačega branja? Očitno tako menijo producenti, Aškerčeva gimnazija, CD, KUD in ministrstvo za kulturo, ki so projekt podprli. Res pa je, da so vrhunci predstave po odzivih občinstva sodeč prav farsični elementi, ki so se v obdelano leposlovje prikradli iz improvizacijskih izhodišč gledališke skupine in ki imajo s samimi deli bore malo. Se je dandanes res nujno iz tako imenovane visoke kulture norčevati, da bi postala kompatibilna z MTV-jevsko mentaliteto konzumerske družbe? Najbrž. ","Ciljna publika je cibergeneracija, ki nastop komentira s kratkim ""Čisto!"" in katerega sodelovanje je navsezadnje obvezno. Vendar pa lahko ""učna predstava ""resnično pomaga razumeti ali doživeti domače branje? Očitno, to menijo producenti, Aškerčeva srednja šola, CD, KUD in Ministrstvo za kulturo, ki so projekt podprli. Res je, da so vrhunci predstave, glede na odzive občinstva, perzijski elementi, ki so se vtihotapili v improvizirano gledališko platformo skupine in ki imajo malo skupnega s samimi deli. Ali se je res treba norčevati iz tako imenovane visoke kulture, da bi postali združljivi z MTV-jevo družbo uporabnikov duše?"
"Kako pa je z izbranimi besedili? Se maturitetna komisija obnese kot gledališki selektor? »Najboljši so bili predlani, ko so bile drame. Če bi imeli drame zdaj, s temi izkušnjami, bi naredili taaako predstavo.« »Ja, problem novel je, da imajo ogromno oseb. In kaj narediti z opisi? Pa ogromno lokacij in scen.« Že tako jim je zmanjkalo igralk in so vlogo Debeluške podelili sedemnajsti članici ansambla, Zlati Rokavički, lutki.","Kako je z izbranimi besedili? Maturantski odbor deluje kot selektor gledališča? ""Najboljša so bila leta, ko so se igrale drame. Če bi zdaj imeli drame, s temi izkušnjami, bi naredili taaaka predstavo."" Ja, problem z romani je, da imajo veliko ljudi. In kaj storiti z opisi? In veliko lokacij in prizorov. ""Zmanjkalo jim je igralk in vloga Debeluške je bila dodeljena sedemnajsti članici ansambla, Zlate roke, lutke."
"S predstavo so »zadovoljni, samo bo na ponovitvah še boljša, ker smo jo do konca sestavili šele tik pred zdajci«. Pa s samim konceptom? Zdi se jim, »da vsaj malo pomagamo vrstnikom pri maturi«. »Ja, ampak novele pa naj vseeno preberejo.« Kaj pa oni? »Učimo se igrati s hrbtom,« pove Ajda. Dragocenejše je to, da se učijo igrati z glavo. In takšno enotnost ansambla in požrtvovalnost (Renata je odigrala drugo predstavo šepajoč, navkljub zvitemu gležnju in zdravnikovim grožnjam) bi krvavo potrebovalo marsikatero izmed profesionalnih gledališč. »Ta predstava je posvečena nam.« Zasluženo.","Oni so ""zadovoljni s predstavo, vendar bo še boljša pri ponovitvah, ker jo sestavimo do konca."" In s samim konceptom, se zdi, da so ""vsaj malo v pomoč našim vrstnikom pri diplomi"" """" Da, toda romani bi ga morali vseeno prebrati ""Kaj pa o njih?"" ""Naučimo se igrati s hrbtom,"" pravi Ajda. Bolj dragoceno je, da se naučijo igrati z glavo. In takšna enotnost ansambla in žrtvovanja (Renata je igrala drugi nastop šepanje, kljub zvitemu gležnju in doktorjevim grožnjam) bi krvavo potrebovala številna profesionalna gledališča. ""Ta predstava je namenjena nam."""
"Do kongresa SLS + SKD Slovenske ljudske stranke je le še slabe tri tedne, te dni pa bodo občinski odbori uradno začeli vlagati kandidature za novega predsednika stranke","Do kongresa SLS + SKD Slovenske ljudske stranke so le še trije tedni, te dni pa bodo občinski odbori tudi uradno začeli vlagati kandidature za novega predsednika stranke"
Urša Matos ,Urša Matos (angleščina)
Kronista: Ali H. Žerdin & The Economist,Kronika:lers Ali H. Žerdin & The Economist
"Gabriel Barranco ima svoje podjetje v pristaniškem mestu Almeria na jugu Španije. Potrebuje delavce v plastičnih rastlinjakih, v katerih vse leto goji zelenjavo za severne kraje. Mustafa, protizakoniti priseljenec iz Maroka, živi v zanikrnem mestu na robu El Ejida, ki je center cvetočega vrtnarstva z namakanjem, zaradi katerega se je ta polpuščava razvila v eno najbogatejših območij Španije. Mustafa hoče delati. Vendar ga zaradi novega protipriseljenskega zakona Barranco ne more zaposliti, saj bi s tem tvegal visoko kazen.","Gabriel Barranco vodi podjetje v pristaniškem mestu Almeria v južni Španiji. Potrebuje delavce v plastičnih rastlinjakih, ki vso leto gojijo zelenjavo za severne regije. Mustafa, nezakoniti priseljenec iz Maroka, živi v mračnem mestu na robu El Ejido, središče cvetočega vrtnarjenja, ki je to polpuščavo naredilo eno najbogatejših območij v Španiji. Mustafa želi delati. Vendar pa ga v skladu z novim zakonom proti priseljencem Barranco ne more zaposliti, tvega visoko globo."
"Imel je prav. Pred letom dno je v El Ejidu prišlo do grdih spopadov med domačini in priseljenimi delavci, ki so jih morale pomiriti posebne policijske enote. V drugih krajih je prišla na dan medrasna napetost. Ko je bilo tujcev malo, so bili Španci ponosni na to, da niso rasisti. Zdaj niso več tako prepričani. Celo zdaj je med 40 milijoni Špancev le milijon zakonitih priseljencev, od tega se jih je več kot polovica nagnetla iz severne Evrope. Številni med njimi so upokojenci, ki mirno in zadovoljno živijo na obali. Prosilcev za politično zatočišče je razmeroma malo. Vendar je polovica Špancev, ki jih je zajela raziskava javnega mnenja, priznala, da so sumničavi do tujcev. ","Pred letom dni, v El Ejido, so bili grenki spopadi med domačini in priseljenskih delavcev, ki jih je bilo treba pomiriti s posebnimi policijskimi silami. V drugih krajih, interracial napetosti nastale. Ko so bili tujci malo, so Španci ponosni, da niso rasistični. zdaj, niso tako prepričani. Tudi zdaj, le milijon od 40 milijonov Španci so zakoniti priseljenci, in več kot polovica od njih so pobegnili iz severne Evrope. Mnogi od njih so upokojeni ljudje, ki živijo v miru in vsebine na obali."
The Economist ,Ekonomist je
Demonstracije v Kijevu,Protesti v Kijevu
"Ekvadorska vlada je objavila izredne razmere, potem ko je na tisoče indijanskih kmetov protestiralo proti omejevalnim ukrepom, ki jih je država sprejela ob podpori Mednarodnega denarnega sklada. Ubiti so bili štirje protestniki. Vlada se je kasneje odločila, da bo nekoliko znižala cene nedavno podraženega plina za gospodinjstva.","Ekvadorska vlada je razglasila izredne razmere, potem ko je na tisoče indijskih kmetov protestiralo proti omejevalnim ukrepom, ki jih je država sprejela s podporo Mednarodnega denarnega sklada. Štirje protestniki so bili ubiti, vlada pa se je kasneje odločila, da bo nekoliko znižala ceno nedavno dragega plina za gospodinjstva."
"OKV Menda Podobnika nogomet že nekaj dni ne zanima več. Zelo veliko možnosti je, da bo prevzel TV3.","OKV Očitno se Podobnik že nekaj dni ne zanima več za nogomet, zelo velika verjetnost je, da bo prevzel TV3."
fenomen,pojav:
Peterka brez podpisa,Peter brez podpisa
"Slovenija se nekoliko bolje odreže na indeksu, ki meri, v kolikšni meri je država digitalizirana. Indeks ""digitalne ekonomije"" sestavljajo podatki o deležu prebivalstva, priključenega na internet, deležu investicij, ki je namenjen telekomunikacijam, deležu uporabnikov računalnikov in razširjenosti elektronskega poslovanja. Na indeksu ""digitalne ekonomije"" Slovenija zaseda 31. mesto. Nerodno pa je, ker je sosednja Madžarska po podatkih podjetja Meta group bistveno bolj razvita. Uvrščena je na visoko osmo mesto, celo pred Japonsko in Švedsko. Čehi so na 20. mestu, Poljaki pa na 40. mestu. Dejstvo, da Madžari in Čehi Slovenijo močno prehitevajo na indeksu digitalne ekonomije, ni navdušujoče, saj obe državi na klasičnih ekonomskih indeksih za Slovenijo zaostajata. Najbolj klasičen indeks, ki govori o bruto-družbenem proizvodu na prebivalca, pravi, da je ta v Sloveniji občutno višji kot pri Madžarih in podoben Čehom. ","Slovenija je nekoliko boljša na indeksu, ki meri, v kolikšni meri je država digitalizirana. Indeks ""digitalna ekonomija"" je sestavljen iz podatkov o deležu prebivalstva, priključenega na internet, deležu naložb, ki je namenjen telekomunikacijam, deležu uporabnikov računalnikov in razširjenosti e-trgovanja. Slovenija se uvršča na 31. mesto indeksa ""digitalne ekonomije"". Je pa precej bolj razvita, saj je po mnenju skupine Meta sosednja Madžarska. Uvrščena je na visoko osmo mesto, celo pred Japonsko in Švedsko. Čehi so na 20. mestu, Poljaki pa na 40. mestu. Dejstvo, da so Čehi in Madžari po indeksu digitalne ekonomije pred Slovenijo, ni zanimivo, saj obe državi za Slovenijo zaostajata po klasičnih gospodarskih indeksih. Za Slovenijo je najbolj neugoden domači indeks, ki govori o tem, da je bruto domači proizvod v Sloveniji višji od domačega prebivalstva in Madžarske."
Zlato v bakrenih vodih,Zlato v bakrenih linijah
»... po kroničnem neprenašanju drugačnosti v politiki nam bodo novinarski ksenofobi govorili o ksenofobiji.«,"""po kronični nestrpnosti do drugačnosti v politiki, nam bodo novinarski ksenofobi govorili o ksenofobiji."""
