original,paraphrase
"Na zadnji tekmi v Hinterzartnu je premočno zmagal Japonec Harada, ki je v obeh serijah skočil najdlje. Po prvi seriji sta bila za Harado Francoz Dessum in Nemec Schmitt, ki sta bila v ospredju že na dosedanjih tekmah. V drugi seriji sta bila žrtvi neugodnih vetrov, zato je Schmitt nazadoval na 8., Dessum pa na 10. mesto. Na veliko veselje nemških gledalcev sta napredovala domača skakalca Herr in Jaekle, ki sta si razdelila tretje mesto, potem ko sta bila po prvi seriji na 12. in 14. mestu.","Zadnja dirka v Hinterzarten je zmagal preveč težko japonski Harada, ki je skočil najdlje v obeh serijah. Po prvi seriji, Francoz Dessum in nemški Schmitt, ki so bili že v ospredju prejšnjih dirkah, so bili za Harada. V drugi seriji, so bili žrtve neugodnih vetrov, tako Schmitt padel na 8. in Dessum na 10. mesto. Na veliko veselje nemških gledalcev, domači skakalci Herr in Jaekle, ki so si delili tretje mesto, potem ko je bil uvrščen na 12. in 14. po prvi seriji."
Moštvo kroga,Ekipa za krog
"Strajnar (Primorje), Židan (Maribor), Kosić (SCT Olimpija), Balajić (Maribor), Alihodžić (Mura), Kek (Maribor), Ribarić (HI Gorica), D. Baranja (Mura), Čaušević (SCT Olimpija), Filipović (Maribor),Pavlović (Rudar), Nikčević (HIT Gorica)trener: Perica (SCT Olimpija).","Strajnar (Primorje), Židan (Maribor), Kosić (SCT Olimpija), Balajić (Maribor), Alihodžić (Mura, Kek (Maribor), Ribarić (HI Gorica), D. Baranja (Mura), Čaušević (SCT Olimpija), Filipović (Maribor), Pavlović (Rudar), Nikčević (HIT"
"za: 2 - Maribor Teatanic (2), 1 - Živila Triglav (1), Mura (1), Rudar (1).",": za 2 - Maribor Teatanic (2), 1 - Hrana Triglav (1), Mura (1), Rudar (1)."
DOMEN CAHARIJAS,Dober dan.
Spet odprta brennerska avtocesta,Brenerska avtocesta ponovno odprta
Se Sofija Loren zdravi v bolnišnici zaradi infarkta?,"Je Sofia Loren, ki se zdravijo za srčni napad?"
Palačinke z mesnim nadevom,Palačinke z mesnim nadevom
- Te kdo izsiljuje?,- Te kdo izsiljuje?
"- Moja torbica! Martin, pozabila sem torbico v pisarni. Po meni je! Pustila sem jo na mizi.","- Moja torbica, Martin, Torbico sem pustila v pisarni, potem ko sem jo pustila na mizi."
Čez eno uro je zazvonil telefon.,Čez eno uro je zazvonil telefon.
"Severna Irska je v minulih tridesetih letih doživela številne tragedije, pokole in eksplozije, vendar takšnega pokola še ni bilo. Po številu žrtev eksplozija v mestecu Omagh presega vse strahote, ki so se do zdaj zgodile na Severnem Irskem. Do tragedije je prišlo v času, ko je bilo videti, da je Severna Irska končno stopila na pot miru. Na veliki petek letos spomladi so dosegli v Belfastu zgodovinski mirovni sporazum, s katerim so najpomembnejše protestantske in katoliške stranke obljubile, da si bodo skupaj prizadevale za mir, za utrditev novega statusa Severne Irske, ki bo zadovoljil obe strani in da bodo oblikovale skupne organe oblasti. Čeprav so bili nezadovoljneži tako med katoliškimi kot tudi med protestantskimi skrajneži, so prebivalci Severne Irske na referendumu z veliko večino podprli mirovni sporazum, začelo pa se je tudi oblikovanje oblasti. Vendar pa ni bilo vse tako idilično, kot je kazalo.","Severna Irska je v zadnjih tridesetih letih utrpela veliko tragedij, pokolov in eksplozij, vendar do takšnega pokola še ni prišlo. Glede na število žrtev eksplozija v mestu Omagh presega vse grozote, ki so se doslej zgodile na Severnem Irskem. Tragedija se je zgodila v času, ko se je zdelo, da se je Severna Irska končno podala na pot miru. Veliki petek to pomlad je bil v Belfastu dosežen zgodovinski mirovni sporazum, s katerim so najpomembnejše protestantske in katoliške stranke obljubile, da bodo sodelovale pri doseganju miru, utrdile nov status za Severno Irsko, ki bi zadovoljil obe strani in oblikovale skupno vlado. Čeprav so bili nezadovoljni ljudje katoliški in protestantski ekstremisti, je bil mirovni sporazum sprejet z veliko večino na referendumu na Severnem Irskem, vendar se zdi, da tudi ni bil."
Pakistanci aretirali osumljenega bombaša,V Pakistanu aretirali domnevnega bombaša
Dolgotrajna stavka,Dolgotrajna stavka akcija
"Odvetnik generala Blaškića Anto Nobilo je novinarjem povedal, da so haaški priporniki nameščeni v dve zabojniški nadstropji. To naj bi bilo v skladu s sodno odločitvijo, da se priporniki ne smejo pogovarjati med sabo, če gre za ljudi, katerih zadeve so med seboj povezane. Takšan prepoved velja tudi za nekdanjega predsednika Hrvaške demokratske skupnosti v BiH Darija Kordića in generala Blaškića. Njuni celici sta tako narazen, da se ne moreta pogovarjati med sabo. Priporniki v istem nadstropju pa se med sabo lahko pogovarjajo, lahko skupaj berejo, igrajo družabne igre, celo skuhajo si lahko kaj, ker so njihove celice vedno odprte.","Odvetnik generala Blaškegaća Anto Nobilo je novinarjem povedal, da so bili haaški priporniki nastanjeni v dveh kontejnerskih nadstropjih, kar naj bi bilo v skladu s sodno odločbo, da se priporniki ne smejo pogovarjati med seboj, če imajo opravka z ljudmi, katerih zadeve so povezane. Takšna prepoved velja tudi za nekdanjega predsednika hrvaške demokratične skupnosti v BiH Darija Kordića in generala Blaškega. Njihove celice so tako daleč narazen, da ne morejo govoriti med seboj. Zaporniki v istem nadstropju se lahko pogovarjajo med seboj, berejo skupaj, igrajo družabne igre, celo kuhajo nekaj zase, ker so njihove celice vedno odprte."
"Američani so afere Lewinsky, ki je po mnenju večine stvar zakoncev Clinton in ne širše javnosti, do grla siti. Po mnenju mnogih je Amerika postala tarča posmeha sveta zaradi razpravljanj o madežu na Monikini modri obleki, ki naj bi bil fizični dokaz spolnega razmerja med predsednikom in Moniko Lewinsky. Predsednikovo zasebno življenje je po mnenju nekaterih prav tako resno ogrozilo pomembna politična vprašanja, s katerimi bi se moral Clinton ukvarjati v minulih mesecih. Bela hiša se je kljub razgretemu dogajanju v Washingtonu ves čas vedla, kot da jo slednje ne zadeva in si na vse kriplje prizadevala opravljati svoje delo. Predsednik Clinton je potoval po državi in govoril o izobraževanju ter varstvu okolja, se udeleževal dragih večerij in srečanj za nabiranje denarja za demokratsko stranko ter dan pred ""velikim ponedeljkom"" spregovoril o nevarnostih terorizma in nujnosti ameriškega spopadanja z njim. Clintonovi svetovalci se ne morejo načuditi njegovi hladnosti in trdnosti, ki jo v javnosti kaže na vsakem koraku. Še bolj presenetljiva je moralna in pravna podpora, ki mu jo v izjemno težkih dneh izkazuje soproga Hillary. Monika Lewinsky je namreč pred dnevi veliki poroti priznala podrobnosti ljubimkanja s predsednikom v zameno za popolno imuniteto, ki ji jo je po šestih mesecih pogajanja z njenimi odvetniki poklonil Starr. Predsednik Clinton se v minulih dneh ni ukvarjal le z obrambno strategijo, ampak tudi z namero, da ameriški javnosti končno spregovori in se ji morda celo opraviči o zadevi, ki jo razburja. Dokončna odločitev o tem bo nedvomno padla po tem, ko bo Clinton zaključil pričanje pred veliko poroto. Slednje naj bi trajalo štiri ure, zatem pa se bo prvi par odpravil na dopust v Massachusetts, kjer bo Clinton v sredo praznoval 52. rojstni dan.","Američani so postali tarča afere Lewinsky, za katero večina parov meni, da je Clintonova afera in ne javna. Predsednikovo zasebno življenje je po mnenju nekaterih tudi resno ogrozilo pomembna politična vprašanja, s katerimi bi se morala v zadnjih mesecih ukvarjati Clintonova. Kljub vročim dogodkom v Washingtonu se je Bela hiša vedno obnašala, kot da se ne ukvarja s predsednikom in se je na vse načine trudila, da opravi svoje delo, kljub vročici Washingtona. Predsednik Clinton je potoval po državi, da bi govoril o izobraževanju in varstvu okolja, obiskoval drage večerje in sestanke za zbiranje denarja za Demokratsko stranko in govoril o nevarnostih terorizma in nujnosti ameriškega boja proti njej dan pred ""dobrim ponedeljkom"". Clintonovi svetovalci so osupli nad njegovo hladnostjo in močjo, ki jo na vsakem koraku kaže v javnosti. Še bolj presenetljiva je moralna in pravna podpora, ki mu jo v izredno težkih dneh nudi njegova žena Hillary. Monika Lewinsky je pred nekaj dnevi veliki poroti priznala podrobnosti o njegovem imenovanju za predsednika v zameno za polno imuniteto, ki jo je Starr dobil po šestih mesecih pogajanj s svojimi odvetniki. v zadnjih nekaj dneh se je predsednik Clinton ukvarjal ne le z obrambno strategijo, ampak tudi z namenom, da končno spregovori ameriški javnosti in se jim morda celo opraviči za zadevo, ki jo vznemirja. Končna odločitev bo nedvomno sprejeta po tem, ko bo Clinton končal svoje pričanje pred veliko poroto, ki naj bi trajala štiri ure, nato pa bo prvi par odšel na počitnice v Massachusetts, kjer bo Clinton v sredo praznoval svoj 52. rojstni dan."
Kar pet poti v (ne)odvisnost,"Pet načinov, kako biti odvisen (ne odvisen)"
"Zanimiv je še predlog, ki je nastal na rusko pobudo. Gre za nekaj podobnega, kot so Rusi uporabili za Tatarstan. Ta ima svojo ustavo, po kateri je pravzaprav neodvisna država z nekaterimi omejitvami, hkrati pa povezan z ruskim predsednikom in vlado. Vse, kar se nanaša na zunanjo politiko in izkoriščanje rudnih bogastev, je v ruski pristojnosti.","Prav tako je zanimiv predlog, ki je nastal na pobudo Rusije, ki je nekaj podobnega tistemu, kar so Rusi uporabljali za Tatarstan. Ima svojo ustavo, po kateri je dejansko neodvisna država z nekaterimi omejitvami, hkrati pa je povezana z ruskim predsednikom in vlado."
"Še največ možnosti pa ima očitno predlog, kakršnega so krajiški Srbi na Hrvaškem nekoč zavrnili in svojo odločitev drago plačali. Kosovo bi po tem predlogu imelo svoj parlament, grb in zastavo, uradni jezik bi bila albanščina, morda bi lahko kovalo celo svoj denar, samostojno pa odločalo tako rekoč o vsem. Tudi zvezna vojska ne bi smela vkorakati na njegovo območje brez ustreznega privoljenja Prištine.","Predlog, ki so ga krajiški Srbi na Hrvaškem nekoč zavrnili in drago plačali za svojo odločitev, se zdi, da ima največji potencial. V skladu s tem predlogom bi Kosovo imelo svoj parlament, grb in zastavo, njegov uradni jezik bi bil albanski, morda bi celo lahko koval svoj denar, vendar bi se o skoraj vsem odločil neodvisno."
"Saševa mati Ljiljana Karadžić je sicer novico o tem zanikala, češ da njen sin sploh ni na Palah, torej ga niso mogli pripeljati na informativni pogovor. Kaj se je res dogajalo in kje je v resnici Karadžićev sin, tako nihče ne ve.","Saševa mati Ljiljana Karadžić je novico zanikala, češ da sina sploh ni na Palah, zato ga niso mogli pripeljati na informativni pogovor Kaj se je v resnici zgodilo in kje je Karadžićev sin v resnici, torej nihče ne ve."
