original,paraphrase
"Poglejmo si najprej primer podrejenih, saj smo rekli, da dobro ponotranjena ubogljivost pripravlja na izvajanje avtoritete. Zdi se mi, da nas moralna vzgoja pripravi na to, da sprejmemo, da bomo ubogali osebo v nadrejenem položaju. Če ponotranjimo pojem morale, s tem priznamo, da naša lastna sreča in možnost družbenega življenja zahtevata podrejenost pravilom, ki si jih nismo izbrali, vendar razumemo njihovo utemeljenost. Alkohol, uživanje prevelikih količin hrane, igre na srečo, nebrzdana spolnost, nespoštovanje obljub, nasilje itn. imajo uničevalne posledice za človeka, njegovo družino, podjetje, kraj … Obstajajo nekakšna »pravila«, ki jih lahko prekršimo (vloga volje) vsakič, ko jih zaznamo (razumska raven). Pogosto opažamo, da tisti, ki ne želijo s pomočjo svobodne volje spoštovati nekega »pravila«, skušajo dokazati (zaradi čiste vesti?), da to »pravilo« ne izhaja iz človeške narave, ampak je proizvod neke »kulture« (zahodne, meščanske itn. – potrebno jo je imenovati, da jo laže izločijo). Vendar nam narava nenehno kaže, da je bolje za nas, če spoštujemo njena pravila. Svobodna volja je čudovita, ker nam omogoča, da prevzemamo pobude, smo ustvarjalni, napredujemo …, vendar je hkrati tudi razdiralna, ker nam dovoli, da sebi v škodo počnemo neumnosti, s tem ko kršimo pravila, ki so se že davno izkazala za potrebna. ","Najprej poglejmo primer podrejenih, saj smo rekli, da nas dobro ponotranjena poslušnost pripravlja na izvajanje avtoritete. Zdi se mi, da nas moralna vzgoja pripravlja na to, da sprejmemo, da bomo ubogali osebo v nadrejenem položaju. Če ponotranjimo koncept moralnosti, priznavamo, da naša lastna sreča in možnost družbenega življenja zahtevata predložitev pravilom, ki jih nismo izbrali, vendar razumemo njihovo utemeljitev. Alkohol, uživanje preveč hrane, igre na srečo, neomejeni seks, nespoštovanje obljub, nasilje, itd. Obstajajo nekatera ""pravila "", ki jih je mogoče razbiti (vloga volje) vsakič, ko jih zaznamo (racionalna raven). Pogosto opazimo, da tisti, ki ne želijo spoštovati določenih"" pravil ""s pomočjo svobodne volje, poskušajo (iz razlogov dobre vesti) dokazati, da to"" pravilo ""ne izvira iz človeške narave, ampak je proizvod neke"" kulture ""(zahodne, buržoazne, itd. - potrebno ga je imenovati, da ga je lažje izključiti). Svobodna volja je čudovita, ker nam omogoča pobude, biti ustvarjalni, napredovati, vendar je tudi moteča, ker nam omogoča, da delamo neumne stvari v lastno škodo s kršenjem pravil, ki so se že dolgo izkazala za potrebna."
"Narava dela se nanaša na znanja in veščine. Delo, ki je značilno samo za človeško bitje, ima najpogosteje tudi družbeno razsežnost.","Narava dela se nanaša na znanje in spretnosti, delo, ki je edinstveno za človeka, pa ima pogosto tudi socialno razsežnost."
"Sporazumevanje predstavlja jedro odnosov. Transparentnost odnosov, obveznosti, ki iz njih izhajajo, in spoštovanje obljub pridajo delu moralno razsežnost, ki je samo po sebi nima. ","Komunikacija je v središču odnosov in preglednost odnosov, iz njih izhajajoče obveznosti in spoštovanje obljub dodajajo delu moralno razsežnost, ki je samo po sebi nima."
"Seveda so takšni primeri redki. Tudi mati in gospodinja ne prejema plačila za svoje delo, vendar zanjo čas ni več nepomemben. Potrebuje ga za gospodinjska opravila, nakupe, pripravo hrane, pranje in likanje perila. Električni gospodinjski aparati so ji lahko v pomoč, vendar je kljub temu obremenjena z dejavnikom časa, ki jo sili k temu, da dokaže svoje organizacijske sposobnosti. Nekatere matere in gospodinje so vedre, ker dobro upravljajo s svojim časom, druge, morda manj obremenjene, pa se »utapljajo v žlici vode«. ","Tudi mati in gospodinja nista plačani za svoje delo, vendar ji čas ni več nepomemben. Potrebuje ga za gospodinjska opravila, nakupovanje, pripravo hrane, pranje in likanje. Električni gospodinjski aparati ji lahko pomagajo, vendar je še vedno obremenjena z dejavnikom časa, ki jo prisili, da dokaže svoje organizacijske sposobnosti. Nekatere matere in gospodinje so spokojne, ker dobro upravljajo svoj čas, druge, morda manj obremenjene, ""se utopijo v žlički vode."""
"Zadnja trditev je spodbudila tayloristični proces tako imenovane znanstvene organizacije dela. Delo so razdelili na tako imenovano izvrševanje, kjer ni potrebno razmišljati (prihranek časa), in organizacijo (zadolženi za metode), kjer so enkrat razmislili za vse izvajalce. Glede takojšnje učinkovitosti so bili gotovo uspešni, vendar pod pogojem:","Zadnja trditev je privedla do Taylorjevega procesa tako imenovane znanstvene organizacije dela. Delo je bilo razdeljeno na tako imenovano izvedbo, ki ji ni treba razmišljati (prihranek časa), in organizacijo (zadolžena za metode), kjer so nekoč upoštevali vse operaterje. V smislu takojšnje učinkovitosti, so"
da so organizatorji vse predvideli;,Organizatorji so vse napovedali.
"Kako pomembno je za človeka obvladovanje časa, se pokaže pri delu, kjer ga človek mora upoštevati, bodisi da ga porablja, bodisi da ga prihrani. ","Kako pomembna je za človeka časovna kontrola, se kaže v delu, kjer jo moramo upoštevati, bodisi tako, da jo porabimo, bodisi tako, da jo varčujemo."
"Če človeka postavimo v položaj, kjer ne more izražati svoje svobode in je le suženj avtomatizirane tehnologije, ga s tem omejimo na stanje, kjer mu dejanje, odločanje in razmišljanje povzročajo tesnobo. Če predvidevamo, da je eni skupini ljudi namenjena svoboda, drugi pa suženjstvo, potem preziramo človeško naravo. Skladno s spoštovanjem človeškega dostojanstva je, če je vsakomur omogočeno, da izraža svojo svobodno voljo, tako da na svoj način upravlja s svojim časom, namenjenim delu. Čeprav je v resnici trajanje samostojnosti zelo različno glede na posamezne primere in je odvisno od usposobljenosti, motivacije, izkušenj, spominskih sposobnosti in predvidevanja.","Če človeka postavimo v položaj, v katerem ne more izražati svoje svobode in je le suženj avtomatizirane tehnologije, ga omejimo na situacijo, v kateri mu delovanje, odločanje in razmišljanje povzročajo tesnobo. Če predpostavimo, da je ena skupina ljudi namenjena svobodi, druga pa suženjstvu, preziramo človeško naravo. V skladu s spoštovanjem človekovega dostojanstva lahko vsakdo izrazi svojo svobodno voljo tako, da na svoj način upravlja s časom, ki ga nameni delu. Čeprav je trajanje samostojnosti zelo različno glede na posamezne primere in je odvisno od kompetence motivacije, izkušenj, spominskih sposobnosti in predvidevanja."
"Ker je delo plačljivo, je čas, ki ga porabimo, da izpolnimo neko nalogo ali izvršimo neko opravilo, vključen v ceno proizvodnih stroškov in rentabilnost investiranega kapitala.","Ker je delo plačljivo, je čas, porabljen za dokončanje naloge ali opravljanje naloge, vključen v stroške proizvodnih stroškov in donosnost vloženega kapitala."
"Pomočnice vodilnih kadrov večino časa preživijo na zunanjih srečanjih. Do potankosti morajo poznati agendo svojega šefa, spretno upravljati z voznimi redi letal in vlakov, poznati časovne okvire pri potovanju z avtom, šefu izposojati primerna vozila in se dobro pripraviti na kratko srečanje z njim med dvema njegovima obveznostma, da zberejo vse potrebne informacije za nadaljnje načrtovanje. Bolj ko so okoliščine negotove, težavnejša je organizacija, vendar velja protislovje, da manj ko lahko z gotovostjo načrtujemo, več je treba predvideti in pripraviti pomožne scenarije. Na srečo so nam moderni in hitri načini obdelave informacij v veliko pomoč, poleg tega mladi sodelavci in sodelavke resnično obvladajo situacije … in pomagajo iz težav »starejšim«, ki se na to žal niso pripravili.","Izvršni pomočniki večino svojega časa preživijo na sestankih na prostem. Natančno morajo poznati dnevni red svojega šefa, spretno upravljati urnike letal in vlakov, poznati časovne razporede, ko potujejo z avtomobilom, si izposoditi primerna vozila od šefa in se dobro pripraviti na kratek sestanek z njim med dvema njegovima nalogama, da zberejo vse potrebne informacije za nadaljnje načrtovanje. Bolj negotove so okoliščine, težje je organizacija, vendar je protislovje, da manj lahko načrtujemo z gotovostjo, bolj moramo predvideti in pripraviti pomožne scenarije. Na srečo, sodobni in hitri načini obdelave informacij so v veliko pomoč, mladi kolegi pa se resnično spopadajo s situacijo... in pomagajo pri težavah ""starejših "", ki se na žalost niso pripravili na to."
"- Svet dela predstavlja dovolj velik prostor za veliko množico ljudi različnih profilov, kar zadeva sposobnosti, pridobljena znanja in interese. Vsi lahko najdemo zaposlitev, ki nam ustreza, pod pogojem, da tega ne zahtevamo takoj na začetku in da si to resnično želimo (mobilnost, nadaljnja usposabljanja, radovednost …).","- Svet dela je dovolj velik prostor za veliko število ljudi različnih profilov, glede na sposobnosti, pridobljeno znanje in interese. Vsi lahko najdemo delo, ki nam ustreza, pod pogojem, da ga ne prosimo že od začetka in da si ga resnično želimo (mobilnost, nadaljnje usposabljanje, radovednost...)"
"Funkcija vodje gotovo pomeni osebni razcvet za tistega, čigar sposobnosti presegajo zgolj tehnično usposobljenost. Vendar s seboj prinese še več zahtevnih nalog v smislu moralne vesti in odgovornosti. Nekaterim lahko predstavlja preveliko breme. ","Položaj vodje vsekakor pomeni osebno blaginjo za tiste, katerih sposobnosti presegajo zgolj tehnično usposobljenost, vendar s seboj prinaša tudi zahtevnejše naloge v smislu moralne vesti in odgovornosti, za nekatere pa je lahko preveliko breme."
"Človekovi fiziologija in psihologija sta zelo dobro usklajeni s tem razvojem. Ko smo v najaktivnejšem obdobju samouresničitve, torej nekje v 40. letu starosti, živimo s polno hitrostjo: med poklicnim, družinskim in družabnim življenjem se skoraj ne »dotaknemo tal«. Vendar nastopi trenutek, ko »telo«, naj bo še tako trdno, terja, da smo do njega obzirnejši.","Človeška fiziologija in psihologija sta s tem razvojem zelo dobro usklajeni. Ko smo v najbolj aktivnem obdobju samouresničitve, torej nekje v starosti 40 let, živimo s polno hitrostjo: med poklicnim, družinskim in družbenim življenjem skoraj ne ""stopimo v stik s tlemi "". Vendar pa pride trenutek, ko"" telo "", ne glede na to, kako trdno je, od nas zahteva, da smo nanj bolj občutljivi."
"To je zelo podobno družbenemu pritisku, ki ga občutijo ženske: ostati morajo vitke (vendar privlačne), vedno morajo biti porjavele (vendar brez gub), se oblačiti mladostno (ne da bi bile videti smešne), kar lahko zelo potre tiste, ki se temu ne znajo upreti in katerih postava ni v skladu z modnimi zapovedmi. V svetu dela sem več let opazoval številne škodljive učinke, ki jih je ustvaril takšen pritisk. Nekateri »psihološko« ne zmorejo več, vendar se še naprej silijo, zato se zlomijo (stres, potrtost, povišan krvni tlak, infarkt, morda celo rak, odvisno od fizioloških predispozicij); drugi »intelektualno« ne zmorejo več, vendar želijo ohraniti ugled in postanejo neznosni do svojih podrejenih; spet drugim uspeva še naprej igrati dotedanjo vlogo, vendar pri sebi obžalujejo, da nimajo časa, da bi svoje izkušnje prenesli mlajšim, in so tako prikrajšani za družbeno vlogo, katere pomembnost so povsem dojeli. Lahko bi dodali še primer tistih, ki iz dolžnosti do svojega delodajalca postopno omejijo vse svoje družabne dejavnosti, da bi prevzeli vlogo, ki je preveč naporna, da bi jim omogočala, da bi v bližajoči se starosti imeli še »zunanjo« vlogo v družbi. Slednje čakajo hude težave ob upokojitvi, ker se ne bodo mogli ustrezno pripraviti in jih bo zadelo kot strela z jasnega. Marsikateri upokojenec umre kmalu zatem, ko zaključi svoje poklicno življenje, kar ni naključje.","To je zelo podoben socialni pritisk, ki ga čutijo ženske: morajo ostati pusto (ampak privlačna), imajo vedno biti tan (vendar brez gub), oblačiti mladosten (ne da bi videti smešno, ki lahko zelo zatrli tiste, ki se ne morejo upreti to in katerih številka ni v skladu z modnimi zapovedi. V svetu dela, Sem opazil veliko škodljivih učinkov, ki jih tak pritisk ustvaril že vrsto let. Nekateri ""psihološko"" ne more več storiti, ampak še naprej sami prisiliti, da se razgradijo (stres, depresija, visok krvni tlak, infarkt morda celo rak, odvisno od fizioloških predispozicij) drugi ""intelektualno"" ne more več, vendar želijo ohraniti in postanejo spoštovani do svojih podrejenih spet, vendar še naprej igrajo neznosno vlogo za druge, vendar pa obžalujejo, da so v svojem času popolnoma prikrajšani za svojo vlogo in tako prikrajšani za svoj družbeni pomen. Lahko bi dodali primer tistih, ki, iz dolžnosti do svojega delodajalca, postopoma omejujejo vse svoje družbene dejavnosti, da bi na vlogo, ki je preveč naporna, da bi jim omogočili, da igrajo ""zunanjo"" vlogo v družbi v bližajoči se starosti. Slednji se soočajo z resnimi težavami v pokoju, ker ne bodo mogli ustrezno pripraviti in bo udaril kot strela z jasnega. Mnogi upokojenci umrejo kmalu po zaključku svojega poklicnega življenja, kar ni naključje."
"Iz tega razloga so danes v podjetjih in delovnih skupnostih določene velikosti tako na področju človeških virov kot na področju nadzora kakovosti ljudje zaposleni za polni delovni čas. Tako pri zaposlovanju delovne sile znotraj kot zunaj podjetja je storjenih veliko napak, ko gre za takšna delovna mesta. V primeru zaposlovanja znotraj podjetja preko kadrovske službe poiščemo osebo, ki bo v prihodnosti upravljala s človeškimi viri, torej pravnika na področju delovnega prava, ki je sicer dober uradnik, ne spozna pa se na osnovne poklice v podjetju in nima nobene osebne ali poklicne verodostojnost v zvezi s temi poklici. Prav tako v računovodstvu poiščemo prihodnjega nadzornika upravljanja, in razen redkih izjem le-ta ne bo mogel preseči togih računovodskih zahtev, ne bo sposoben širšega pogleda in bo še naprej opozarjal na ekonomske nepravilnosti podjetja, namesto da bi pokazal na njihove vzroke, ali še bolje, da bi jih predvidel. Pri zaposlovanju zunaj podjetja pogosto iščemo zelo uspešne diplomirance, ki imajo pomembno teoretično znanje (psihologija dela in sociologija organizacije v prvem primeru ter visoka ekonomska šola in šola za upravljanje podjetij oz. usposobljenost za revizijo v drugem primeru), vendar pogosto skromno praktično znanje glede podjetij, predvsem pa so kulturno zelo oddaljeni od delavcev, s katerimi imajo opravka.","Iz tega razloga, danes, v podjetjih in delovnih skupnostih določene velikosti, tako na področju človeških virov in na področju nadzora kakovosti, ljudje so zaposleni na polni delovni čas. Obstaja veliko napak, ko gre za zaposlovanje delovne sile tako znotraj kot zunaj podjetja, ko gre za takšna delovna mesta. V primeru zaposlovanja v podjetju prek kadrovske službe, najdemo osebo, ki bo upravljala s človeškimi viri v prihodnosti, to je odvetnik na področju delovnega prava, ki je dober uradnik, vendar ne ve o osnovnih poklicih Iščemo tudi bodočega nadzornika za upravljanje v računovodstvu, in, z nekaj izjemami, ne bo mogel preseči togih računovodskih zahtev, ne bo mogel sprejeti pogleda in bo še naprej opozarjal na njihove gospodarske vzroke, namesto da bi še naprej prikazoval svoje boljše vzroke za nepravilnosti. Pri zaposlovanju izven podjetja pogosto iščemo zelo uspešne diplomante, ki imajo pomembno teoretično znanje (v prvem primeru delovno psihologijo in sociologijo organizacije, v drugem primeru pa visokošolsko ekonomsko šolo in poslovno šolo managementa), pogosto pa tudi skromno praktično znanje podjetij, predvsem pa so kulturno daleč od delavcev, s katerimi se ukvarjajo."
"Na žalost pa smo preveč nagnjeni k temu, da ljudi označujemo in s tem preprečujmo razvoj bogatih potencialov. Dokaz za to je, da srečujemo dobre strokovnjake, ki se omejijo na obvladovanje svoje tehnike, v družabnem življenju pa razkrijejo še druge talente, ki bi jih lahko uporabila tudi delovna skupnost. Kljub temu pa obstajajo tudi zanimive možnosti razvoja kariere za starejše ljudi na področjih, ki zahtevajo izkušenost, npr. področje kakovosti, varnosti, zaščite okolja, odnosov z oblastmi … in še mnoga druga. ","Na žalost smo preveč nagnjeni k etiketiranju ljudi in s tem preprečevanju razvoja bogatih potencialov. Dokaz za to je, da spoznamo dobre strokovnjake, ki se omejijo na obvladovanje svoje tehnike, in v družbenem življenju razkrijemo druge talente, ki bi jih lahko uporabila tudi delovna skupnost. Kljub temu obstajajo tudi zanimive karierne priložnosti za starejše na področjih, ki zahtevajo izkušnje, kot so kakovost, varnost, varstvo okolja, odnosi z oblastmi... in mnogi drugi."
"Prepogosto vlada čemernost …, ",Vse prepogosto se dogaja hudobija...
"Vrnitev veljave volji je ena težjih nalog, kajti področja volje so se dotaknili Freud in njegovi učenci. Kako prijetno je slišati njihove besede, ki nas popeljejo v svet sanj, kjer ni več napetosti, prisile, notranjih konfliktov. Jezik psihoanalitikov je podoben heroinu ali kokainu; ustvari nam umetni raj, ki je kratkotrajen, prebuditev, ki sledi, pa je boleča. Če sledimo svojim nagonom, iščemo užitek in se ne silimo k ničemur, sledijo neizogibne posledice: pri nekaterih pride do razpada zveze, drugi imajo težave s službo, ne uspe se jim vključiti v družbo, pestijo jih zdravstvene težave … In ponovno se poglobijo v psihoanalizo v dobri veri, da bodo odkrili vzroke za vse te težave – vendar žal nikoli ne najdejo trajne rešitve. Na moderno miselnost je močno vplival tudi Jean-Jacques Rousseau: »Človek se rodi dober, družba je tista, ki ga pokvari.« Odtlej lahko družbo krivimo za zlo, za izkoriščanje ljudi s strani drugih ljudi (Marx), za zatiranje zaradi morale (Freud). Prepovedano je pripomniti, da človek kot oseba izbere, ali bo okoli sebe spodbujal širjenje dobrega ali zlega. Če Dobro in Zlo ne obstajata več, se človeku ni več treba truditi, da bi se izognil skušnjavi zlega in prispeval k ohranitvi dobrega. To tudi pomeni, da ni več svobode, saj ni več odgovornosti. ","Vrnitev avtoritete k volji je ena izmed težjih nalog, saj so se področij volje dotaknili Freud in njegovi učenci. Prijetno je slišati njihove besede, ki nas popeljejo v svet sanj, kjer ni več napetosti, prisile, notranjih konfliktov. Jezik psihoanalitikov je kot kokain ali heroin; ustvarja umetni raj, ki je kratkotrajen, prebujenje, ki sledi, pa je boleče. Če sledimo svojim instinktom, iščemo užitek in se ne prisilimo, da bi kaj storili, neizogibne posledice: nekateri imajo razpad odnosa, drugi imajo težave s službo, se ne vključijo v družbo, imajo zdravstvene težave... In se v dobri veri vrnejo k psihoanalizi, da odkrijejo vzroke za vse te težave, na žalost ne najdejo trajne rešitve. Jean-Jacques Rousseau je imel tudi močan vpliv na sodobno razmišljanje: ""Človek se rodi dober, družba je tista, ki ga kvari."" Od takrat naprej je družbo mogoče kriviti za zlo, za izkoriščanje ljudi s strani drugih ljudi (Marx), za zatiranje morale (Freud). Prepovedano je opaziti, da se človek kot oseba odloči, ali bo okoli sebe spodbujal širjenje dobrega ali zla. Če Dobro in zlo ne obstajata več, človek ne sme več poskušati izogniti skušnjavi zla in prispevati k ohranjanju dobrega. To tudi pomeni, da ni več svobode, ker ni več odgovornosti."
"… in povzroči pokvarjenost ljudi …,","... in povzročajo korupcijo ljudi...,"
Na kratko,Na kratko povedano.
"Nasprotno pa izguba službe včasih zada poslednji udarec že tako rahli zvezi, kar posredno privede do tega, da se brezposelni še teže ponovno vključi. Pozorni moramo biti tudi, da delavcu ne naredimo medvedje usluge, s tem ko mu predlagamo napredovanje, ki vključuje premestitev, izselitev iz države ali zanj preprosto predstavlja prevelik izziv, če nismo prepričani o stabilnosti njegovega družinskega okolja. Spominjam se, da so nekemu nadzorniku v mojem podjetju obljubili napredovanje, pod pogojem, da se preseli sedemsto kilometrov stran od svojega dotedanjega prebivališča – torej tudi sedemsto kilometrov stran od tasta in tašče. Ko je po preselitvi žene in otrok (ne pa tudi tasta in tašče) zasedel novo delovno mesto, je doma skoraj vsak večer ženo našel v solzah, otroci pa se oprijemali njenega krila. Končalo se je tako, da se je družina kmalu vrnila domov …, mož pa bi imel veliko obetavnejšo kariero, če mu ne bi nikoli predlagali tega napredovanja. Preden sem sam komu predlagal kaj podobnega, sem vedno najprej želel spoznati njegovo družino – zakaj bi nekoga, ki ga cenim, po nepotrebnem izpostavil tveganju?","Po drugi strani pa, izguba delovnega mesta včasih udari zadnji udarec za že zelo rahlo razmerje, ki posredno zaradi česar je še težje za brezposelne, da se ponovno vključijo. Prav tako moramo biti previdni, da ne bo delavec storitev medvedov, s tem, da mu predlaga promocijo, ki vključuje selitev, izseljevanje iz države ali pa preprosto predstavlja prevelik izziv za njega, če nismo prepričani o stabilnosti njegovega družinskega okolja. Spomnim se, da je bil nadzornik v mojem podjetju obljubil promocijo, pod pogojem, da se je preselil sedemsto kilometrov stran od svojega nekdanjega prebivališča - to je, sedemsto kilometrov od svojega očeta-in Ko, po selitvi svojo ženo in otroke (vendar ne njegov tast) in mati-v-zakon, je prevzel službo, skoraj vsako noč našel novo krilo in solze na ženo. To se je končalo, da je družina kmalu vrnil domov... in mož bi imel veliko bolj obetavno kariero, če bi nikoli ni bil predlagan to napredovanje. Preden sem predlagal nekaj podobnega nekomu, Vedno sem želel spoznati svojo družino prvi - zakaj bi po nepotrebnem dal nekoga, ki ga cenim v nevarnosti?"
Sreča pri delu se torej veliko bolje ujema z družinsko srečo. ,Sreča na delovnem mestu se torej veliko bolje ujema z družinsko srečo.
Sreča vedno temelji na realizmu in kompromisih.,Sreča vedno temelji na realizmu in kompromisu.
… in svoje dejavnosti ne usmerja v srečo delavcev.,... in svojih dejavnosti ne usmerja k sreči delavcev.
"Od nekdaj mi je bilo jasno, da »bojevit« sindikalizem osreči veliko število sindikalistov, ne pa njuno tudi delavce – člane sindikata. Borci so bili srečni, da so člani sindikata, veselili so se, ko so se delodajalci »umaknili«, in se maščevali, ko so se morali ukloniti, osnovni delavci pa, čeprav se jim je v treh desetletjih razcveta občutno izboljšal materialni status, zaradi tega niso bili nič srečnejši. Lepo je »imeti več«, predvsem, če smo na tesnem z denarjem, vendar to ne nadomesti »kakovostnejšega bivanja«, in velika večina francoskih sindikalistov se dolgo ni niti malo zanimala za kakovostnejše bivanje, razen Francoske konfederacije krščanskih delavcev (CFTC) in Splošne konfederacije kadrov (CGC). To je pravzaprav povsem naravno, če priznamo, da je bil vodilni sindikat v rokah komunistov in da so bili v tem obdobju drugi sindikati primorani opredeliti svoj položaj glede na položaj sindikata Splošne delavske sindikalne zveze (CGT), da ne bi bilo videti, da so se prodali delodajalcem. Treba je priznati, da so premogli vodje sindikata Francoske demokratične konfederacije dela (CFDT) – predvsem Edmond Maire – veliko poguma, da so v svoji centrali izvedli težak preobrat in mu dali izviren značaj. Med vsemi centralami »boja« je bila verjetno v tem sindikatu notranja debata najaktivnejša in so najbolj pozorno prisluhnili najnižjim delavcem; očitno je tudi, da je ta sindikat najbolje zaznal prihod novega ekonomskega stanja, ko stranka postane kralj in je potrebno začeti z upravljanjem kakovosti, ter strukturne neprilagojenosti naše ekonomije, ki so pripeljale do velikih sprememb glede delovnih mest, poklicev, investicij … in so na žalost prinesle tudi naraščanje brezposelnosti. Vendar bi se moral francoski sindikalizem razvijati hitreje, kot se je dejansko; ne iščimo drugje razlogov za izgubo naklonjenosti, ki se stopnjuje, za pogosto spektakularna razhajanja med vodilnimi in »najnižjimi« delavci, sovražno nastrojena usklajevanja itn. ","Vedno mi je bilo jasno, da je veliko število sindikalistov, ne pa tudi njihovih sindikalnih delavcev, so bili veseli, da so člani; so se veselili, ko so njihovi delodajalci ""upokojeni"" in maščevali, ko so se morali pokloniti; primarni delavci, čeprav se je njihov materialni status bistveno izboljšal v treh desetletjih razcveta, niso bili srečnejši. Lepo je imeti več, še posebej, če smo tesno povezani z denarjem, vendar to ne nadomešča ""kakovosti življenja "", in velika večina francoskih sindikalistov že dolgo ni bila zainteresirana za boljšo kakovost življenja, razen za Francosko konfederacijo krščanskih delavcev (TC) in Generalno konfederacijo krščanskih delavcev (CG). To je povsem naravno, pravzaprav, če priznamo, da je bil vodilni sindikat v rokah komunistov in da so bili v tem obdobju drugi sindikati prisiljeni opredeliti svoj položaj v odnosu do splošnega delavskega sindikata (CGT), tako da se ne zdi, da so se prodali svojim delodajalcem. Priznati je treba, da so voditelji francoske demokratične konfederacije dela (TCT) sindikata - še posebej Edmond Maire - imeli veliko poguma, da bi težko spremenili svoj sedež in mu dali izvirni značaj FD. Med vsemi sedeži ""boj "", notranji sindikat je bil verjetno najbolj aktiven v tej razpravi in poslušal najbolj pozorno najnižjih delavcev. Prav tako je očitno, da je bila ta unija najbolje, da zazna prihod nove gospodarske razmere, ko stranka postane kralj in je treba začeti prilagajati kakovost in strukturne spremembe, ki, na žalost, privedla do rasti delovnih mest in naložb. Toda francoski sindikalizem bi se moral razvijati hitreje, kot je v resnici; ne smemo iskati drugje za vse večje izgube simpatij, pogosto spektakularne delitve med voditelji in"" najmanj ""delavcev, sovražno usklajevanje, itd."
"Sindikalizem ostaja nujno potreben …, ",Sindikati se morajo...
"Moderno podjetje je postalo zelo kompleksno; nenehno se mora prilagajati okolju, ki se hitro spreminja, kar zadeva stranke, tehnologije, svetovno konkurenco, vedno zahtevnejšo zakonodajo. ","Sodobno podjetje je postalo zelo kompleksno; nenehno se mora prilagajati hitro spreminjajočemu se okolju, glede na stranke, tehnologijo, globalno konkurenco, vse bolj zahtevno zakonodajo."
"Mobilizirati mora vse zaposlene, da ima možnosti za preživetje in da se lahko razvija, in očitno je, da lahko sindikati odigrajo zelo pomembno vlogo pri takšni mobilizaciji. Najnižji delavec prispeva k lastnemu preživetju, če vidi, da so glavno vodstvo, kadri in sindikati usklajeni glede analize situacije – kar mu nikakor ne predstavlja ovire, da se ne bi goreče pogajal za delež sadov produktivnosti. ","Mobilizirati mora vse svoje zaposlene, da lahko preživijo in uspevajo, in očitno je, da lahko sindikati igrajo zelo pomembno vlogo pri takšni mobilizaciji, in najnižji delavec prispeva k lastnemu preživetju, če vidi, da so najvišje vodstvo, osebje in sindikati usklajeni v svoji analizi situacije - kar mu nikakor ne preprečuje, da bi se goreče pogajal za delež plodov produktivnosti."
- živeti in se razvijati;,živijo in se razvijajo;
- izpolnjevati svojo vlogo v družbi.,izpolniti svojo vlogo v družbi.
"… in razmisliti o škodi, ki so jo povzročila tri desetletja razcveta. ","in upoštevaj škodo, ki so jo povzročila tri desetletja blaginje."
"Socialna zakonodaja je neprilagojena, zaščitniška država danes kaže svoje pomanjkljivosti in slabosti. Vendar se lahko življenjski pogoji delavcev ugodno razvijajo tako na ravni podjetij kot na ravni poklicnih panog in celotnega sveta dela.","Socialna zakonodaja je slabo prilagodljiva, vendar se življenjski pogoji delavcev lahko razvijejo na ravni podjetij in strokovnih sektorjev ter sveta dela."
"Zdi se mi pravi trenutek, da brez zadržkov navedem krščansko stališče, kajti tudi ateistična miselnost je zelo močna in v imenu svobodne vesti v medijih in celo v šolah brez zadržkov vsiljuje pozitivistične odgovore na človekova naravna vprašanja glede smrti, trpljenja, izvora sveta in njegove usode. Pogosto se mi zdi, da ti odgovori izhajajo bolj iz nekakšne »vere«, ki jo sicer spoštujem, vendar nisem njen pripadnik, kot iz neizpodbitnega logičnega sklepanja.","Mislim, da je pravi trenutek, da brez zadržkov navedem krščansko stališče, kajti tudi ateistična miselnost je zelo močna in v imenu svobodne vesti v medijih in celo v šolah vsiljuje nezadržno pozitivistične odgovore na človekova naravna vprašanja o smrti, trpljenju, izvoru sveta in njegovi usodi. Pogosto se mi zdi, da ti odgovori prihajajo bolj iz neke vrste ""vere "", ki jo spoštujem, vendar nisem član, kot iz"
"… človeku pomaga, da postane »ustvarjalec« …, ","Pomaga ti, da postaneš ""stvarnik""."
"To je veličastna naloga, ki spodbudi moralno vprašanje: »Ali to, kar počnemo, pripomore k našemu razvoju v vseh razsežnostih ali nas omejuje in zasužnjuje?« Kristjan ne more zavestno opravljati katerega koli dela. V modernem svetu si zastavljamo vprašanja kot delavci v podjetjih, ki so povezana z »občutljivimi« področji, kot so prehrana, zdravje, življenje, duševno ravnovesje: npr. kmetijstvo in prehrambna industrija, farmacevtska industrija in medicinski material, orožja, oglaševanje, mediji … ","To je veličastna naloga, ki sproža moralno vprašanje: ""Ali to, kar počnemo, prispeva k našemu razvoju v vseh njegovih razsežnostih ali mejah in nas zasužnjuje?"" Kristjan ne more zavestno opravljati nobenega dela. V sodobnem svetu si kot delavci v podjetjih, povezanih z ""občutljivimi"" področji, kot so prehrana, zdravje, življenje, duševno ravnovesje, npr. kmetijstvo in živilstvo, farmacevtska industrija in medicinska oprema, orožje, oglaševanje, mediji..."
"Poklicani so celo k temu, da se veselijo svojega trpljenja in se v njem združijo s Kristusovim križem, ki vsem ljudem prinaša odrešitev in notranji mir.","Poklicani so celo, da se veselijo svojega trpljenja in se v njem združijo s Kristusovim križem, ki vsem ljudem prinaša rešitev in notranji mir."
